year,sido,adm_cd,sigungu,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female
2017,서울특별시,11110,노원구,543495,263654,279841,45633,62979,77266,73191,95603,87699,58294,33139,12966,1660,66976,404900,71619,0.14216506131611145,0.1346672922473988,0.17590410215365368,0.1613611900753457,0.10725765646418091,0.08788489314529113,0.13177490133303893,0.7449930542139303,0.5148915813392948
2017,서울특별시,11120,은평구,466243,225813,240430,38678,43056,60894,71139,78950,74562,55220,34586,11614,1371,53575,341559,71109,0.1306057141876661,0.15257923443354646,0.16933230096752122,0.15992089961672346,0.11843609448291985,0.10203048624858711,0.1525148903039831,0.7325772183174868,0.5156753023637889
2017,서울특별시,11130,서대문구,321345,151132,170213,23414,28625,61827,46305,49512,47919,33552,22920,8441,949,32337,242443,46565,0.1924006908462867,0.14409746534098866,0.1540773934556318,0.14912010456051908,0.10441114689819353,0.1005461419969192,0.14490656459568377,0.7544632715617171,0.529689274766995
2017,서울특별시,11140,마포구,368848,175330,193518,31224,30437,61814,67458,62369,51480,34917,22635,8427,931,41993,280089,46766,0.16758664815859106,0.18288834425020606,0.16909133301522578,0.13956968724244134,0.09466501106146706,0.08673762633930508,0.1267893549646467,0.7593615798377652,0.5246551424977226
2017,서울특별시,11150,양천구,452111,222503,229608,40644,53803,57670,62998,83063,76588,48764,23556,8584,1063,60341,338750,53020,0.12755717069480724,0.13934188727989366,0.18372258140147,0.16940087721820526,0.10785846838497626,0.0734399295748168,0.11727208583732755,0.7492629022518806,0.5078575836464939
2017,서울특별시,11160,강서구,581675,282678,298997,52946,48824,82439,105826,92823,90601,66746,32772,11568,1608,70300,438069,73306,0.14172690935659948,0.18193321012592942,0.15957880259595134,0.15575880001719172,0.11474792624747497,0.07899256457643873,0.12602570163751237,0.7531164309966906,0.5140275927278979
2017,서울특별시,11170,구로구,436869,218428,218441,38484,33124,56978,74323,71612,73059,55432,27691,8448,965,49929,327225,59715,0.13042353657503736,0.17012651389775882,0.1639209923340864,0.16723319805250544,0.12688471830228285,0.08493163854610879,0.1366885725469191,0.7490231625498719,0.5000148786020523
2017,서울특별시,11180,금천구,249930,127252,122678,17676,17825,35668,39983,40271,46725,32005,15862,4806,590,23593,192087,34250,0.1427119593486176,0.1599767935021806,0.1611291161525227,0.18695234665706398,0.12805585563957908,0.08505581562837594,0.13703837074380826,0.7685631976953547,0.49084943784259594
2017,서울특별시,11190,영등포구,393560,196929,196631,30767,26128,55881,70890,63744,66665,47752,24453,8692,1058,39869,300105,53586,0.14198851509299726,0.18012501270454315,0.16196767964224007,0.16938967374733205,0.1213334688484602,0.08690669783514585,0.13615712978961275,0.7625393840837483,0.49962140461429005
2017,서울특별시,11200,동작구,399771,195019,204752,31524,31595,69635,67416,61175,60028,45012,26287,8796,1060,42011,302577,55183,0.17418722218470073,0.1686365444216814,0.15302510687368517,0.15015596428955577,0.11259446032853809,0.0904092593009498,0.1380365259110841,0.7568758114020276,0.5121732191679736
2017,서울특별시,11210,관악구,511687,257091,254596,32706,34390,104380,94704,74606,73289,57163,32958,9227,1075,43704,399771,68212,0.2039918934817574,0.1850818957683115,0.1458039778223797,0.14323013873715768,0.1117147787612349,0.08454387154647275,0.13330805746481736,0.7812803530283161,0.49756198613605584
2017,서울특별시,11220,서초구,414550,198241,216309,41646,43523,53742,67847,76589,60337,43418,22927,7542,1178,58126,306502,49922,0.12963936798938608,0.16366421420817753,0.18475214087564829,0.14554818477867568,0.1047352550958871,0.07634061030032566,0.12042455674828127,0.7393607526233265,0.5217923049089374
2017,서울특별시,11230,강남구,522514,250087,272427,43530,57015,71238,87259,95979,78705,54844,27974,9140,1510,63845,396963,61706,0.13633701680720517,0.16699839621522103,0.18368694427326349,0.1506275429940633,0.1049617809283579,0.07391955048094405,0.11809444340247342,0.7597174429776045,0.5213774176385705
2017,서울특별시,11240,송파구,633953,307723,326230,58800,61192,86974,109211,107252,100506,70683,32219,11046,1610,80931,479690,73332,0.13719313576873995,0.1722698685864725,0.16917973414432932,0.15853856673917466,0.11149564715365334,0.07078600464072257,0.1156741903579603,0.7566649262642499,0.5145965079430178
2017,서울특별시,11250,강동구,423978,209931,214047,37018,39281,56487,68187,69376,71798,51997,24020,8161,1206,50769,318730,54479,0.13323096953143795,0.16082674101014674,0.1636311318040087,0.1693436923613961,0.12264079739986508,0.07874701045808981,0.1284948747340664,0.7517607045648595,0.5048540254447165
2017,부산광역시,21010,중구,43799,21696,22103,2055,2677,5845,5602,6480,7694,7215,4566,1613,236,2864,31355,9580,0.1334505354003516,0.12790246352656454,0.14794858330098862,0.1756661110984269,0.16472978835133223,0.1464645311536793,0.21872645494189366,0.715883924290509,0.5046462247996529
2017,부산광역시,21020,서구,106924,52450,54474,6400,8385,13922,12424,15014,18707,16936,11094,4187,516,9106,74384,23434,0.1302046313269238,0.11619468033369496,0.1404174927986233,0.17495604354494781,0.1583928771837941,0.1477404511615727,0.21916501440275335,0.6956716920429464,0.5094646664920879
2017,부산광역시,21030,동구,86106,42082,44024,4707,5972,10043,10407,12186,14883,14550,9747,3639,436,6530,59105,20471,0.11663530996678513,0.12086265765451885,0.14152323879869,0.17284509790258518,0.16897777158386176,0.16052307620839432,0.23774185306482706,0.6864213875920377,0.5112767983648062
2017,부산광역시,21040,영도구,123531,62131,61400,7103,10549,16860,13452,16957,21271,20140,13120,4363,444,10026,86610,26895,0.13648395949194939,0.10889574276902154,0.1372691874913989,0.17219159563186567,0.16303599906096444,0.14512146748589422,0.21771862933190858,0.7011195570342666,0.4970412285175381
2017,부산광역시,21050,부산진구,366492,177345,189147,27389,30707,54057,52049,54251,61079,49918,28587,9912,1000,37001,268504,60987,0.1474984447136636,0.1420194710935027,0.1480277877825437,0.16665848094910665,0.1362048830533818,0.10777588596749725,0.16640745227726664,0.7326326359101972,0.5161013064405225
2017,부산광역시,21060,동래구,261671,127795,133876,22053,25670,31726,33728,42686,45412,36106,18990,6772,852,31233,188364,42074,0.12124385201264183,0.12889468072503257,0.16312850869985593,0.1735461705729714,0.13798242831647373,0.10170786980597774,0.16078969392863557,0.7198504992910946,0.5116195527972148
2017,부산광역시,21070,남구,275941,135757,140184,21382,27913,40733,33627,43173,43880,37441,22156,7121,736,30051,199389,46501,0.14761488868997358,0.12186300694713725,0.15645735863825963,0.15901950054540645,0.13568480218597453,0.10876600432701193,0.16851790781362683,0.722578377261806,0.5080216423075947
2017,부산광역시,21080,북구,296945,146861,150084,24927,28199,41698,38475,45987,57136,37386,18118,6464,757,34355,222176,40414,0.1404233107141053,0.1295694488878412,0.15486706292411054,0.19241273636532016,0.12590210308306252,0.08533230059438617,0.13609927764400814,0.7482058967148799,0.5054269309131321
2017,부산광역시,21090,해운대구,399670,193944,205726,35248,43058,47530,50980,70094,69650,49182,26659,9860,1064,50172,291393,58105,0.11892311156704281,0.1275552330672805,0.1753796882428003,0.17426877173668276,0.12305652163034503,0.09403507894012561,0.14538244051342358,0.7290839942952936,0.5147396602196812
2017,부산광역시,21100,사하구,330293,164623,165670,27256,31542,44362,45295,50826,58319,43928,22349,7924,1038,37246,243633,49414,0.13431105109705624,0.13713581577569006,0.1538815536508494,0.17656747191130298,0.13299706624118585,0.09479764935981083,0.1496065614469577,0.7376268949084601,0.5015849563872077
2017,부산광역시,21110,금정구,246584,120645,125939,16479,22934,41028,28858,34759,43228,34097,18740,7211,924,23231,181862,41491,0.16638549135385913,0.11703111312980566,0.14096210621938163,0.1753074003179444,0.13827742270382506,0.10898922882263246,0.16826314764948253,0.7375255491029427,0.5107346786490607
2017,부산광역시,21120,강서구,116702,61825,54877,18442,8478,12806,27162,17073,15121,11322,5254,1920,222,21911,82937,11854,0.10973248102003393,0.23274665387054205,0.14629569330431355,0.12956933043135507,0.09701633219653476,0.06337509211495947,0.10157495158609108,0.7106733389316379,0.47023187263285976
2017,부산광역시,21130,연제구,201053,97219,103834,16957,17876,25279,27916,31481,34033,27886,15203,5391,632,23145,144846,33062,0.12573301567248438,0.13884896022441845,0.15658060312454924,0.16927377358209028,0.13869974583816208,0.1055741520892501,0.16444420128025944,0.7204368997229587,0.5164508860847637
2017,부산광역시,21140,수영구,173059,82221,90838,12336,12841,22484,25116,25635,28745,26050,14767,5504,676,16792,123977,32290,0.1299210095978828,0.1451296956529276,0.14812867288034717,0.16609942274022155,0.15052669898705065,0.12103964543883877,0.18658376623001405,0.7163857412789858,0.5248961336885108
2017,부산광역시,21150,사상구,231587,116752,114835,17309,19541,35596,31533,33934,44572,30920,14349,4758,559,23429,175803,32355,0.15370465526994176,0.13616049260105273,0.1465280866369874,0.19246330752589738,0.13351353918829642,0.08491841079162475,0.13970991463251392,0.7591229214075056,0.49586116664579616
2017,부산광역시,21510,기장군,156561,77587,78974,21770,15493,14750,27350,27069,20648,16855,9900,3965,548,27929,106825,21807,0.09421247948084133,0.17469229246108545,0.1728974648858911,0.13188469669968894,0.10765771807793767,0.09205996384795703,0.1392875620365225,0.6823219064773475,0.5044295833572856
2017,대구광역시,22010,중구,75324,36422,38902,5862,5221,10821,10982,11017,11689,10021,7066,2766,339,7634,52943,14747,0.14365939142902662,0.14579682438532207,0.14626148372364717,0.15518294301948915,0.13303860655302427,0.1350300037172747,0.19578089320800807,0.7028702671127396,0.5164622165578037
2017,대구광역시,22020,동구,340396,167950,172446,31870,29056,41076,48248,53076,56934,45322,26494,10033,1075,42196,240581,57619,0.12067121822818129,0.14174079601405423,0.1559242764309804,0.1672581346431803,0.1331449253222717,0.11046545787847095,0.16927049671559008,0.7067679996239674,0.5066040729033243
2017,대구광역시,22030,서구,191414,96275,95139,11300,14988,25880,22868,28452,37946,28837,15850,5701,650,15858,140716,34840,0.1352043215229816,0.11946879538591744,0.14864116522302445,0.1982404630800255,0.1506525123554181,0.11598420178252375,0.18201385478596133,0.7351395404724838,0.4970326099449361
2017,대구광역시,22040,남구,152785,73530,79255,9008,12007,21253,19375,22398,26104,22432,14293,6118,684,12683,108984,31118,0.13910396963052657,0.12681218706024805,0.14659816081421606,0.17085446869784338,0.14682069574892823,0.1380698366986288,0.20367182642275092,0.7133160977844684,0.5187354779592237
2017,대구광역시,22050,북구,445293,222709,222584,42559,50890,65793,58916,78873,73385,44295,24782,9181,944,59766,331913,53614,0.14775215419959442,0.1323083902059992,0.17712607204694436,0.16480160254034984,0.09947382959085366,0.07839108182702176,0.12040162320090367,0.7453811310754941,0.4998596429766468
2017,대구광역시,22060,수성구,425546,207706,217840,37456,57154,51717,46110,80390,73259,45699,26107,11152,1195,58086,309803,57657,0.1215309273263055,0.10835491345236473,0.18891024707082196,0.1721529517372975,0.10738909542094156,0.0903639089546136,0.13548946529869862,0.7280129527712633,0.5119070558764505
2017,대구광역시,22070,달서구,583043,290940,292103,53121,66188,83578,77077,101696,104183,60643,29329,11515,1145,75009,441526,66508,0.14334791773505556,0.13219779673197346,0.17442281272564802,0.17868836432304308,0.1040111964297659,0.07201698674025758,0.11407048879756725,0.7572786226744854,0.5009973535399619
2017,대구광역시,22510,달성군,239240,122794,116446,31076,22567,29103,43409,39650,36811,22162,11268,4987,563,39451,173787,26002,0.12164771777294767,0.18144541046647716,0.1657331549908042,0.15386641029928105,0.09263501086774786,0.07029760909546899,0.10868583848854707,0.7264128072228724,0.48673298779468316
2017,대구광역시,22520,군위군,22230,11309,10921,954,1080,1645,1737,2214,4047,4456,3911,2089,186,1290,12617,8323,0.07399910031488979,0.07813765182186234,0.09959514170040486,0.18205128205128204,0.2004498425551057,0.27827260458839403,0.37440395861448494,0.5675663517768781,0.49127305443094915
2017,인천광역시,23010,중구,115152,59415,55737,11966,12174,13030,18551,20556,16909,12537,7493,2699,444,16318,82927,15907,0.11315478671668751,0.1611001111574267,0.17851187994997916,0.14684069751285259,0.10887348895373072,0.09236487425316103,0.13813915520355705,0.7201524940947617,0.48402980408503543
2017,인천광역시,23020,동구,68172,34284,33888,6121,5862,7197,9942,10893,10867,9181,6124,2311,291,8185,47234,12753,0.10557120225312445,0.14583700052807605,0.15978700932934342,0.15940562107610162,0.13467405973126798,0.12799976529953647,0.18707093821510298,0.6928651059085842,0.497095581763774
2017,인천광역시,23040,연수구,337595,168613,168982,37344,41561,48821,50065,61665,56885,26029,12677,5516,826,51777,257341,28477,0.14461410862127697,0.1482989973192731,0.18265969578933336,0.16850071831632576,0.07710126038596543,0.05633673484500659,0.08435255261481953,0.762277284912395,0.5005465128334247
2017,인천광역시,23050,남동구,534052,268110,265942,56067,52886,71180,86834,93104,89538,51933,26107,10155,1446,75276,400545,58231,0.13328290129051104,0.16259465370413367,0.17433508347501742,0.16765783107262963,0.09724333959988915,0.07060735658699901,0.10903619872222181,0.7500112348610247,0.4979702351081917
2017,인천광역시,23060,부평구,538234,266993,271241,48617,50921,76426,83884,89104,96292,56054,28527,11561,1499,66165,408583,63486,0.14199400260853087,0.15585042936715257,0.16554881334140914,0.17890359954963825,0.10414429411742848,0.07726565025620827,0.11795241474897536,0.7591177814853762,0.5039462389964217
2017,인천광역시,23070,계양구,318104,158179,159925,28073,32527,47906,45240,54628,62653,29124,13987,6002,830,38977,247626,31501,0.15059854638734502,0.14221763951412117,0.17173000025149007,0.19695759877272842,0.09155496315670347,0.06544714935995775,0.09902736212056434,0.7784435279028242,0.5027443854839927
2017,인천광역시,23080,서구,509776,259613,250163,58748,55845,66410,83662,94279,84015,42862,20210,8228,1132,79714,384123,45939,0.1302729041775211,0.16411521923354572,0.18494201374721447,0.16480768023602524,0.08408006653902891,0.05800586924453093,0.09011605097140706,0.7535133078057814,0.4907312231254512
2017,인천광역시,23090,미추홀구,421851,213845,208006,36205,36784,62670,64724,66960,69600,48458,28191,10160,1311,48339,313742,59770,0.14855956249955554,0.15342858023330513,0.15872902991814644,0.1649871637142024,0.11486994223078764,0.09401897826483759,0.1416850973447971,0.743727050546283,0.4930793099933389
2017,인천광역시,23510,강화군,63737,32025,31712,3759,4875,5270,5268,7782,11833,11119,8944,4651,616,5451,39125,19161,0.08268352762131885,0.08265214867345498,0.12209548613834978,0.18565354503663492,0.17445126064923044,0.222963114046786,0.30062601000988437,0.6138506675871158,0.49754459732965156
2017,인천광역시,23520,옹진군,19294,11004,8290,1331,1106,2490,2280,2442,3619,3033,1992,963,163,1745,13171,4378,0.1290556649735669,0.11817145226495283,0.1265678449258837,0.18757126567844926,0.15719912926298332,0.1616046439307557,0.22690992018244013,0.6826474551674095,0.4296672540686224
2017,광주광역시,24010,동구,100914,50531,50383,6722,8766,16733,12719,13201,15612,13464,9761,3950,566,9154,71383,20377,0.16581445587331786,0.12603801256515448,0.13081435677903958,0.15470598727629467,0.13342053629823414,0.14147690112372913,0.20192441088451552,0.7073646867629863,0.4992667023406068
2017,광주광역시,24020,서구,305985,151340,154645,29294,36332,42613,43066,55114,49280,29548,16987,6187,769,42003,227426,36556,0.1392649966501626,0.14074546137882576,0.18011994051996014,0.16105364642057618,0.09656682517116852,0.0782489337712633,0.11946990865565306,0.7432586564700884,0.5054005915322647
2017,광주광역시,24030,남구,219325,106233,113092,20516,25355,28882,28448,34863,35422,25492,15642,6009,828,28885,156631,33809,0.13168585432577226,0.12970705573919983,0.15895588738173944,0.1615046164367947,0.11622934002051749,0.102491736008207,0.15415023367149208,0.7141502336714921,0.5156366123332954
2017,광주광역시,24040,북구,450323,224448,225875,41885,50801,68992,62649,72873,73953,45795,26155,10073,1336,58525,334496,57302,0.15320558798906564,0.13912014265316228,0.1618238464391115,0.16422212500804978,0.10169367320789745,0.08341568163296123,0.12724644310861316,0.7427912853662816,0.5015844182953125
2017,광주광역시,24050,광산구,419625,212570,207055,53487,57644,59192,66703,81730,57256,26200,15514,6628,867,74467,311308,33850,0.14105927911826036,0.15895859398272266,0.19476913911230265,0.13644563598450998,0.06243669943401847,0.05483229073577599,0.08066726243669943,0.741871909442955,0.4934286565385761
2017,대전광역시,25010,동구,239752,121017,118735,20662,26175,38533,30470,36134,36939,27970,17142,6868,908,28392,174459,36901,0.16072024425239415,0.12708965931462513,0.15071407120691382,0.15407170743101203,0.11666221762487904,0.10393239681003703,0.1539132103173279,0.727664419900564,0.49524091561279987
2017,대전광역시,25020,중구,243540,120356,123184,21472,25045,30972,31426,40250,39382,30252,18469,7522,970,30188,173249,40103,0.12717418083271742,0.1290383509895705,0.1652705920998604,0.1617064958528373,0.12421778763242178,0.11070460704607046,0.16466699515480004,0.7113780077194711,0.5058060277572473
2017,대전광역시,25030,서구,487449,239928,247521,47868,57459,76136,70571,84108,76917,45899,22714,9327,1280,67535,368462,51452,0.1561927504210697,0.14477617145588564,0.1725472818694879,0.1577949693198673,0.09416164562856832,0.06835792052091604,0.10555360663371963,0.7558985657986784,0.5077885071053587
2017,대전광역시,25040,유성구,366639,188954,177685,44153,44296,62950,61047,63163,51057,26077,11607,5537,797,59192,279970,27477,0.17169477333289693,0.1665043816942551,0.17227572625934504,0.13925687120028146,0.07112445757270776,0.04893369226950761,0.07494292751180316,0.7636121634632431,0.48463202223440494
2017,대전광역시,25050,대덕구,188469,95463,93006,15977,20892,28450,23699,32176,33175,20356,10770,4241,473,22765,142036,23668,0.15095320715873697,0.12574481745008462,0.17072303667977226,0.1760236431455571,0.10800715236988577,0.08215674726347569,0.12558033416636158,0.753630570544758,0.4934816866434268
2017,울산광역시,26010,중구,233343,118977,114366,23336,22899,29439,33361,39079,43928,27028,12075,3926,407,31236,174900,27207,0.1261619161491881,0.1429697912515053,0.16747449034254294,0.1882550580047398,0.11582948706410734,0.07031708686354422,0.11659659814093416,0.7495403761844153,0.49011969504120545
2017,울산광역시,26020,남구,333117,170349,162768,30537,35642,47639,47361,59593,62577,34064,13439,4641,583,42635,258810,31672,0.1430098133688764,0.14217527175136663,0.17889510292179625,0.1878529165428363,0.10225836567932588,0.05602536045893785,0.09507770543082461,0.7769342303154747,0.4886211151037023
2017,울산광역시,26030,동구,172306,91965,80341,20709,16992,21397,32198,26967,29346,18000,6200,1928,289,26746,130317,15243,0.12418023748447529,0.18686522814063353,0.15650644783118406,0.17031327986257008,0.1044653117128829,0.04884914048262974,0.08846470813552633,0.7563114459159866,0.4662693115735958
2017,울산광역시,26040,북구,196147,102170,93977,26844,22845,24665,33203,35892,32983,13599,5927,2315,303,35099,147457,13591,0.1257475260901263,0.16927610414638,0.1829852100720378,0.1681544963726185,0.06933065506992205,0.043564265576327955,0.06928986933269436,0.7517678067979627,0.4791151534308452
2017,울산광역시,26510,울주군,222160,116628,105532,22670,23783,28739,30623,40441,38037,22432,11785,5250,667,31401,164054,26705,0.12936172128195894,0.1378420957868203,0.18203546993158085,0.1712144400432121,0.10097227223622614,0.07968131076701476,0.12020615772416277,0.7384497659344617,0.4750270075621174
2017,세종특별자치시,29010,세종시,276589,139347,137242,42638,32629,34826,50889,49612,32278,20229,11196,5330,659,55731,195460,25398,0.12591245494217052,0.18398779416390385,0.17937083542729465,0.11670023030561591,0.07313739881195565,0.062131899677861376,0.09182577759780758,0.706680309050613,0.49619471490189415
2017,경기도,31011,수원시 장안구,295436,149660,145776,27797,34275,46694,40648,52722,49228,25344,14516,6245,891,39240,224390,31806,0.15805115151843377,0.1375864823515076,0.17845489378410215,0.16662830528439324,0.08578507697098525,0.07328829255744053,0.10765783452253619,0.7595215207354554,0.4934266643198527
2017,경기도,31012,수원시 권선구,364662,183919,180743,39808,35126,52795,64597,62934,60417,31029,14923,5729,722,52291,279116,33255,0.14477790392198803,0.17714212064871032,0.1725817332214489,0.16567945110814947,0.08508975434786185,0.05861318152151856,0.09119403721802656,0.7654101606419095,0.495645282480763
2017,경기도,31013,수원시 팔달구,206080,104333,101747,15744,17223,30428,32896,35009,36841,22781,11779,4279,556,21597,158769,25714,0.14765139751552794,0.15962732919254657,0.16988062888198757,0.1787703804347826,0.11054444875776398,0.08061917701863354,0.12477678571428572,0.7704241071428571,0.49372573757763977
2017,경기도,31014,수원시 영통구,352487,178617,173870,44349,43829,57465,64748,66477,47215,19172,9202,3771,471,60041,271724,20722,0.1630272889496634,0.1836890438512626,0.1885941892892504,0.13394820234505103,0.054390658378890566,0.03814041368901548,0.05878798367031975,0.7708766564440674,0.4932664183359954
2017,경기도,31021,성남시 수정구,241862,122336,119526,19287,19686,35361,38351,39706,42474,28747,14757,4653,563,25734,184475,31653,0.14620320678734156,0.1585656283335125,0.16416799662617526,0.1756125393819616,0.11885703417651387,0.08258014901059282,0.13087215023443122,0.762728332685581,0.4941909022500434
2017,경기도,31022,성남시 중원구,226657,114220,112437,18817,19918,31818,35230,37515,40631,25965,13383,4530,652,25509,172028,29120,0.14037951618524908,0.1554330993527665,0.165514411644026,0.17926205676418552,0.11455635607989165,0.08190790489594409,0.1284760673616963,0.7589794270638013,0.49606674402290685
2017,경기도,31023,성남시 분당구,475778,230620,245158,49291,54497,60889,74979,90215,73331,41583,23671,10740,1596,69452,354066,52260,0.12797775433080133,0.15759240654254716,0.18961574515845625,0.15412860619868932,0.08740000588509768,0.07568025423621941,0.10984114439927865,0.7441832114977994,0.5152781339196012
2017,경기도,31030,의정부시,426530,210519,216011,40048,44618,56423,58459,74969,73014,44290,27492,10152,1182,55629,314085,56816,0.13228377839776803,0.13705718237873069,0.1757648934424308,0.17118139404027852,0.10383794809274846,0.09102759477645184,0.13320516728014442,0.736372588094624,0.5064379996717698
2017,경기도,31041,안양시 만안구,254107,127061,127046,20891,22715,37806,37813,39904,46702,29087,14675,5604,727,28361,193340,32406,0.14877984471108627,0.14880739216156974,0.15703620915598548,0.183788718925492,0.11446752745890511,0.08266596355078766,0.12752895433813316,0.7608605823531032,0.49997048487448204
2017,경기도,31042,안양시 동안구,322590,158660,163930,31732,37238,44131,47451,59481,55867,29417,13775,6018,769,45229,245932,31429,0.1368021327381506,0.1470938342788059,0.1843857528131684,0.17318267770234663,0.09119005548839083,0.06374035152980563,0.09742707461483617,0.7623670913543508,0.5081682631203696
2017,경기도,31051,부천시 원미구,433811,214535,219276,40141,41702,63840,70345,72853,78312,42940,18347,7988,1138,54554,335871,43386,0.1471608603746793,0.1621558697220679,0.16793718923678744,0.18052101030172127,0.09898319775201643,0.06332942225992426,0.10001129524147613,0.7742334795567655,0.5054643612079915
2017,경기도,31052,부천시 소사구,232965,115253,117712,21780,20491,31777,36764,37135,41455,27369,12400,5060,711,29054,175083,28828,0.13640246388942545,0.15780911295688194,0.15940162685381926,0.17794518489901917,0.11748116669886034,0.07799884102762218,0.12374391002940356,0.7515420771360505,0.505277616809392
2017,경기도,31053,부천시 오정구,178738,90868,87870,14273,17850,26370,24661,30899,34264,18362,9370,3763,443,20153,138128,20457,0.14753437993040092,0.1379728988799248,0.17287314393134084,0.19169958262932338,0.10273137217603419,0.07595474940975058,0.1144524387651199,0.772795935950945,0.4916134229990265
2017,경기도,31060,광명시,328253,162480,165773,34078,34919,40448,51185,59359,53460,34096,16954,6454,711,46975,243806,37472,0.12322202691216835,0.15593155279616638,0.18083307692542033,0.16286218252384593,0.10387109942635711,0.0734768608360015,0.11415584929916862,0.7427380709391841,0.5050159480644503
2017,경기도,31070,평택시,486077,252448,233629,52896,51668,65844,79943,87628,75215,40989,25050,10600,1226,71600,360991,53486,0.13546001970881158,0.1644657122225491,0.18027596450768088,0.1547388582467387,0.08432614585754931,0.07586452352199342,0.1100360642449653,0.7426621708083287,0.48064195590410574
2017,경기도,31080,동두천시,97373,48666,48707,9122,10154,11266,12706,16195,15849,10736,8301,3503,498,12579,67923,16871,0.11569942386493176,0.1304879175952266,0.1663192055292535,0.16276585911905764,0.11025643658919823,0.12633892352089388,0.1732615817526419,0.697554763640845,0.5002105306399105
2017,경기도,31091,안산시 상록구,379209,193021,186188,34021,42180,61802,54759,69614,66954,29473,15921,7001,975,47643,296550,35016,0.16297608970251234,0.1444032182780472,0.1835768665828079,0.17656226513611228,0.0777223114430301,0.06301801908709972,0.09233958054793004,0.78202257857804,0.490990456450137
2017,경기도,31092,안산시 단원구,354452,186649,167803,30461,36659,54472,56779,68329,64804,28332,11734,5347,711,42740,283782,27930,0.15367948269441278,0.16018812138173857,0.19277363366548927,0.18282870459187703,0.07993183844356923,0.05019579519934998,0.07879769334070622,0.8006218049270423,0.47341530023811407
