year,sido,adm_cd,sigungu,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female
2024,경기도,31101,고양시 덕양구,482446,236705,245741,37304,38989,52582,71842,75249,84204,70895,33638,18812,2911,53592,342252,86602,0.1089904362353507,0.148912002586818,0.15597393283393374,0.1745355956936113,0.14694908860266226,0.11475066639582461,0.179506100164578,0.7094099650530836,0.5093647786488021
2024,경기도,31103,고양시 일산동구,288578,139911,148667,18907,25140,34385,38816,43587,55408,42856,17671,11631,2411,29138,209519,49921,0.11915322720373694,0.1345078280395595,0.15104061986707235,0.19200354843404557,0.14850750923493822,0.10989403211610033,0.17298962498873788,0.7260394070234044,0.5151709416518238
2024,경기도,31104,고양시 일산서구,273944,132397,141547,17939,27284,31359,32241,41297,55256,41168,17109,10889,1683,29091,197763,47090,0.11447230090821482,0.1176919370382268,0.1507497882778962,0.2017054580498204,0.15027888911602372,0.10834696142277253,0.17189644598896126,0.7219103174371404,0.5167004935315247
2024,경기도,31110,과천시,81213,39761,41452,9455,7639,8245,12645,12704,12966,10977,4732,2326,407,12758,56198,12257,0.10152315515988819,0.15570167337741495,0.1564281580535136,0.15965424254737542,0.13516308965313434,0.09191878147587208,0.15092411313459667,0.6919828106337655,0.5104108948074816
2024,경기도,31120,구리시,182102,89902,92200,12416,15683,21038,24033,28322,33473,28583,13071,6201,817,18869,130692,32541,0.11552865976211134,0.13197548626593886,0.15552822044788087,0.18381456546331176,0.15696148312484212,0.11031729470296867,0.1786965546781474,0.7176856926337987,0.5063096506353582
2024,경기도,31130,남양주시,718385,355844,362541,57218,75394,76401,85015,122173,126781,99448,53109,25976,4057,88912,500852,128621,0.10635105131649464,0.11834183620203652,0.1700661901348163,0.17648057796306993,0.13843273453649504,0.11573459913556101,0.17904187865837956,0.6971916173082678,0.5046611496620893
2024,경기도,31140,오산시,254071,132356,121715,21684,26252,29610,41355,48373,41575,28610,12381,5967,854,32883,189735,31453,0.1165422263855379,0.16276946207949747,0.19039166217317208,0.16363536176895435,0.11260631870618842,0.07557729925886858,0.12379610423857898,0.7467794435413723,0.4790590031920211
2024,경기도,31150,시흥시,571982,302144,269838,49424,52558,66790,91138,103061,102014,71799,26082,12308,2101,71234,431090,69658,0.11676940882755052,0.1593371819392918,0.180182243497173,0.1783517663143246,0.12552667741292559,0.07079068921749286,0.12178355262927855,0.7536775632799634,0.47175960082659946
2024,경기도,31160,군포시,258110,127967,130143,15822,22216,30679,35739,37803,47492,41611,17713,9202,1788,24647,186457,47006,0.11886017589399868,0.13846422068110495,0.14646081128201155,0.18399907016388362,0.16121421099531208,0.11120452520243307,0.18211615202820503,0.7223935531362597,0.5042152570609431
2024,경기도,31170,의왕시,151306,74874,76432,11895,12469,17449,22003,21028,26432,24748,10626,4948,928,16774,106858,27674,0.11532259130503747,0.14542053851136108,0.13897664335849205,0.17469234531347072,0.1635625817879,0.10906375160271238,0.18290087636974078,0.7062376905079772,0.5051485069990616
2024,경기도,31180,하남시,320872,159390,161482,32031,30685,32145,49931,59121,48181,41883,21347,7898,1273,45839,224929,50104,0.10018013413448353,0.15561033683213243,0.1842510409135107,0.1501564486773542,0.1305286843351866,0.09510957640429829,0.15614949263257624,0.7009929192949214,0.5032598668627989
2024,경기도,31191,용인시 처인구,286273,148694,137579,20048,27217,40022,38963,44467,47938,39656,19355,9359,1554,30079,208297,47897,0.13980361403275893,0.1361043479475885,0.15533075071697297,0.16745554069018034,0.1385251141393006,0.10573124255518333,0.16731232075676017,0.7276166456494325,0.48058671268334774
2024,경기도,31192,용인시 기흥구,429488,211645,217843,33623,47339,53878,51249,72575,76788,49993,29615,16058,2651,52825,306047,70616,0.12544704392206535,0.11932580188503521,0.16898027418693887,0.17878962858100808,0.11640138956152442,0.11251536713482099,0.16441902916961593,0.7125856834183959,0.5072155683045859
2024,경기도,31193,용인시 수지구,361720,176256,185464,32499,42656,41190,46289,64710,60918,38557,24749,12771,1646,50120,255221,56379,0.1138726086475727,0.12796914740683402,0.17889527811566958,0.16841203140550703,0.1065934977330532,0.10827712042463784,0.15586365144310516,0.7055761362379741,0.5127280769656087
2024,경기도,31200,파주시,510689,262068,248621,44547,50937,55628,76631,85644,84599,64253,32234,18541,2925,66327,362032,82330,0.10892735108843152,0.15005414254076355,0.1677028485046672,0.1656565933474189,0.12581629915662956,0.10515205927678098,0.16121357616866624,0.7089089445827108,0.48683445306243134
2024,경기도,31210,이천시,230189,121327,108862,16530,22112,30345,34901,34907,37089,32229,15087,7722,1230,25147,166648,38394,0.13182645565166015,0.15161888708843602,0.15164495262588568,0.16112411974507904,0.1400110344108537,0.10443157579206652,0.16679337414038028,0.7239616141518491,0.4729244229741647
2024,경기도,31220,안성시,215739,113407,102332,13392,19205,29759,29282,32553,35293,31334,16122,8723,1627,20583,154382,40774,0.1379398254372181,0.13572882047288623,0.15089065954695258,0.16359119120789473,0.14524031352699326,0.12270382267462072,0.18899688976031223,0.7155961601750263,0.4743324109224572
2024,경기도,31230,김포시,499536,257239,242297,48265,52072,51098,74769,95187,75553,60609,31598,14165,2149,71785,352017,75734,0.1022909259793088,0.14967690016335158,0.19055083117132698,0.15124635661894237,0.12133059479196695,0.09591300727074725,0.15160869286698056,0.7046879504179879,0.48504412094423627
2024,경기도,31240,화성시,1004079,532995,471084,105034,109692,121822,179937,191432,147508,97200,41407,18795,3080,153364,746232,104483,0.12132710673164164,0.17920601864992694,0.19065432102454088,0.1469087591713401,0.09680513186711404,0.06302492134583036,0.10405854519415304,0.7432004852207844,0.4691702545317649
2024,경기도,31250,광주시,402335,207712,194623,32662,35022,42841,56837,68890,69080,59246,27901,11772,1766,47237,286641,68457,0.10648091764325748,0.14126784893186026,0.17122547131122076,0.1716977145910746,0.14725539662221782,0.10299625933612537,0.1701492537313433,0.712443610424149,0.4837337044999814
2024,경기도,31260,양주시,293000,149367,143633,25803,27760,32506,41814,46882,48203,39083,20418,11182,1987,37455,203978,51567,0.1109419795221843,0.1427098976109215,0.16000682593856655,0.16451535836177475,0.1333890784982935,0.11463139931740614,0.17599658703071672,0.6961706484641639,0.49021501706484644
2024,경기도,31270,포천시,157166,86341,70825,7093,10120,21493,20801,18769,27590,29102,13532,8004,1428,10935,109688,36543,0.1367534963032717,0.132350508379675,0.11942150337859334,0.17554687400582825,0.1851672753649008,0.14611302699057047,0.2325121209421885,0.6979117620859473,0.4506381787409491
2024,경기도,31280,여주시,117477,60416,57061,6578,9009,12414,13369,15494,20165,21857,11865,6376,1113,10157,77565,29755,0.10567174851247478,0.11380099934455255,0.13188964648399262,0.1716506209726159,0.18605344024787832,0.16474714199375196,0.2532836214748419,0.6602569013509028,0.4857206091405126
2024,경기도,31550,연천군,40386,21430,18956,2160,2518,4216,4308,4189,6214,8458,5009,3107,441,3225,24315,12846,0.10439261130094588,0.10667062843559649,0.10372406279403754,0.15386520081216262,0.20942901005298867,0.21188035457831922,0.31808052295349876,0.6020650720546724,0.4693705739612737
2024,경기도,31570,가평군,60384,30865,29519,2916,4066,5158,5571,6913,10503,13499,7539,3964,564,4468,37174,18742,0.08541997880233175,0.09225953895071543,0.11448396926338103,0.17393680445151033,0.22355259671436142,0.19983770535241124,0.3103802331743508,0.6156266560678325,0.48885466348701645
2024,경기도,31580,양평군,121622,60847,60775,6661,9405,9012,10646,15118,20758,26425,15368,7686,1358,10436,73698,37488,0.07409843613819868,0.08753350545131637,0.12430316883458585,0.17067635789577543,0.2172715462663005,0.200720264425844,0.30823370771735376,0.6059594481261614,0.499704000920886
2024,강원도,32010,춘천시,291783,143692,148091,20266,27758,41679,35170,39122,45996,44825,22824,14228,2263,30660,200580,60543,0.1428424548380132,0.12053478098449875,0.13407909302461077,0.15763769650733594,0.15362444008047077,0.13474054348608383,0.20749323983919557,0.6874286713071015,0.5075381362176686
2024,강원도,32020,원주시,365720,181358,184362,27501,35095,44684,46764,54053,62310,55817,25461,14673,2416,41312,256367,68041,0.12218090342338402,0.12786831455758504,0.14779886251777316,0.1703762441211856,0.1526222246527398,0.11634583834627583,0.18604670239527507,0.7009925626162091,0.5041069670786394
2024,강원도,32030,강릉시,212352,106007,106345,12187,17403,26288,21006,28381,36038,37114,21478,11900,1950,18735,140310,53307,0.12379445449065703,0.09892066003616637,0.13365073086196505,0.16970878541289933,0.17477584388185655,0.16636528028933092,0.25103130650994576,0.660742540687161,0.5007958484026522
2024,강원도,32040,동해시,85673,43555,42118,5782,7469,7160,8367,12551,15756,15133,8761,4748,651,9034,55147,21492,0.08357358794486011,0.09766204054953136,0.1464988969687066,0.1839085826339687,0.17663674669966034,0.1652796096786619,0.2508608313004097,0.6436917115077095,0.4916134604834662
2024,강원도,32050,태백시,37590,19009,18581,1951,3027,2389,2885,5327,6837,7660,5008,2500,270,3239,22695,11656,0.06355413673849428,0.07674913540835329,0.14171322160148975,0.18188347964884277,0.2037776004256451,0.20691673317371642,0.3100824687416866,0.6037509976057462,0.4943069965416334
2024,강원도,32060,속초시,79758,39710,40048,5323,6104,7136,9159,11142,14548,14852,7659,3833,621,8061,52573,19124,0.08947064871235487,0.1148348754983826,0.13969758519521552,0.18240176534015395,0.18621329521803456,0.15187191253541965,0.23977532034404073,0.6591564482559743,0.5021189097018481
2024,강원도,32070,삼척시,62953,32798,30155,3329,4812,7763,5208,7438,10498,11983,7257,4293,724,5016,39827,18110,0.12331421854399313,0.08272838466792687,0.11815163693549156,0.1667593283878449,0.1903483551220752,0.19497085126999508,0.28767493209219575,0.6326465776055152,0.47900814893650817
2024,강원도,32510,홍천군,65719,34252,31467,3338,4031,5172,6288,7075,10789,15737,8080,4735,814,5009,39197,21513,0.07869870204963557,0.09568009251510218,0.10765532037919019,0.16416865746587744,0.2394589083826595,0.20738294861455592,0.32734825545123936,0.596433299350264,0.47881130266741734
2024,강원도,32520,횡성군,45947,23881,22066,1953,3120,3356,3637,4567,7586,11530,6208,3608,595,2979,26810,16158,0.07304067730210895,0.0791564193527325,0.09939713147757198,0.16510327116024986,0.250941301934838,0.22658715476527302,0.35166605001414675,0.5834983785666094,0.48024898252334214
2024,강원도,32530,영월군,35449,18357,17092,1492,2340,2268,2417,3763,6430,8592,4990,2940,420,2357,20482,12610,0.0639792377782166,0.06818245930773788,0.10615250077576237,0.18138734520014668,0.2423763716889052,0.2355496628959914,0.35572230528364696,0.5777878078366103,0.4821574656548845
2024,강원도,32540,평창군,39016,20253,18763,1482,2267,2676,2941,4283,7215,9725,5339,2885,374,2405,23169,13442,0.06858724625794546,0.0753793315562846,0.10977547672749641,0.18492413368874308,0.24925671519376666,0.22037112979290546,0.34452532294443305,0.5938332991593193,0.4809052696329711
2024,강원도,32550,정선군,32503,16848,15655,1343,1970,1878,2436,3885,6016,7852,4481,2476,315,2195,19142,11166,0.05777928191243885,0.07494692797587915,0.11952742823739347,0.1850906070208904,0.241577700519952,0.2237331938590284,0.34353751961357415,0.5889302525920684,0.48164784789096393
2024,강원도,32560,철원군,40069,20866,19203,2718,2897,4052,4667,4697,6406,7470,4413,2704,327,3887,25181,11001,0.10112555841173974,0.11647408220819087,0.11722279068606653,0.15987421697571688,0.18642841099104046,0.18577953031021488,0.2745513988370062,0.6284409393795702,0.47924829668821284
2024,강원도,32570,화천군,22278,11914,10364,1538,1511,2589,2670,2324,3419,4317,2259,1596,209,2173,14006,6099,0.11621330460544034,0.11984917856180986,0.10431816141484873,0.15346979082502918,0.19377861567465662,0.18242212047760123,0.2737678427147859,0.6286919831223629,0.46521231708411886
2024,강원도,32580,양구군,20443,10847,9596,1472,1695,1990,2567,2438,3042,3905,1956,1321,197,2134,13025,5284,0.09734383407523357,0.1255686543070978,0.11925842586704495,0.14880399158636207,0.19101893068532017,0.16993591938560876,0.25847478354448955,0.6371374064471946,0.4694027295406741
2024,강원도,32590,인제군,31167,17225,13942,2339,1926,3504,4283,3941,4589,6026,2809,1701,247,3226,20321,7620,0.11242660506304746,0.13742099014983797,0.12644784547758847,0.14723906696185068,0.1933455257163025,0.1526293836429557,0.24448936375012031,0.6520037218853274,0.4473321140950364
2024,강원도,32600,고성군,27774,14670,13104,1349,1557,3357,2760,2873,4446,5669,3469,2148,299,1946,17120,8708,0.12086843810758263,0.09937351479801253,0.1034420681212645,0.16007777057679845,0.2041117591992511,0.2130049686757399,0.3135306401670627,0.6164038309210053,0.47180816591056385
2024,강원도,32610,양양군,26687,13643,13044,1188,1488,1840,2175,3135,4627,5973,3780,2281,328,1822,15485,9380,0.06894742758646533,0.08150035597856635,0.1174729268932439,0.1733802975231386,0.22381683965975943,0.23940495372278636,0.35148199497882865,0.5802450631393562,0.4887773073031813
2024,충청북도,33020,충주시,215904,110806,105098,13136,18495,26740,24615,28701,36634,36745,19069,11457,1823,20158,145973,49773,0.12385134133689046,0.11400900400177857,0.13293408181413963,0.1696772639691715,0.17019138135467615,0.14983048021342818,0.2305330146731881,0.676101415443901,0.486781161997925
2024,충청북도,33030,제천시,130733,66079,64654,7508,10893,15453,12024,15718,22742,24811,13812,7614,1081,11591,84438,34704,0.11820274911460764,0.09197371742406278,0.12022978130999824,0.173957608254993,0.18978375773523135,0.1721600514024768,0.2654570766371153,0.6458813000543092,0.4945499606067328
2024,충청북도,33041,청주시 상당구,195499,97260,98239,16081,19276,21151,24487,29576,34305,29412,14367,7610,1128,24285,134763,36451,0.10818981171259189,0.12525383761553768,0.15128466130261536,0.17547404334549027,0.15044578233136743,0.11818474774807032,0.18645108159121018,0.6893283341602771,0.5025038491245479
2024,충청북도,33042,청주시 서원구,190979,95333,95646,11174,18938,29859,21648,25912,33409,28700,14224,7391,1160,17891,137088,36000,0.15634703291984983,0.11335277700689604,0.13567983914461798,0.17493546410861927,0.1502783028500516,0.11925394938710539,0.18850240078752115,0.7178171421988805,0.5008194618256457
2024,충청북도,33043,청주시 흥덕구,291048,148337,142711,25597,27086,40106,49454,46024,46527,35670,15010,7092,1145,36925,215273,38850,0.13779857617987412,0.1699169896374481,0.1581319919738325,0.15986022924053764,0.12255710398284819,0.07987342294054589,0.13348313680217697,0.7396477556966549,0.49033492757208436
2024,충청북도,33044,청주시 청원구,195842,101466,94376,16352,20220,27287,28981,31969,29318,24142,11755,6708,1094,24611,140479,30752,0.13933170617130136,0.14798153613627313,0.16323873326457042,0.14970231104666007,0.12327284239335791,0.09986111252948805,0.15702454019056178,0.7173078297811502,0.4818986734204103
2024,충청북도,33520,보은군,29858,15033,14825,1166,1681,1791,1993,2678,5024,7416,4513,3144,595,1874,15998,11986,0.059983923906490724,0.06674927992497823,0.08969120503717597,0.1682631120637685,0.24837564471833345,0.276374840913658,0.4014334516712439,0.5358027999196195,0.49651684640632326
2024,충청북도,33530,옥천군,47416,24179,23237,2025,3381,3615,3450,5352,8157,10481,6598,3952,682,3388,27600,16428,0.0762400877340982,0.07276024970474101,0.1128732917158765,0.17203053821494854,0.22104352961025814,0.23688206512569596,0.3464653281592711,0.5820819976379281,0.490066644170744
2024,충청북도,33540,영동군,43730,22022,21708,1668,2790,3689,2937,4241,7537,9977,6348,4160,602,2754,24892,16084,0.08435856391493254,0.06716213126000457,0.09698147724674137,0.1723530756917448,0.22815001143379832,0.2540589983992682,0.36780242396524127,0.5692202149554082,0.4964097873313515
2024,충청북도,33550,진천군,96544,52962,43582,7631,8557,10606,14694,16156,15667,13302,6352,3800,638,11326,68490,16728,0.1098566456745111,0.15220003314550878,0.16734338747099767,0.16227833941000994,0.13778173682466024,0.1117625124295658,0.173268147166059,0.709417467683129,0.45142111368909515
2024,충청북도,33560,괴산군,37346,19734,17612,1189,1817,3506,2602,3303,6227,9382,5571,3372,538,1828,21328,14190,0.09387886252878487,0.06967278958924651,0.08844320676913191,0.16673807101162105,0.2512183366357843,0.25386922294221603,0.3799603705885503,0.571091950945215,0.4715899962512719
2024,충청북도,33570,음성군,106652,60360,46292,5049,7411,13820,14797,14382,18727,18216,8952,5071,824,7916,75498,23238,0.12958031729362787,0.13874095188088362,0.13484979184637888,0.17558976859318157,0.17079848479165885,0.13920976634287213,0.21788620935378614,0.7078910850241908,0.4340471814874545
2024,충청북도,33580,단양군,26597,13604,12993,950,1471,1568,1790,2595,4835,6941,4003,2268,298,1532,15071,9994,0.05895401737038012,0.06730082340113547,0.09756739481896455,0.18178741963379327,0.2609692822498778,0.24698274241455803,0.37575666428544574,0.5666428544572696,0.48851374215137044
2024,충청북도,33590,증평군,38180,19957,18223,2837,3386,4398,4950,5489,6354,6005,3121,1720,255,4259,26001,7920,0.11519119958093242,0.12964903090623364,0.14376636982713462,0.16642221058145626,0.1572812991094814,0.13347302252488213,0.2074384494499738,0.6810110005238345,0.4772917757988476
2024,충청남도,34011,천안시 동남구,279621,142112,137509,18151,27751,41329,35796,42144,47054,39793,18582,9621,1642,28243,204248,47130,0.14780363420487017,0.1280161361271149,0.15071829369038806,0.16827777598964314,0.14231048454872847,0.10673375747887319,0.1685495724570043,0.7304458534945516,0.4917692161890559
2024,충청남도,34012,천안시 서북구,415144,215822,199322,35964,42865,60807,69212,72206,66026,44471,17734,8634,1388,53545,315657,45942,0.1464720675235581,0.16671805445821208,0.17393000982791512,0.15904360896460024,0.10712186614764997,0.06685872853756769,0.11066521496155551,0.7603554429306457,0.4801273774882932
2024,충청남도,34020,공주시,104393,51861,52532,4628,8699,12876,9286,11645,16589,20289,11974,7520,1464,7421,66130,30842,0.12334160336421024,0.08895232438956635,0.11154962497485464,0.1589091222591553,0.19435211173162953,0.2007605873957066,0.2954412652189323,0.6334715929228971,0.5032138170183824
2024,충청남도,34030,보령시,96182,50507,45675,4947,6990,8816,9658,12403,16103,18395,11733,6668,1067,7846,59994,28342,0.09165956208022291,0.10041379883969974,0.1289534424320559,0.16742217878605145,0.191252001413986,0.2024079349566447,0.2946705204716059,0.6237549645463808,0.474880954856418
2024,충청남도,34040,아산시,392509,207898,184611,36098,42657,51292,61829,69429,58154,42744,21084,11367,1869,53482,285979,53048,0.13067725835585936,0.1575225026687286,0.17688511601007875,0.14815966003327313,0.10889941377140397,0.08743748550988639,0.13515104112262394,0.7285922106244698,0.47033571204736707
2024,충청남도,34050,서산시,178586,94138,84448,13482,16484,17621,21898,27402,30602,26817,15152,9012,1727,20479,120161,37946,0.0986695485648371,0.1226187943063846,0.15343867940376066,0.1713572172510723,0.150162946703549,0.1449777698139832,0.21248026161065256,0.6728466957096301,0.4728702137905547
2024,충청남도,34060,논산시,114692,57454,57238,5983,9032,12219,11628,13558,18254,21319,13208,8575,1661,9262,71492,33938,0.10653750915495414,0.10138457782582917,0.11821225543193946,0.15915669793882747,0.18588044501796114,0.20440832839256443,0.2959055557493112,0.6233390297492415,0.4990583475743731
2024,충청남도,34070,계룡시,45026,22445,22581,4056,5698,3977,5251,8111,8238,5946,2768,1269,249,6419,31627,6980,0.08832674454759472,0.11662150757340203,0.18014036334562253,0.1829609558921512,0.13205703371385422,0.09518944609781016,0.15502154310842625,0.70241638164616,0.50151023852885
2024,충청남도,34080,당진시,177715,96629,81086,14344,16342,16092,23805,29335,29349,25895,14107,8673,1459,21492,120200,36023,0.09054947528345947,0.1339504262442675,0.1650676645190333,0.1651464423374504,0.14571082913653885,0.13639253861519848,0.20270095377430156,0.6763638409813465,0.45626987029794897
2024,충청남도,34510,금산군,53212,26383,26829,2005,4362,5698,4346,5885,8627,10611,6896,4346,704,3536,32565,17111,0.10708110952416748,0.08167330677290836,0.11059535443133128,0.1621250845673908,0.1994099075396527,0.22449823348116965,0.32156280538224463,0.6119860181913854,0.5041907840336766
2024,충청남도,34530,부여군,59930,29822,30108,2194,3711,4516,4483,5910,9231,13362,9247,6332,1242,3663,32592,23675,0.07535458034373435,0.07480393792758218,0.09861505089270815,0.15402970131820456,0.22296012014016353,0.2806774570332054,0.3950442182546304,0.5438344735524779,0.5023861171366595
2024,충청남도,34540,서천군,48575,24768,23807,1810,2729,3344,3834,4783,7496,10465,7922,5365,1055,2926,25952,19697,0.06884199691199176,0.07892949047864127,0.09846628924343798,0.15431806484817293,0.21544004117344312,0.2952547606793618,0.40549665465774576,0.5342665980442615,0.4901080802882141
2024,충청남도,34550,청양군,29818,15322,14496,984,1812,2658,2227,2716,4558,6775,4423,3204,588,1642,16625,11551,0.08914078744382588,0.07468643101482327,0.09108592125561742,0.1528606881749279,0.22721175129116641,0.27550472868737,0.3873834596552418,0.5575491313971427,0.48614930578844995
2024,충청남도,34560,홍성군,102178,51671,50507,6899,9557,10576,11150,13699,16026,16688,10407,6784,1202,10667,65250,26261,0.10350564700816223,0.10912329464268238,0.13406995635068214,0.1568439390083971,0.1633228287889761,0.1800093953688661,0.25701227270058136,0.638591477617491,0.49430405762492907
2024,충청남도,34570,예산군,79848,40957,38891,3796,5321,6492,7923,9077,12906,16103,10590,6830,1225,5891,47477,26480,0.08130447850916742,0.09922602945596634,0.11367848912934575,0.16163210099188458,0.20167067428113417,0.23350616170724375,0.33163009718465086,0.5945922252279331,0.48706291954713954
2024,충청남도,34580,태안군,60814,31964,28850,2404,3918,5085,5144,6828,9895,12936,8979,5040,896,3840,35662,21312,0.08361561482553359,0.08458578616765876,0.11227677837340086,0.16270924458183972,0.2127141776564607,0.24525602657282863,0.35044562107409477,0.5864110237774197,0.4743973427171375
2024,전라북도,35011,전주시 완산구,327406,159037,168369,20625,32098,44843,37042,45722,57942,48506,27320,13539,2495,33009,229096,65301,0.13696450278858666,0.11313781665577295,0.13964924283611174,0.17697293268907718,0.14815244680916048,0.1324166325601852,0.19944961301869849,0.699730609701716,0.5142514187278181
2024,전라북도,35012,전주시 덕진구,322228,160618,161610,26298,35684,44914,40464,50266,51926,40041,22536,11631,1771,40704,227784,53740,0.1393857765309036,0.12557567933264646,0.15599513388035802,0.16114676564420224,0.12426294425065482,0.11152972429459886,0.16677631987288505,0.7069031865635512,0.5015392827438956
2024,전라북도,35020,군산시,265473,136654,128819,17617,25292,29791,29049,40132,45734,41228,24860,12056,2013,27898,179131,58444,0.11221856836665123,0.10942355719790713,0.1511716822426386,0.17227363988051517,0.15530016235172692,0.1466401479623163,0.22015044844485127,0.674761651844067,0.48524332041299867
2024,전라북도,35030,익산시,272392,136223,136169,15661,25090,35467,27844,35387,47418,44932,26053,14024,2481,25274,183717,63401,0.13020573291432935,0.10222032952509619,0.12991203853270286,0.17408000234955506,0.1649534494405122,0.15623806866574644,0.23275646861875532,0.6744581338658991,0.49990087814620104
2024,전라북도,35040,정읍시,101887,51275,50612,5361,7758,9028,9052,12436,17749,18520,12524,8568,1590,8544,61776,31567,0.08860796765043627,0.0888435227261574,0.12205678840283844,0.17420279329060626,0.18177000009814795,0.22261917614612267,0.3098236281370538,0.6063187649062196,0.4967463955166017
2024,전라북도,35050,남원시,73781,36127,37654,4058,5800,5460,5924,8596,13362,13816,9647,6450,1180,6423,43442,23916,0.0740027920467329,0.08029167400821349,0.11650695978639487,0.18110353614074085,0.1872568818530516,0.23416597769073338,0.32414849351459046,0.588796573643621,0.5103481926241173
2024,전라북도,35060,김제시,79692,40450,39242,3931,5252,6932,7668,8836,12570,15335,10812,7329,1446,6068,46487,27137,0.0869848918335592,0.09622044872760127,0.1108768759724941,0.15773226923656075,0.1924283491442052,0.24578376750489384,0.34052351553480903,0.5833333333333334,0.4924208201576068
2024,전라북도,35510,완주군,102877,53383,49494,6890,9016,12232,12419,13691,16424,16425,9741,5798,1032,10441,68201,24235,0.11889926805797214,0.12071697269554905,0.13308125236933424,0.15964695704579254,0.15965667739144804,0.1610758478571498,0.23557257696083672,0.6629372940501764,0.4810987878728968
2024,전라북도,35520,진안군,22855,11624,11231,953,1361,1433,1649,2062,3847,5196,3645,2427,388,1489,12424,8942,0.06269962809013345,0.07215051411069788,0.09022095821483264,0.16832203019033035,0.22734631371691097,0.2826514985779917,0.39124917961058847,0.5436009625902428,0.4914023189674032
2024,전라북도,35530,무주군,22904,11644,11260,895,1515,1447,1860,2608,3921,4798,3205,2388,392,1497,13080,8327,0.06317673768774014,0.08120852252881593,0.11386657352427523,0.17119280475026197,0.2094830597275585,0.2613080684596577,0.3635609500523926,0.5710792874607056,0.491617184771219
2024,전라북도,35540,장수군,19838,9988,9850,855,1395,1216,1371,2021,3356,4186,3079,2132,340,1426,10752,7660,0.06129650166347414,0.06910978929327553,0.10187518903115234,0.16917027926202238,0.21100917431192662,0.2798165137614679,0.38612763383405585,0.5419901199717714,0.49652182679705614
2024,전라북도,35550,임실군,24275,12240,12035,1097,1348,1786,1752,2140,3912,5128,3816,2900,502,1611,12995,9669,0.07357363542739444,0.072173017507724,0.08815653964984552,0.1611534500514933,0.21124613800205974,0.29734294541709577,0.39831101956745624,0.5353244078269825,0.49577754891864056
2024,전라북도,35560,순창군,25494,12486,13008,1212,1853,1666,1796,2668,4257,5168,3689,2859,460,1945,14006,9543,0.06534870950027458,0.07044794853691065,0.10465207499803876,0.16698046599199812,0.20271436416411703,0.27488820899035066,0.37432337020475404,0.5493841688240371,0.5102377029889386
2024,전라북도,35570,고창군,51371,25593,25778,2195,3600,3332,4585,5473,8124,10200,7628,5618,915,3599,28473,19299,0.06486149773218353,0.08925269120710129,0.1065387086099161,0.1581436997527788,0.19855560530260263,0.27566136536178,0.3756788849740126,0.554262132331471,0.5018006268127932
2024,전라북도,35580,부안군,46363,23298,23065,2033,2942,3082,3589,4961,7629,9728,7185,4736,740,3281,25545,17537,0.06647542221167742,0.0774108664236568,0.1070034294588357,0.1645493173435714,0.2098224877596359,0.2730841403705541,0.3782542113323124,0.5509781506804995,0.4974872204128292
2024,전라남도,36010,목포시,214701,108162,106539,14029,22227,24215,22169,33706,37545,32699,19397,9303,1362,23441,145843,45417,0.11278475647528423,0.10325522470784952,0.1569904192341908,0.174871099808571,0.15230017559303402,0.14001797849101774,0.21153604314837846,0.6792842138602055,0.49622032501013036
2024,전라남도,36020,여수시,265859,137731,128128,18064,22925,28459,29702,37323,46124,44130,26683,12717,1891,27744,176279,61836,0.10704546394893534,0.11172087459894155,0.14038644544664652,0.173490459228388,0.16599024294832976,0.1553116501604234,0.23258945531277858,0.6630544762449269,0.48193967479002026
2024,전라남도,36030,순천시,271376,135333,136043,21583,27170,31204,31960,38879,48095,40766,20691,11550,2027,32798,186506,52072,0.11498437592123106,0.11777017864512705,0.14326616944755616,0.17722643122457402,0.1502196214845823,0.12627498378633337,0.19188137491893167,0.6872604799245328,0.501308148104475
2024,전라남도,36040,나주시,118018,59599,58419,9757,10483,12643,15558,16822,16950,17348,10869,7319,1311,14133,76056,27829,0.10712772627904218,0.13182734837058754,0.14253757901337083,0.1436221593316274,0.1469945262587063,0.16522055957565795,0.23580301309969665,0.6444440678540562,0.49500076259553627
2024,전라남도,36060,광양시,150390,79177,71213,12576,14706,15560,19556,22429,29909,21611,9519,5015,900,19071,106848,24471,0.10346432608551101,0.13003524170490058,0.1491389055123346,0.19887625507015094,0.14369971407673382,0.10262650442183656,0.16271693596648715,0.7104727707959306,0.47352217567657423
2024,전라남도,36510,담양군,43310,21592,21718,2014,2804,3531,3692,4453,7340,8913,5886,4238,677,3071,25232,15007,0.08152851535442161,0.08524590163934426,0.1028169014084507,0.1694758716231817,0.2057954283075502,0.2493881320711152,0.3465019625952436,0.5825906257215424,0.5014546294158393
2024,전라남도,36520,곡성군,25990,13025,12965,874,1523,2185,1783,2410,4312,5442,3820,3120,620,1459,14394,10137,0.084070796460177,0.06860330896498654,0.09272797229703732,0.16590996537129665,0.20938822624086187,0.2908811081185071,0.39003462870334743,0.5538283955367449,0.49884570988841864
