year,sido,adm_cd,sigungu,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female
2022,경기도,31042,안양시 동안구,304493,149215,155278,25558,30639,37694,44792,50090,52974,40703,16194,7672,1167,38048,225050,41395,0.12379266518442132,0.1471035458943227,0.16450296065919415,0.17397444276223098,0.13367466575586304,0.0822120705566302,0.13594729599695232,0.7390974505161039,0.5099558938957546
2022,경기도,31051,부천시 원미구,411286,201924,209362,29577,33656,55357,60948,63691,72975,62026,23812,10731,1750,42568,307597,61121,0.1345949047621363,0.14818885155342024,0.15485817654867903,0.1774312765326318,0.15080989870795505,0.08824273133537247,0.14860948342515914,0.7478907621460492,0.5090423695433348
2022,경기도,31052,부천시 소사구,238572,117404,121168,18868,19268,27047,34100,37728,40509,38424,16488,7087,1112,26735,170758,41079,0.11337038713679727,0.1429337893801452,0.15814093858457823,0.16979779689150445,0.1610582968663548,0.10347819526180775,0.172187012725718,0.7157503814362122,0.5078886038596315
2022,경기도,31053,부천시 오정구,160284,80922,79362,9074,12204,22260,20171,22862,32106,26390,10545,5165,692,13640,119812,26832,0.1388784906790447,0.12584537446033292,0.14263432407476728,0.2003069551546006,0.16464525467295552,0.10233086271867435,0.16740285992363554,0.7474981907114872,0.4951336377929176
2022,경기도,31060,광명시,284031,139684,144347,23082,27819,32959,38239,48121,48851,40156,18230,8247,1113,34184,205013,44834,0.11604015054694734,0.13462967070495827,0.1694216476370537,0.17199178962859688,0.14137893398959972,0.0971372843105154,0.15784896719020106,0.7217979727564949,0.5082086110318944
2022,경기도,31070,평택시,590205,310646,279559,56835,53620,79636,96528,102454,95672,64393,29432,15642,2028,79548,437972,72685,0.13492938894113063,0.1635499529824383,0.17359053210325226,0.16209960945773078,0.10910276937674197,0.07980616904295965,0.12315212510907227,0.7420675866859819,0.47366423530807095
2022,경기도,31080,동두천시,94142,47054,47088,6313,8441,10904,10518,13563,16247,14401,8527,5276,722,9557,63817,20768,0.11582503027341676,0.11172484119734019,0.14406959699177838,0.17257971999745067,0.15297104374243164,0.1542882029274925,0.22060291899471013,0.6778802234921714,0.5001805782753712
2022,경기도,31091,안산시 상록구,362147,184512,177635,24916,32449,58127,47897,55745,70751,46496,17801,9469,1395,36942,279302,45903,0.16050664509163406,0.1322584475364976,0.15392920554360523,0.19536541791040654,0.1283898527393572,0.07915294065669466,0.12675239612643485,0.7712393033768056,0.49050523682372077
2022,경기도,31092,안산시 단원구,352941,185123,167818,24977,29036,50368,55071,57901,69012,45184,15341,7538,1171,36063,276117,40761,0.14270940468803567,0.156034578017289,0.16405291535979102,0.1955340977670489,0.128021397344032,0.06814170073751703,0.11548955774477887,0.7823318911659456,0.47548457107561887
2022,경기도,31101,고양시 덕양구,473370,232645,240725,39853,38763,56982,69048,76091,82714,63936,30802,17141,2335,55882,340752,76736,0.12037518220419545,0.14586475695544712,0.16074318186619346,0.17473435156431544,0.13506559351036188,0.10621289900078162,0.16210575237129518,0.7198428290766208,0.5085345501404821
2022,경기도,31103,고양시 일산동구,290321,140807,149514,21113,26672,37824,37603,47121,56018,38098,16044,10613,1817,31642,215318,43361,0.13028337598726927,0.12952214962059239,0.16230655033566294,0.19295193940500344,0.1312271589034207,0.09807764508940105,0.149355368712563,0.7416549267879348,0.5149954705308951
2022,경기도,31104,고양시 일산서구,280551,135901,144650,21650,29113,34538,33381,45803,55238,36243,15721,10215,1483,33392,205596,41563,0.12310774155144698,0.1189837141910027,0.1632608687903447,0.1968911178359728,0.12918506795555887,0.09773267605533396,0.14814775210211334,0.7328293251494381,0.5155925304133652
2022,경기도,31110,과천시,73406,36168,37238,7681,6839,8597,10898,11212,12643,9672,4142,2141,365,10568,52191,10647,0.11711576710350652,0.14846197858485682,0.15273955807427186,0.172233877339727,0.13176034656567584,0.09056480396697818,0.145042639566248,0.7109909271721657,0.5072882325695447
2022,경기도,31120,구리시,184114,90974,93140,14401,16038,23160,23997,29944,33701,26278,11896,5674,706,20839,134398,28877,0.12579162909936234,0.13033772553961132,0.1626383653605918,0.1830442008755445,0.14272678883735077,0.09926458607167299,0.15684304289733533,0.7299716480006953,0.5058822251431179
2022,경기도,31130,남양주시,719886,357413,362473,67543,75295,80080,88703,128812,121640,92056,47893,22808,3343,99268,506832,113786,0.11123983519612828,0.1232181206468802,0.17893388675429164,0.16897119821749554,0.12787580255762718,0.10285517429148504,0.15806113745787528,0.7040448070944566,0.5035144453427348
2022,경기도,31140,오산시,242596,126049,116547,23845,25241,30437,39849,46917,37552,25031,10917,5072,677,34411,181548,26637,0.12546373394450033,0.16426074626127388,0.1933956042144141,0.154792329634454,0.10317977213144487,0.0686985770581543,0.10979983181915613,0.7483552902768389,0.4804160002638131
2022,경기도,31150,시흥시,557663,294555,263108,53768,51268,71380,90807,101731,98259,61420,22240,10904,1616,74747,425094,57822,0.12799845067720111,0.16283490208244047,0.1824237935814282,0.17619781122290704,0.11013820174549863,0.06233155149256809,0.1036862764788053,0.7622775762422825,0.47180465621710604
2022,경기도,31160,군포시,267750,132765,134985,19749,23806,34240,38030,41780,47901,38619,15830,8656,1408,29210,197360,41180,0.12788048552754436,0.14203548085901027,0.15604108309990664,0.17890196078431372,0.14423529411764707,0.09670961718020542,0.1538001867413632,0.7371055088702148,0.5041456582633054
2022,경기도,31170,의왕시,157318,77880,79438,13093,13699,20220,21717,22877,28271,23800,9487,4720,785,18302,114252,24764,0.12852947533022285,0.13804523322188178,0.14541883319137033,0.1797060730494921,0.15128593040847202,0.0952974230539417,0.15741364624518492,0.7262487445810397,0.5049517537726135
2022,경기도,31180,하남시,315203,157092,158111,35291,28195,34328,51601,57690,45724,39360,18522,6997,1106,47896,223554,43753,0.10890759288458549,0.16370719821829108,0.18302490775785762,0.1450620711097293,0.1248719079450386,0.08446937370519951,0.1388089580365669,0.7092381734945417,0.5016164186254572
2022,경기도,31191,용인시 처인구,268863,139323,129540,21216,25418,39358,35580,43435,44511,35188,16926,8463,1304,30943,196550,41370,0.14638682154108226,0.13233505539996207,0.16155067822645733,0.16555271643922742,0.13087706378341385,0.09928104648092151,0.15387018667499805,0.7310414597769124,0.48180671940728176
2022,경기도,31192,용인시 기흥구,431163,212735,218428,40915,47526,55290,53906,78382,71002,45675,27541,13976,2111,60507,307204,63452,0.12823456558192609,0.12502464265254673,0.18179203688628198,0.16467554034089196,0.10593441459494438,0.10118679014664987,0.14716476135475445,0.7125008407493222,0.5066019115740451
2022,경기도,31193,용인시 수지구,364474,177700,186774,37041,42387,43361,47955,67771,58073,36167,23583,11144,1421,54798,257450,52226,0.11896870558668109,0.13157317120014048,0.1859419327578922,0.15933372476500382,0.09923067214671005,0.09917854222797785,0.14329142819515248,0.7063603988213151,0.5124480758572628
2022,경기도,31200,파주시,490765,251118,239647,47884,49917,57464,73047,83755,78541,56883,29477,16831,2489,68701,349583,72481,0.11709066457469461,0.14884313266023452,0.17066212953246462,0.16003790001324464,0.11590679856958014,0.09943048098377023,0.14768983118193024,0.7123225983923059,0.48831314376534596
2022,경기도,31210,이천시,227193,118763,108430,19043,21660,32120,33787,35427,35919,29369,13657,7447,1000,27628,165575,33990,0.14137759526041735,0.14871496921119928,0.1559335014723165,0.15809906115065164,0.1292689475467994,0.09729172993886255,0.14960848265571564,0.7287856580088296,0.47725942260545
2022,경기도,31220,안성시,208619,109080,99539,14878,19558,29558,27616,32581,33432,28631,14503,8356,1281,22113,150182,36324,0.14168412273091138,0.13237528700645676,0.15617465331537395,0.16025385990729513,0.13724061566779633,0.11571333387658843,0.1741164515216735,0.7198864916426596,0.477132955291704
2022,경기도,31230,김포시,491249,251461,239788,56161,49043,51365,78562,94252,70940,55646,27730,12288,1676,78148,347415,65686,0.10456000928246165,0.1599229718533778,0.19186196816685633,0.14440741864105575,0.11327453083873962,0.08487345521314038,0.13371223147528036,0.7072075464784661,0.4881190597843456
2022,경기도,31240,화성시,931472,492101,439371,109888,102175,116215,165864,181157,130916,83359,35424,16548,2326,154889,689106,87477,0.12476488826287854,0.1780665441365924,0.19448464366078635,0.14054743459814142,0.08949168627720425,0.058292680832059365,0.0939126457907484,0.7398032361681296,0.47169533813147363
2022,경기도,31250,광주시,392926,202013,190913,35808,33513,44813,57867,68734,66002,54298,24302,10079,1363,49540,284712,58674,0.11404946478471774,0.14727200541577803,0.17492861251227967,0.16797564935891238,0.13818887016893766,0.09096878292604714,0.14932582725500476,0.7245944528995282,0.4858752029644259
2022,경기도,31260,양주시,242995,124291,118704,21544,23952,28130,30734,40173,40217,32457,17261,9566,1593,31326,169060,42609,0.11576369884153995,0.1264799687236363,0.16532438939072822,0.16550546307537192,0.13357064960184367,0.11695713903578263,0.1753492870223667,0.695734480133336,0.4885038786806313
2022,경기도,31270,포천시,163542,89523,74019,8729,12466,26648,20452,20590,28433,26601,12174,7363,1126,12939,118876,31727,0.16294285260055522,0.12505656039427182,0.125900380330435,0.17385748003570947,0.16265546465128225,0.1263467488473909,0.19399909503369164,0.7268836139951816,0.45259933228161575
2022,경기도,31280,여주시,113831,58240,55591,7380,9354,12674,12366,15763,19545,20038,10546,6071,966,10983,76327,26521,0.11134049599845385,0.10863473043371313,0.13847721622405146,0.17170190897031565,0.17603289086452723,0.15446583092479202,0.2329857420210663,0.670529117727157,0.4883643295763017
2022,경기도,31550,연천군,41288,21840,19448,2573,2710,4772,4290,4577,6589,7940,4719,2987,385,3704,25787,11797,0.11557837628366596,0.10390428211586902,0.11085545436930827,0.15958632048052704,0.19230769230769232,0.19596492927727185,0.28572466576244915,0.6245640379771362,0.47103274559193953
2022,경기도,31570,가평군,59755,30570,29185,3300,4626,5542,5313,7236,10550,12676,6681,3730,506,4923,38100,16732,0.09274537695590328,0.08891306166847962,0.12109446908208518,0.17655426324156975,0.21213287590996568,0.18269600870220065,0.28001004100075305,0.6376035478202661,0.4884110116308259
2022,경기도,31580,양평군,116950,58451,58499,7348,9514,9596,10221,15275,20082,24263,13456,7065,1064,11101,73193,32656,0.08205215904232578,0.08739632321504917,0.13061137238135956,0.17171440786660966,0.20746472851646003,0.18456605386917485,0.2792304403591278,0.6258486532706284,0.5002052159042326
2022,강원도,32010,춘천시,293124,144265,148859,22681,28368,43522,35008,41053,46234,42287,21174,13380,2030,32978,204990,55156,0.14847641271270862,0.11943068462493689,0.14005335625878468,0.15772846986258376,0.14426317872299776,0.1248072488093776,0.18816610035343403,0.6993286117820444,0.5078362740683123
2022,강원도,32020,원주시,361810,180022,181788,29855,35354,47204,45656,56032,60870,51331,23104,13832,2076,43676,258000,60134,0.1304662668251292,0.12618777811558554,0.1548658135485476,0.16823747270666925,0.14187280616898373,0.10782454879632956,0.16620325585251927,0.7130814515906139,0.5024405074486609
2022,강원도,32030,강릉시,215128,107563,107565,13793,18792,28759,21081,30545,35509,35562,20066,10951,1719,20578,145962,48588,0.13368320255847682,0.09799282287754267,0.14198523669629243,0.16505987133241606,0.16530623628723365,0.1521698709605444,0.2258562344278755,0.6784890855676621,0.500004648395374
2022,강원도,32040,동해시,86772,44153,42619,6735,7707,7787,8540,13808,15278,14790,8147,4273,576,10020,57089,19663,0.08974093025399899,0.09841884478864149,0.15912967316645923,0.17607062185958605,0.17044668787166367,0.149771815793113,0.22660535656663439,0.6579196054026645,0.49116074309685154
2022,강원도,32050,태백시,39113,19680,19433,2388,3289,2867,3058,5866,6969,7759,4819,2251,205,3774,24426,10913,0.07330043719479457,0.07818372408150742,0.1499757114003017,0.17817605399739217,0.19837394216756576,0.1859995397949531,0.27901209316595504,0.6244982486641271,0.4968424820392197
2022,강원도,32060,속초시,80903,40449,40454,6113,6392,7848,9279,11948,14870,14044,6944,3587,593,8850,54736,17317,0.0970050554367576,0.11469290384781776,0.1476830278234429,0.1838003535097586,0.173590596146002,0.13749799142182614,0.21404645068786077,0.6765632918433185,0.5000309012026748
2022,강원도,32070,삼척시,64289,33295,30994,3826,5312,8386,5264,8147,10412,11696,6948,4101,643,5597,41776,16916,0.13044222184199475,0.08188025945340571,0.12672463407425844,0.16195616668481388,0.18192847921106253,0.1818662601689247,0.26312432920095197,0.6498156760876667,0.482104248005102
2022,강원도,32510,홍천군,65215,33446,31769,3762,4442,5543,5705,7459,11245,14752,7346,4725,671,5529,40287,19399,0.08499578317871655,0.08747987426205628,0.11437552710266043,0.17242965575404431,0.22620562753967646,0.1953844974315725,0.2974622402821437,0.6177566510772061,0.4871425285593805
2022,강원도,32520,횡성군,44864,22926,21938,2198,3253,3510,3459,4617,7807,10748,5617,3396,515,3302,27225,14337,0.07823644793152638,0.07709967902995721,0.10291101997146933,0.1740148002853067,0.2395684736091298,0.21237517831669045,0.3195657988587732,0.6068339871611983,0.4889889443651926
2022,강원도,32530,영월군,35654,18364,17290,1694,2410,2504,2501,4073,6543,8217,4717,2858,348,2571,21460,11623,0.07023054916699388,0.0701464071352443,0.11423683177203119,0.18351377124586302,0.23046502496213608,0.22221910585067595,0.325994278341841,0.6018960004487575,0.4849385763168228
2022,강원도,32540,평창군,38699,19891,18808,1805,2347,2628,2806,4631,7306,9288,4981,2781,360,2777,23663,12259,0.06790873149176982,0.0725083335486705,0.11966717486239954,0.1887904080208791,0.24000620171063852,0.20987622419183957,0.31677821132329,0.6114628284968604,0.48600739037184426
2022,강원도,32550,정선군,33354,17386,15968,1690,2164,2036,2564,4324,6268,7627,4261,2357,288,2635,20396,10323,0.061042153864603946,0.07687233914972717,0.12963962343347124,0.18792348743778858,0.22866822570006595,0.2070516279906458,0.30949811117107395,0.6115008694609342,0.4787431792288781
2022,강원도,32560,철원군,41145,21372,19773,3285,3161,4559,4690,5139,6485,7110,4263,2434,323,4588,26348,10209,0.11080325677482075,0.11398711872645521,0.12489974480495808,0.1576133187507595,0.17280349981771784,0.17061611374407584,0.24812249362012395,0.6403694252035484,0.48056872037914694
2022,강원도,32570,화천군,22545,12130,10415,1760,1503,2935,2674,2479,3465,4073,2128,1499,195,2396,14502,5647,0.1301840762918607,0.1186072299844755,0.10995786205367043,0.1536926147704591,0.18066090042137947,0.16952761144377912,0.2504768241295187,0.6432468396540253,0.46196495897094697
2022,강원도,32580,양구군,20824,10970,9854,1721,1800,2345,2572,2448,3172,3662,1855,1270,160,2360,13606,4858,0.11261044948136766,0.1235113330772186,0.11755666538609297,0.1523242412600845,0.17585478294275836,0.15775067230119094,0.23328851325393776,0.6533807145601229,0.4732039953899347
2022,강원도,32590,인제군,30905,16830,14075,2641,2022,3611,4085,3909,4795,5639,2644,1584,242,3514,20459,6932,0.11684193496198027,0.1321792590195761,0.12648438763954054,0.1551528878822197,0.1824623847273904,0.14463679016340397,0.22430027503640187,0.6619964407053874,0.4554279242840964
2022,강원도,32600,고성군,27127,14275,12852,1446,1501,3307,2531,3008,4407,5512,3279,2005,287,2037,17001,8089,0.1219080620783721,0.09330187635934678,0.11088583330261363,0.1624580676079183,0.203192391344417,0.2053673461864563,0.2981899952077266,0.6267187672798319,0.4737715191506617
2022,강원도,32610,양양군,26566,13501,13065,1312,1528,1944,2167,3285,4668,5833,3618,2058,305,1953,15934,8679,0.07317624030715952,0.08157042836708575,0.12365429496348716,0.17571331777459911,0.21956636302040203,0.22513739366107055,0.3266957765565008,0.5997892042460288,0.49179402243469095
2022,충청북도,33020,충주시,215783,110283,105500,14693,19118,28182,24156,30030,36183,34931,17684,11022,1478,21888,148599,45296,0.1306034302980309,0.11194579739831219,0.1391675896618362,0.16768234754359704,0.16188022226032633,0.13988126960881997,0.20991459012063043,0.688650171700273,0.48891710653758635
2022,충청북도,33030,제천시,130436,65535,64901,8532,10936,15132,12095,16919,22808,24247,12718,7209,860,12767,86081,31588,0.11601091723143918,0.09272746787696648,0.12971112269618817,0.17485970130945444,0.18589193167530435,0.15936551258854917,0.24217240639087367,0.6599481738170444,0.4975696893495661
2022,충청북도,33041,청주시 상당구,191510,95219,96291,17374,19051,22370,23481,30179,33034,27240,12835,7067,937,25113,133990,32407,0.11680852174821159,0.12260978538979687,0.15758446034149654,0.17249229805232102,0.14223800323742886,0.10881416114041043,0.16921831758132735,0.6996501488172941,0.5027988094616469
2022,충청북도,33042,청주시 서원구,194132,96581,97551,13741,19044,28812,22817,29005,33638,27883,13017,7001,961,21019,140326,32787,0.14841448086868728,0.11753343086147569,0.14940864978468257,0.1732738549028496,0.14362907712278244,0.10806564605526137,0.1688902396307667,0.7228380689427812,0.5024983001256876
2022,충청북도,33043,청주시 흥덕구,274114,139308,134806,25586,26325,41022,43469,44237,43555,32043,13179,6543,911,36233,204301,33580,0.14965306405364193,0.15858000685846035,0.16138176087321335,0.15889374493823738,0.11689661965459626,0.07527160232603954,0.12250377580130895,0.7453139934479815,0.49178808816769665
2022,충청북도,33044,청주시 청원구,198744,102398,96346,19846,20437,28090,30760,32951,28017,23000,10733,6305,897,27937,143178,27629,0.14133760012880892,0.15477196795878115,0.16579620013685947,0.14097029344282092,0.11572676407841243,0.09024171798897074,0.1390180332488025,0.7204142011834319,0.4847743831260315
2022,충청북도,33520,보은군,30636,15439,15197,1391,1903,1971,2084,2987,5189,7277,4282,3221,488,2154,17123,11359,0.06433607520564043,0.06802454628541585,0.09749967358663011,0.1693758976367672,0.2375310092701397,0.26083692388040214,0.37077294685990336,0.5589176132654393,0.4960503982243113
2022,충청북도,33530,옥천군,48013,24178,23835,2441,3442,3809,3558,5806,8311,10293,6176,3928,581,3887,28620,15506,0.07933268073230167,0.07410492991481474,0.12092558265469769,0.17309895236706727,0.21437943890196406,0.22254389436194363,0.3229541999041926,0.5960885593485098,0.49642805073625895
2022,충청북도,33540,영동군,43813,21860,21953,2093,2904,3553,2884,4607,7535,9656,6138,4130,566,3220,25288,15305,0.08109465227215666,0.06582521169515897,0.10515143907059549,0.17198091890534772,0.22039120808892337,0.24727820509894324,0.34932554264715954,0.5771802889553329,0.5010613288293428
2022,충청북도,33550,진천군,93174,50523,42651,8332,8496,10763,14031,15564,14771,12109,5702,3792,510,11852,66205,15117,0.1155150578487561,0.1505892201687166,0.16704230793998326,0.15853134994741022,0.12996114795973127,0.1073690085216906,0.16224483224933994,0.7105522999978535,0.45775645566359713
2022,충청북도,33560,괴산군,37830,19750,18080,1360,1925,4093,2510,3492,6483,9134,5157,3402,446,2050,22577,13203,0.10819455458630717,0.06634945810203542,0.09230769230769231,0.17137192704203014,0.2414485857784827,0.2380385937086968,0.34900872323552734,0.5968014803066349,0.4779275707110759
2022,충청북도,33570,음성군,102564,56916,45648,6062,7344,12386,13515,15026,18105,16953,8235,4996,713,8937,72485,21142,0.12076362076362077,0.13177138177138178,0.1465036465036465,0.1765239265239265,0.16529191529191528,0.13595413595413594,0.20613470613470614,0.7067294567294568,0.44506844506844506
2022,충청북도,33580,단양군,26466,13377,13089,1102,1629,1590,1712,2749,4922,6688,3758,2204,261,1747,15447,9272,0.060077080027204716,0.0646867679286632,0.10386911509106023,0.18597445779490668,0.25270157938487114,0.23513186730144336,0.3503362805108441,0.583654500113353,0.49455905690319657
2022,충청북도,33590,증평군,37778,19556,18222,3214,3284,4832,4810,5627,6115,5577,2841,1645,198,4641,26005,7132,0.1279051299698237,0.12732278045423262,0.14894912382868336,0.1618666949017947,0.14762560220233997,0.12398750595584732,0.18878712478161894,0.6883635978611891,0.4823442215045794
2022,충청남도,34011,천안시 동남구,273967,138959,135008,20451,28632,41998,34349,43242,44794,35995,16588,9005,1399,30642,201738,41587,0.1532958348998237,0.12537641394766522,0.15783652775699264,0.1635014436045217,0.1313844368117328,0.09852281479156248,0.1517956542211288,0.736358758536612,0.4927892775407257
2022,충청남도,34012,천안시 서북구,413984,213531,200453,42289,41750,62699,72451,72287,62879,39218,15899,8055,1131,59326,314732,39926,0.15145271314833422,0.17500917909870914,0.17461302852284147,0.1518875125608719,0.09473312978279354,0.06059412924170982,0.09644334080544176,0.7602516039267218,0.48420470356342277
2022,충청남도,34020,공주시,106038,52554,53484,5470,9838,13683,9081,12289,16973,19406,11196,7567,1212,8352,68986,28700,0.1290386465229446,0.08563911050755389,0.11589241592636602,0.1600652596239084,0.18300986438823819,0.18837586525585168,0.2706576887530885,0.6505780946453158,0.5043852203926894
2022,충청남도,34030,보령시,96511,49983,46528,5867,7061,8820,9709,13244,15992,17837,11201,6513,937,8965,60818,26728,0.09138854638331381,0.10059993161401291,0.13722788075970616,0.16570131902062976,0.18481831086611888,0.19325258260716396,0.2769425246863052,0.6301665095170499,0.48210048595496885
2022,충청남도,34040,아산시,363197,190920,172277,36982,40062,47768,56426,64839,52481,37715,19001,10739,1528,53101,263154,46942,0.13152091013967626,0.15535921276882794,0.17852295035476615,0.14449733890973768,0.10384171675426834,0.0860910194742798,0.12924666227969944,0.7245489362522267,0.474334865100758
2022,충청남도,34050,서산시,177947,93033,84914,15859,16626,18465,22328,28302,29143,24710,14050,8826,1447,22868,120347,34732,0.1037668519278212,0.1254755629485184,0.15904735679724863,0.16377348311575918,0.13886157114196923,0.1366867662843431,0.19518171140845308,0.6763081142137828,0.47718702759810505
2022,충청남도,34060,논산시,116852,58364,58488,7099,10182,12773,11463,14387,18456,20693,12500,8725,1411,10631,74127,32094,0.10930921165234656,0.098098449320508,0.12312155547187896,0.15794338137130728,0.17708725567384384,0.19371512682709752,0.27465511929620373,0.634366549139082,0.5005305856981481
2022,충청남도,34070,계룡시,42416,21121,21295,4178,5490,3970,4706,8186,7489,5259,2303,1188,207,6550,29948,5918,0.09359675594115428,0.11094869860430026,0.1929932101093927,0.17656073179932102,0.12398623161071294,0.0871840814786873,0.1395228215767635,0.7060543191248585,0.5020511127876273
2022,충청남도,34080,당진시,171192,92031,79161,15702,15616,16469,23096,28431,27112,23413,13285,8590,1233,22558,115456,33178,0.09620192532361325,0.13491284639469134,0.1660766858264405,0.15837188653675405,0.13676456843777746,0.13498294312818357,0.19380578531707088,0.6744240385064723,0.46241062666479743
2022,충청남도,34510,금산군,52399,26168,26231,2386,4479,6039,3929,5806,8422,10118,6550,4377,615,3961,32184,16254,0.11525029103608847,0.0749823469913548,0.11080364129086433,0.1607282581728659,0.19309528807801676,0.22027137922479437,0.31019675948014275,0.6142101948510468,0.5006011565106204
2022,충청남도,34530,부여군,61481,30439,31042,2720,3965,4910,4390,6424,9567,13282,8970,6514,1107,4257,34284,22940,0.0798620712089914,0.07140417364714302,0.10448756526406532,0.15560904995039118,0.21603422195475025,0.26985572778582,0.3731234039784649,0.557635692327711,0.5049039540671102
2022,충청남도,34540,서천군,49509,24797,24712,2239,3101,3407,3607,5247,7693,10305,7727,5493,957,3425,26960,19124,0.06881577086994284,0.07285544042497323,0.1059807307762225,0.15538588943424428,0.20814397382294128,0.2863519764083298,0.3862732028520067,0.5445474560180977,0.499141570219556
2022,충청남도,34550,청양군,29761,15154,14607,1220,1896,2422,2133,2813,4755,6551,4303,3314,507,1908,16688,11165,0.08138167400288969,0.07167097879775546,0.0945196733980713,0.1597728570948557,0.22012029165686636,0.2729746984308323,0.37515540472430364,0.5607338463089278,0.4908101206276671
2022,충청남도,34560,홍성군,100339,50423,49916,7717,9830,10663,10496,13957,15329,15702,9860,6716,999,11458,64218,24663,0.10626974556254298,0.1046053877355764,0.1390984562333689,0.15277210257227997,0.15648950059298977,0.1751562204128006,0.2457967490208194,0.640010364863114,0.49747356461595194
2022,충청남도,34570,예산군,76967,39139,37828,3714,5513,6640,6636,9026,12580,15477,10005,6898,947,5724,46254,24989,0.08627073940779814,0.0862187690828537,0.11727103823716657,0.16344667195031637,0.20108617979133914,0.2319175750646381,0.3246716125092572,0.6009588524952252,0.49148336299972717
2022,충청남도,34580,태안군,60654,31499,29155,2951,3937,5328,4940,7249,9946,12555,8608,4780,740,4494,36198,19962,0.08784251656939361,0.08144557654894978,0.1195139644541168,0.16397929237972764,0.20699376792956772,0.23292775414647013,0.32911267187654564,0.5967949352062518,0.4806772842681439
2022,전라북도,35011,전주시 완산구,338570,165453,173117,24789,34598,49323,38992,49980,57707,46246,25199,12849,1992,37550,241153,59867,0.14568036152051275,0.1151667306613108,0.14762087603745164,0.170443335203946,0.13659213751956759,0.11826210237173997,0.17682310895826564,0.712269250081224,0.5113181912159966
2022,전라북도,35012,전주시 덕진구,327314,163402,163912,30217,35768,48603,41768,52869,50362,38042,20939,10922,1505,44458,233372,49484,0.14849044037224193,0.12760835161343542,0.16152379672119127,0.15386448486774168,0.11622478720739107,0.1019388110499398,0.15118204537538876,0.7129911949992973,0.5007790684174829
2022,전라북도,35020,군산시,266438,135830,130608,20688,25668,31388,29550,42124,44029,39145,23218,11428,1791,30827,181710,53901,0.11780601866100181,0.11090760326980385,0.15810057123983817,0.16525045226281537,0.14691973367162342,0.13675601828567996,0.2023022241572148,0.6819973126956365,0.4902003467973787
2022,전라북도,35030,익산시,277030,138823,138207,18462,26781,38499,27624,38485,46985,42540,24339,13714,2114,28187,190067,58776,0.1389705086091759,0.09971483232862867,0.13891997256614808,0.1696025701187597,0.15355737645742337,0.14499151716420605,0.21216474750027073,0.68608814929791,0.4988882070533877
2022,전라북도,35040,정읍시,103255,51545,51710,6175,8246,9871,8843,13427,17394,17638,12430,8744,1295,9461,63319,30475,0.09559827611253692,0.0856423417752167,0.1300372863299598,0.16845673333010508,0.17081981502106436,0.2176068955498523,0.2951430923441964,0.6132293835649605,0.5007989927848531
2022,전라북도,35050,남원시,75259,36710,38549,4788,6183,5946,6011,9472,13036,13445,9250,6663,1012,7342,44925,22992,0.07900716193412084,0.07987084601177268,0.12585870128489615,0.1732151636349141,0.17864972960044645,0.22489004637319124,0.30550498943647936,0.596938572130908,0.5122178078369365
2022,전라북도,35060,김제시,78277,38997,39280,4171,5456,6865,6782,9129,12491,14597,10581,7521,1216,6361,45789,26127,0.08770136821799507,0.08664103120967845,0.1166242957701496,0.15957433217931194,0.18647878687226133,0.24679024489952348,0.3337762050155218,0.584961099684454,0.5018076829720096
2022,전라북도,35510,완주군,94771,48623,46148,6848,8929,11867,9914,13247,14754,14592,8811,5757,922,10141,62629,22001,0.12521762986567622,0.10461006003946355,0.1397790463327389,0.15568053518481392,0.15397115151259352,0.16344662396724735,0.23214907513901933,0.660845617330196,0.48694220805942745
2022,전라북도,35520,진안군,22645,11354,11291,1104,1436,1459,1455,2186,3876,4957,3466,2503,315,1661,12481,8503,0.06442923382645176,0.06425259439169795,0.0965334510929565,0.17116361227644072,0.21890041951865755,0.2775005519982336,0.375491278427909,0.5511591962905719,0.49860896445131375
2022,전라북도,35530,무주군,22296,11104,11192,1082,1565,1373,1565,2596,3767,4624,3090,2431,323,1735,12610,7951,0.061580552565482595,0.07019196268388948,0.11643344097595981,0.1689540724793685,0.20739146035163258,0.2621097954790097,0.356611051309652,0.5655722999641192,0.501973448152135
2022,전라북도,35540,장수군,20036,9980,10056,1058,1411,1283,1384,2168,3256,4190,2958,2171,275,1674,10988,7374,0.06403473747254941,0.06907566380515073,0.10820523058494709,0.16250748652425634,0.2091235775603913,0.26971451387502493,0.3680375324416051,0.5484128568576562,0.5018965861449391
2022,전라북도,35550,임실군,24922,12577,12345,1336,1459,1924,1794,2372,3925,5025,3809,2985,415,1937,13494,9491,0.07720086670411684,0.07198459192681166,0.09517695209052243,0.15749137308402214,0.201629082738143,0.28926249899687023,0.3808281839338737,0.541449321884279,0.49534547789101996
2022,전라북도,35560,순창군,25279,12324,12955,1325,1914,1607,1750,2858,4095,4931,3636,2918,401,2084,14016,9179,0.06357055263261996,0.06922742197080581,0.113058269710036,0.1619921674116856,0.19506309585031054,0.2751295541754025,0.3631077178685866,0.5544523121958939,0.5124807152181653
