election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기본소득당,party_녹색당,party_독도당,party_통일한국당,party_한류연합당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기본소득당,ratio_녹색당,ratio_독도당,ratio_통일한국당,ratio_한류연합당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
8회지방선거_광역의원비례,인천광역시,동구,20220601,8,52728,28940,27696,1244,11252,14700,132,0.0,0.0,0.0,0.0,1612.0,동구,인천광역시,0.4062680531484691,0.5307625649913345,0.004766031195840554,0.0,0.0,0.0,0.0,0.05820335066435586,2022,23020,동구,58078,29169,28909,3549,4438,5822,6511,9088,9443,9995,6304,2979,401,5318,38421,14339,0.1002444987775061,0.1121078549536829,0.1564792176039119,0.1625916870415648,0.1720961465615207,0.1667412789696614,0.2468921106098695,0.6615413753917145,0.4977616309101553,2022
8회지방선거_광역의원비례,인천광역시,미추홀구,20220601,8,358612,160318,158106,2212,65306,85197,579,0.0,0.0,0.0,0.0,7024.0,미추홀구,인천광역시,0.4130520030865369,0.5388600053128914,0.0036621001100527496,0.0,0.0,0.0,0.0,0.044425891490519016,2022,23090,미추홀구,415303,209232,206071,28713,32290,60029,57483,63246,66842,60568,32186,15062,2053,40930,298741,75632,0.1445426592150791,0.1384121954332138,0.1522888108200518,0.1609475491388215,0.14584050681069,0.1187109170894503,0.1821128188334782,0.7193326318374776,0.496194344851831,2022
8회지방선거_광역의원비례,인천광역시,부평구,20220601,8,426463,202578,199597,2981,91805,98023,619,0.0,0.0,0.0,0.0,9150.0,부평구,인천광역시,0.45995180288280885,0.49110457572007593,0.003101249016768789,0.0,0.0,0.0,0.0,0.0458423723803464,2022,23060,부평구,498254,245816,252438,34334,39473,63750,72615,75365,89421,75752,33461,15729,2195,49905,365922,82427,0.1279467901913482,0.1457389203097215,0.1512581936120934,0.1794687047168713,0.1520349058913726,0.1031301304154106,0.1654316874525844,0.7344085546729179,0.5066452050560557,2022
8회지방선거_광역의원비례,인천광역시,서구,20220601,8,472254,218327,213107,5220,98522,104748,651,0.0,0.0,0.0,0.0,9186.0,서구,인천광역시,0.46231235951892713,0.4915277302012604,0.003054803455541113,0.0,0.0,0.0,0.0,0.04310510682427138,2022,23080,서구,581069,295063,286006,57984,57015,70181,90196,102596,98180,69776,27419,12227,1971,82039,430034,68996,0.1207791157332433,0.1552242504762773,0.1765642290330408,0.1689644431212128,0.1200821244981232,0.0716214425481311,0.1187397710082623,0.7400738982805829,0.4922066054117497,2022
8회지방선거_광역의원비례,인천광역시,연수구,20220601,8,317883,164253,162755,1498,64063,88371,417,0.0,0.0,0.0,0.0,9904.0,연수구,인천광역시,0.39361617154618905,0.5429694940247611,0.0025621332677951522,0.0,0.0,0.0,0.0,0.06085220116125464,2022,23040,연수구,400488,199745,200743,41584,45648,52152,57991,70079,65421,46047,16842,8115,1329,59890,296761,43837,0.1302211302211302,0.1448008429715746,0.1749840194962146,0.1633532090849164,0.1149772277821058,0.0656349253910229,0.1094589600687161,0.7409984818521403,0.5012459799045165,2022
8회지방선거_광역의원비례,인천광역시,옹진군,20220601,8,18895,12693,12209,484,4018,7728,95,0.0,0.0,0.0,0.0,368.0,옹진군,인천광역시,0.32910148251290033,0.6329756736833484,0.0077811450569252195,0.0,0.0,0.0,0.0,0.030141698746826113,2022,23520,옹진군,19329,11155,8174,912,961,2368,1874,2152,3215,4261,2314,1146,221,1286,12440,5603,0.1225102178074395,0.0969527652749754,0.1113352992912204,0.1663303843965026,0.2204459620259713,0.190439236380568,0.2898753168813699,0.643592529360029,0.4228878886647007,2022
8회지방선거_광역의원비례,인천광역시,중구,20220601,8,124974,57357,55797,1560,23959,29506,186,0.0,0.0,0.0,0.0,2146.0,중구,인천광역시,0.4293958456547843,0.5288097926411814,0.003333512554438411,0.0,0.0,0.0,0.0,0.038460849149595855,2022,23010,중구,150670,77750,72920,13543,14181,18368,23994,26456,22488,18157,9802,4406,755,19152,108479,23039,0.1219088073272715,0.1592486891882923,0.1755890356408044,0.1492533351032056,0.1205083958319506,0.0993097497842968,0.1529103338421716,0.7199774341275635,0.4839715935488153,2022
8회지방선거_광역의원비례,전라남도,강진군,20220601,8,30148,21943,20794,1149,14716,2729,410,0.0,0.0,0.0,0.0,2939.0,강진군,전라남도,0.7077041454265653,0.13123978070597286,0.019717226122920074,0.0,0.0,0.0,0.0,0.1413388477445417,2022,36590,강진군,31476,15293,16183,1595,2278,2203,2197,3221,5109,6214,4724,3563,563,2475,17402,11599,0.0699898335239547,0.0697992120981065,0.1023319354428771,0.1623141441097979,0.1974202567035201,0.2811666031261914,0.3685029864023383,0.5528656754352522,0.514137755750413,2022
8회지방선거_광역의원비례,전라남도,고흥군,20220601,8,57371,44654,40866,3788,31643,4714,1185,0.0,0.0,0.0,0.0,3324.0,고흥군,전라남도,0.7743111633142465,0.11535261586649048,0.028997210394949346,0.0,0.0,0.0,0.0,0.08133901042431362,2022,36550,고흥군,58630,28768,29862,2500,3005,3359,3562,5570,9155,12471,10463,7618,1211,3751,29697,25182,0.057291488998806,0.0607538802660753,0.0950025584171925,0.156148729319461,0.2127068053897322,0.3290465631929046,0.429507078287566,0.5065154357837285,0.5093296946955483,2022
8회지방선거_광역의원비례,전라남도,곡성군,20220601,8,25196,18644,17630,1014,12829,2184,441,0.0,0.0,0.0,0.0,2176.0,곡성군,전라남도,0.7276800907543959,0.12387975042541123,0.025014180374361882,0.0,0.0,0.0,0.0,0.12342597844583097,2022,36520,곡성군,26454,13118,13336,1011,1895,2514,1686,2626,4280,4994,3811,3247,536,1642,15064,9748,0.0950328872760263,0.0637332728509866,0.0992666515460799,0.1617902774627655,0.1887805246843577,0.2870643380963181,0.3684886973614576,0.5694412943222197,0.504120359869963,2022
8회지방선거_광역의원비례,전라남도,광양시,20220601,8,126604,69102,67300,1802,48115,10605,498,0.0,0.0,0.0,0.0,8082.0,광양시,전라남도,0.7149331352154532,0.1575780089153046,0.007399702823179792,0.0,0.0,0.0,0.0,0.12008915304606241,2022,36060,광양시,145926,76212,69714,13625,14466,16283,18160,22563,29283,18947,8485,4874,819,19835,104460,21631,0.1115839535106835,0.1244466373367323,0.1546194646601702,0.2006702027054808,0.1298397818072173,0.0971588339295259,0.1482326658717432,0.7158422762221948,0.4777352904897002,2022
8회지방선거_광역의원비례,전라남도,구례군,20220601,8,22848,17417,16416,1001,11713,2060,262,0.0,0.0,0.0,0.0,2381.0,구례군,전라남도,0.713511208576998,0.12548732943469787,0.015960038986354775,0.0,0.0,0.0,0.0,0.1450414230019493,2022,36530,구례군,23165,11185,11980,1078,1421,1444,1315,2444,4111,4776,3511,2765,435,1696,12694,8775,0.0623354198143751,0.0567666738614288,0.1055039930930282,0.177466004748543,0.2061731059788474,0.2897042952730412,0.3788042305201813,0.547981869199223,0.5171595078782646,2022
8회지방선거_광역의원비례,전라남도,나주시,20220601,8,98951,53038,50929,2109,35524,6254,602,0.0,0.0,0.0,0.0,8549.0,나주시,전라남도,0.6975200769698993,0.12279840562351509,0.011820377388128571,0.0,0.0,0.0,0.0,0.16786114001845706,2022,36040,나주시,114785,57550,57235,10426,10201,12559,14472,16486,16458,16240,10707,7219,1207,14424,74075,26286,0.109413250860304,0.1260791915319946,0.1436250381147362,0.1433811038027616,0.1414819009452454,0.1666855425360456,0.2290020473058326,0.6453369342684149,0.4986278694951431,2022
8회지방선거_광역의원비례,전라남도,담양군,20220601,8,41720,26614,25656,958,18956,2807,545,0.0,0.0,0.0,0.0,3348.0,담양군,전라남도,0.7388525101340817,0.10940910508263174,0.02124259432491425,0.0,0.0,0.0,0.0,0.1304957904583723,2022,36510,담양군,43572,21585,21987,2252,3100,4060,3541,4563,7513,8275,5700,4197,611,3314,26089,14169,0.0931791058477921,0.0812677866519783,0.1047232167446984,0.1724272468557789,0.1899155420912512,0.2411640503075369,0.3251858992013219,0.5987560818874507,0.5046130542550261,2022
8회지방선거_광역의원비례,전라남도,목포시,20220601,8,183412,96967,93637,3330,66130,10348,1482,0.0,0.0,0.0,0.0,15677.0,목포시,전라남도,0.7062379187714258,0.11051187030767752,0.01582707690336085,0.0,0.0,0.0,0.0,0.1674231340175358,2022,36010,목포시,219625,110070,109555,17457,23052,25960,23499,35851,36928,31080,18474,8660,1154,26987,151049,41589,0.1182014797951053,0.1069960159362549,0.1632373363688104,0.1681411496869664,0.1415139442231075,0.1288013659647126,0.1893636881047239,0.6877586795674445,0.498827546955037,2022
8회지방선거_광역의원비례,전라남도,무안군,20220601,8,74895,41334,39836,1498,29283,4538,512,0.0,0.0,0.0,0.0,5503.0,무안군,전라남도,0.7350888643438096,0.1139170599457777,0.012852696053820665,0.0,0.0,0.0,0.0,0.13814137965659204,2022,36620,무안군,90630,45883,44747,8765,10048,11619,11038,14139,12672,11043,7376,4476,597,12873,60439,17318,0.1282025819265144,0.121791901136489,0.156007944389275,0.1398212512413108,0.1218470705064548,0.1373606973408363,0.1910846298135275,0.6668763102725367,0.4937327595718856,2022
8회지방선거_광역의원비례,전라남도,보성군,20220601,8,35731,23550,22491,1059,16416,2665,511,0.0,0.0,0.0,0.0,2899.0,보성군,전라남도,0.7298919567827131,0.11849184118091681,0.022720199190787427,0.0,0.0,0.0,0.0,0.12889600284558267,2022,36560,보성군,36244,17496,18748,1541,2280,2199,2147,3459,5844,7356,5953,4791,849,2386,18797,15061,0.0606721112459993,0.0592373910164441,0.0954364860390685,0.1612404811830923,0.2029577309347754,0.3198598388698819,0.4155446418717581,0.5186237722105728,0.5172718243019534,2022
8회지방선거_광역의원비례,전라남도,순천시,20220601,8,235432,128153,125222,2931,91126,16375,1285,0.0,0.0,0.0,0.0,16436.0,순천시,전라남도,0.7277155771350082,0.13076775646451902,0.010261775087444698,0.0,0.0,0.0,0.0,0.13125489131302806,2022,36030,순천시,272085,135443,136642,24211,28006,34023,31610,40654,47760,36793,19168,10988,1679,35432,190001,46652,0.1250454821103699,0.1161769300034915,0.1494165426245474,0.1755333811125199,0.135226124189132,0.1170038774647628,0.1714611242810151,0.6983148648400316,0.5022033555690317,2022
8회지방선거_광역의원비례,전라남도,신안군,20220601,8,35246,26405,24447,1958,18858,2610,404,0.0,0.0,0.0,0.0,2575.0,신안군,전라남도,0.7713829917781323,0.10676156583629894,0.016525545056653167,0.0,0.0,0.0,0.0,0.10532989732891561,2022,36680,신안군,34148,18328,15820,1499,1597,2008,2503,3571,5867,7248,5647,3937,438,2183,18648,13317,0.05880285814689,0.0732985826402717,0.1045742063956893,0.171810940611456,0.2122525477333958,0.2934871734801452,0.3899789153098278,0.5460934754597634,0.4632774979500996,2022
8회지방선거_광역의원비례,전라남도,여수시,20220601,8,236881,109130,106281,2849,83198,12221,837,0.0,0.0,0.0,0.0,10025.0,여수시,전라남도,0.7828116032028303,0.11498762713937581,0.007875349309848421,0.0,0.0,0.0,0.0,0.09432542034794554,2022,36020,여수시,268139,138403,129736,20847,23611,30077,30263,39323,46311,41555,25064,11800,1711,30484,180884,56771,0.1121694345097132,0.1128631045838166,0.1466515501288511,0.1727126602247342,0.1549755910180913,0.1438619521964354,0.2117222783705466,0.674590417656514,0.4838386060960919,2022
8회지방선거_광역의원비례,전라남도,영광군,20220601,8,45299,31817,30223,1594,22094,3452,779,0.0,0.0,0.0,0.0,3898.0,영광군,전라남도,0.7310326572477914,0.11421764881050855,0.025775071965059723,0.0,0.0,0.0,0.0,0.1289746219766403,2022,36640,영광군,49323,24667,24656,3914,3682,4089,4658,5940,7920,8328,6395,4305,475,5378,28929,15016,0.0829024998479411,0.0944386999979725,0.1204306307402226,0.1605741743202968,0.1688461772398272,0.2265677270239036,0.3044421466658557,0.5865215011252357,0.499888490156722,2022
8회지방선거_광역의원비례,전라남도,영암군,20220601,8,46851,28692,27212,1480,19731,3013,414,0.0,0.0,0.0,0.0,4054.0,영암군,전라남도,0.7250845215346171,0.11072321034837572,0.015213876231074525,0.0,0.0,0.0,0.0,0.14897839188593268,2022,36610,영암군,56287,30693,25594,3473,3985,6062,6405,7990,9764,8698,5778,4015,525,5118,37046,14123,0.107698047506529,0.1137918169381917,0.1419510721836303,0.1734681187485565,0.1545294650629808,0.1833105335157318,0.2509105121964219,0.6581626308028496,0.454705349370192,2022
8회지방선거_광역의원비례,전라남도,완도군,20220601,8,42697,29794,28349,1445,22634,2587,590,0.0,0.0,0.0,0.0,2538.0,완도군,전라남도,0.7984055874986772,0.0912554234717274,0.02081202158806307,0.0,0.0,0.0,0.0,0.08952696744153232,2022,36660,완도군,46863,24825,22038,3018,3000,3659,4552,5732,7289,8388,6714,4309,568,4286,27183,15394,0.078078654802296,0.0971341996884535,0.1223139790453022,0.1555384845187034,0.1789898213942769,0.2473379851908755,0.3284894266265497,0.5800524934383202,0.4702643876832469,2022
8회지방선거_광역의원비례,전라남도,장성군,20220601,8,38470,26500,25318,1182,18967,3016,570,0.0,0.0,0.0,0.0,2765.0,장성군,전라남도,0.7491508018010902,0.11912473339126313,0.022513626668773205,0.0,0.0,0.0,0.0,0.10921083813887353,2022,36650,장성군,40266,20367,19899,2459,2953,3482,3429,4756,6750,7090,5233,3898,497,3628,23790,12848,0.0864749416381066,0.0851586946803755,0.1181145383201708,0.1676352257487706,0.1760790741568569,0.2391099190383946,0.319078130432623,0.590821040083445,0.4941886455073759,2022
8회지방선거_광역의원비례,전라남도,장흥군,20220601,8,32510,23256,22087,1169,16319,2214,528,0.0,0.0,0.0,0.0,3026.0,장흥군,전라남도,0.7388509077738036,0.10023996015755875,0.02390546475302214,0.0,0.0,0.0,0.0,0.13700366731561553,2022,36580,장흥군,33638,16375,17263,1873,2159,2315,2443,3581,5630,6482,4917,3867,590,2791,18512,12335,0.0688209762768297,0.0726261965634104,0.1064569831737915,0.1673702360425709,0.1926987335751233,0.278672929425055,0.3666983768357215,0.5503299839467269,0.5131993578690767,2022
8회지방선거_광역의원비례,전라남도,진도군,20220601,8,26748,20410,19153,1257,14456,2159,592,0.0,0.0,0.0,0.0,1946.0,진도군,전라남도,0.7547642666945126,0.11272385527071477,0.030908995979742077,0.0,0.0,0.0,0.0,0.10160288205503054,2022,36670,진도군,28945,15093,13852,1607,1769,2439,2649,3310,4550,5323,4156,2968,356,2382,16675,9888,0.0842632579029193,0.0915183969597512,0.1143548108481603,0.1571946795646916,0.1839005009500777,0.2584211435481084,0.3416134047331145,0.5760925893936777,0.4785627915011228,2022
8회지방선거_광역의원비례,전라남도,함평군,20220601,8,28381,18223,17107,1116,13066,1912,229,0.0,0.0,0.0,0.0,1900.0,함평군,전라남도,0.7637809084000702,0.11176711287776933,0.01338633308002572,0.0,0.0,0.0,0.0,0.1110656456421348,2022,36630,함평군,29048,14561,14487,1224,1948,2047,1937,2934,4792,5778,4484,3570,492,1891,15861,11296,0.070469567612228,0.0666827320297438,0.1010052327182594,0.1649683282842192,0.1989121454144863,0.294202698980997,0.388873588543101,0.5460272652161939,0.4987262462131644,2022
8회지방선거_광역의원비례,전라남도,해남군,20220601,8,59423,35245,33174,2071,24088,3331,576,0.0,0.0,0.0,0.0,5179.0,해남군,전라남도,0.7261108096702237,0.10040995960692108,0.017362995116657624,0.0,0.0,0.0,0.0,0.1561162356061976,2022,36600,해남군,62360,31244,31116,3716,4134,4576,4773,7152,10398,11997,9152,6090,826,5506,35349,21505,0.0733803720333547,0.0765394483643361,0.1146889031430404,0.1667415009621552,0.1923829377806286,0.2576651699807569,0.3448524695317511,0.566853752405388,0.4989737010904426,2022
8회지방선거_광역의원비례,전라남도,화순군,20220601,8,55284,32431,31406,1025,22876,3028,503,0.0,0.0,0.0,0.0,4999.0,화순군,전라남도,0.7283958479271477,0.09641469782844042,0.016016047888938418,0.0,0.0,0.0,0.0,0.15917340635547347,2022,36570,화순군,59822,29015,30807,3410,5079,6097,4511,7261,10914,10066,6900,5266,764,5336,37213,17273,0.1019190264451205,0.0754070408879676,0.1213767510280498,0.1824412423523118,0.1682658553709337,0.2161412189495503,0.2887399284544147,0.6220621176155929,0.5149777673765504,2022
8회지방선거_광역의원비례,전라북도,고창군,20220601,8,47581,34659,33093,1566,25352,3728,939,0.0,0.0,0.0,279.0,2795.0,고창군,전라북도,0.7660834617592844,0.11265222252440094,0.02837458072704197,0.0,0.0,0.0,0.008430785966820778,0.08445894902245188,2022,35570,고창군,50784,25337,25447,2571,3838,3371,3815,5478,8172,9879,7574,5548,823,4014,28261,18509,0.0663791745431632,0.0751220856962822,0.1078686200378071,0.1609168241965973,0.1945297731568998,0.2745943604284814,0.3644651858853182,0.5564941713925646,0.501083018273472,2022
8회지방선거_광역의원비례,전라북도,군산시,20220601,8,224926,87123,85012,2111,61970,14939,565,0.0,0.0,0.0,151.0,7387.0,군산시,전라북도,0.7289559121065261,0.17572813249894131,0.006646120547687385,0.0,0.0,0.0,0.001776219827789018,0.08689361501905614,2022,35020,군산시,266438,135830,130608,20688,25668,31388,29550,42124,44029,39145,23218,11428,1791,30827,181710,53901,0.1178060186610018,0.1109076032698038,0.1581005712398381,0.1652504522628153,0.1469197336716234,0.1367560182856799,0.2023022241572148,0.6819973126956365,0.4902003467973787,2022
8회지방선거_광역의원비례,전라북도,김제시,20220601,8,72358,42666,41023,1643,30627,6504,374,0.0,0.0,0.0,128.0,3390.0,김제시,전라북도,0.7465811861638593,0.15854520634765862,0.009116836896375205,0.0,0.0,0.0,0.0031202008629305513,0.08263656972917631,2022,35060,김제시,78277,38997,39280,4171,5456,6865,6782,9129,12491,14597,10581,7521,1216,6361,45789,26127,0.087701368217995,0.0866410312096784,0.1166242957701496,0.1595743321793119,0.1864787868722613,0.2467902448995234,0.3337762050155218,0.584961099684454,0.5018076829720096,2022
8회지방선거_광역의원비례,전라북도,남원시,20220601,8,69007,44510,42712,1798,31848,6689,550,0.0,0.0,0.0,143.0,3482.0,남원시,전라북도,0.7456452519198352,0.15660704251732535,0.012876943247799214,0.0,0.0,0.0,0.0033480052444277955,0.08152275707061248,2022,35050,남원시,75259,36710,38549,4788,6183,5946,6011,9472,13036,13445,9250,6663,1012,7342,44925,22992,0.0790071619341208,0.0798708460117726,0.1258587012848961,0.1732151636349141,0.1786497296004464,0.2248900463731912,0.3055049894364793,0.596938572130908,0.5122178078369365,2022
8회지방선거_광역의원비례,전라북도,무주군,20220601,8,21279,16263,15157,1106,10565,2878,461,0.0,0.0,0.0,128.0,1125.0,무주군,전라북도,0.6970376723626047,0.18987926370653824,0.03041498977370192,0.0,0.0,0.0,0.0084449429306591,0.07422313122649601,2022,35530,무주군,22296,11104,11192,1082,1565,1373,1565,2596,3767,4624,3090,2431,323,1735,12610,7951,0.0615805525654825,0.0701919626838894,0.1164334409759598,0.1689540724793685,0.2073914603516325,0.2621097954790097,0.356611051309652,0.5655722999641192,0.501973448152135,2022
8회지방선거_광역의원비례,전라북도,부안군,20220601,8,45614,27490,26592,898,20191,3803,461,0.0,0.0,0.0,118.0,2019.0,부안군,전라북도,0.7592885078219013,0.14301293622141997,0.01733604091456077,0.0,0.0,0.0,0.004437424789410349,0.07592509025270758,2022,35580,부안군,47372,23649,23723,2450,3117,3341,3652,5404,7823,9432,7124,4742,592,3686,26802,16884,0.0705268935236004,0.077091953052436,0.1140758253820822,0.1651397449970446,0.1991049565143967,0.262982352444482,0.3564130710124124,0.5657772523853754,0.5007810520982859,2022
8회지방선거_광역의원비례,전라북도,순창군,20220601,8,23898,18588,17771,817,12749,2527,490,0.0,0.0,0.0,78.0,1927.0,순창군,전라북도,0.7174047605649654,0.1421979629733836,0.02757301221090541,0.0,0.0,0.0,0.0043891733723482075,0.1084350908783974,2022,35560,순창군,25279,12324,12955,1325,1914,1607,1750,2858,4095,4931,3636,2918,401,2084,14016,9179,0.0635705526326199,0.0692274219708058,0.113058269710036,0.1619921674116856,0.1950630958503105,0.2751295541754025,0.3631077178685866,0.5544523121958939,0.5124807152181653,2022
8회지방선거_광역의원비례,전라북도,완주군,20220601,8,78284,41409,39984,1425,28098,6054,489,0.0,0.0,0.0,168.0,5175.0,완주군,전라북도,0.7027310924369747,0.15141056422569027,0.012229891956782713,0.0,0.0,0.0,0.004201680672268907,0.12942677070828332,2022,35510,완주군,94771,48623,46148,6848,8929,11867,9914,13247,14754,14592,8811,5757,922,10141,62629,22001,0.1252176298656762,0.1046100600394635,0.1397790463327389,0.1556805351848139,0.1539711515125935,0.1634466239672473,0.2321490751390193,0.660845617330196,0.4869422080594274,2022
8회지방선거_광역의원비례,전라북도,익산시,20220601,8,239077,107234,102974,4260,74858,16692,656,0.0,0.0,0.0,259.0,10509.0,익산시,전라북도,0.7269602035465264,0.16209917066443957,0.006370540136345097,0.0,0.0,0.0,0.002515198011148445,0.10205488764154058,2022,35030,익산시,277030,138823,138207,18462,26781,38499,27624,38485,46985,42540,24339,13714,2114,28187,190067,58776,0.1389705086091759,0.0997148323286286,0.138919972566148,0.1696025701187597,0.1535573764574233,0.144991517164206,0.2121647475002707,0.68608814929791,0.4988882070533877,2022
8회지방선거_광역의원비례,전라북도,임실군,20220601,8,24346,17636,16631,1005,12292,2190,419,0.0,0.0,0.0,229.0,1501.0,임실군,전라북도,0.7391016775900426,0.13168179904996694,0.025193914978053032,0.0,0.0,0.0,0.01376946665864951,0.09025314172328784,2022,35550,임실군,24922,12577,12345,1336,1459,1924,1794,2372,3925,5025,3809,2985,415,1937,13494,9491,0.0772008667041168,0.0719845919268116,0.0951769520905224,0.1574913730840221,0.201629082738143,0.2892624989968702,0.3808281839338737,0.541449321884279,0.4953454778910199,2022
8회지방선거_광역의원비례,전라북도,장수군,20220601,8,19380,14589,13805,784,10356,1803,303,0.0,0.0,0.0,74.0,1269.0,장수군,전라북도,0.7501629844259327,0.13060485331401667,0.021948569358927923,0.0,0.0,0.0,0.005360376675117711,0.09192321622600506,2022,35540,장수군,20036,9980,10056,1058,1411,1283,1384,2168,3256,4190,2958,2171,275,1674,10988,7374,0.0640347374725494,0.0690756638051507,0.108205230584947,0.1625074865242563,0.2091235775603913,0.2697145138750249,0.3680375324416051,0.5484128568576562,0.5018965861449391,2022
8회지방선거_광역의원비례,전라북도,전주시덕진구,20220601,8,238934,96926,95536,1390,64858,18474,688,0.0,0.0,0.0,135.0,11381.0,전주시덕진구,전라북도,0.6788854463238988,0.1933721319711941,0.007201473789984927,0.0,0.0,0.0,0.0014130798861162284,0.1191278680288059,2022,35012,전주시 덕진구,327314,163402,163912,30217,35768,48603,41768,52869,50362,38042,20939,10922,1505,44458,233372,49484,0.1484904403722419,0.1276083516134354,0.1615237967211912,0.1538644848677416,0.116224787207391,0.1019388110499398,0.1511820453753887,0.7129911949992973,0.5007790684174829,2022
8회지방선거_광역의원비례,전라북도,전주시완산구,20220601,8,311508,125296,122985,2311,85268,22789,1031,0.0,0.0,0.0,175.0,13722.0,전주시완산구,전라북도,0.6933203236167013,0.18529902020571615,0.008383136154815628,0.0,0.0,0.0,0.0014229377566369883,0.11157458226613001,2022,35011,전주시 완산구,338570,165453,173117,24789,34598,49323,38992,49980,57707,46246,25199,12849,1992,37550,241153,59867,0.1456803615205127,0.1151667306613108,0.1476208760374516,0.170443335203946,0.1365921375195675,0.1182621023717399,0.1768231089582656,0.712269250081224,0.5113181912159966,2022
8회지방선거_광역의원비례,전라북도,정읍시,20220601,8,93307,54283,52412,1871,38028,7226,883,0.0,0.0,0.0,205.0,6070.0,정읍시,전라북도,0.7255590322826834,0.1378691902617721,0.016847286880866976,0.0,0.0,0.0,0.003911318018774326,0.11581317255590323,2022,35040,정읍시,103255,51545,51710,6175,8246,9871,8843,13427,17394,17638,12430,8744,1295,9461,63319,30475,0.0955982761125369,0.0856423417752167,0.1300372863299598,0.168456733330105,0.1708198150210643,0.2176068955498523,0.2951430923441964,0.6132293835649605,0.5007989927848531,2022
8회지방선거_광역의원비례,전라북도,진안군,20220601,8,22634,16615,15527,1088,11401,2252,223,0.0,0.0,0.0,181.0,1470.0,진안군,전라북도,0.7342693372834418,0.14503767630578993,0.014362078959232305,0.0,0.0,0.0,0.011657113415341019,0.09467379403619501,2022,35520,진안군,22645,11354,11291,1104,1436,1459,1455,2186,3876,4957,3466,2503,315,1661,12481,8503,0.0644292338264517,0.0642525943916979,0.0965334510929565,0.1711636122764407,0.2189004195186575,0.2775005519982336,0.375491278427909,0.5511591962905719,0.4986089644513137,2022
8회지방선거_광역의원비례,제주특별자치도,서귀포시,20220601,8,155974,83710,82062,1648,34839,38108,387,2320.0,0.0,0.0,0.0,6408.0,서귀포시,제주특별자치도,0.42454485632814215,0.46438059028539397,0.0047159464794911165,0.02827130706051522,0.0,0.0,0.0,0.07808729984645756,2022,39020,서귀포시,181094,92018,89076,16142,16646,17251,20843,29428,31208,26115,15146,8892,1327,23529,120772,36793,0.0952599202624051,0.1150949230786221,0.162501242448673,0.1723303919511414,0.1442068759870564,0.1400653804101737,0.2031707290136614,0.6669022717483738,0.4918771466752074,2022
8회지방선거_광역의원비례,제주특별자치도,제주시,20220601,8,409110,216395,213354,3041,98838,92593,773,6061.0,0.0,0.0,0.0,15089.0,제주시,제주특별자치도,0.4632582468573357,0.4339876449468958,0.0036230865134940053,0.02840818545703385,0.0,0.0,0.0,0.07072283622524068,2022,39010,제주시,495281,248647,246634,47436,51477,61319,64523,82403,83081,59839,30953,16867,2992,68482,350574,76225,0.1238064856111984,0.1302755405517272,0.1663762591337039,0.1677451789993963,0.1208182829545248,0.1025922658046644,0.1539025320979403,0.7078284852437303,0.497967820287877,2022
8회지방선거_광역의원비례,충청남도,계룡시,20220601,8,34875,19305,19002,303,7674,10632,39,32.0,0.0,0.0,0.0,625.0,계룡시,충청남도,0.4038522260814651,0.5595200505209977,0.0020524155352068204,0.0016840332596568782,0.0,0.0,0.0,0.0328912746026734,2022,34070,계룡시,42416,21121,21295,4178,5490,3970,4706,8186,7489,5259,2303,1188,207,6550,29948,5918,0.0935967559411542,0.1109486986043002,0.1929932101093927,0.176560731799321,0.1239862316107129,0.0871840814786873,0.1395228215767635,0.7060543191248585,0.5020511127876273,2022
8회지방선거_광역의원비례,충청남도,공주시,20220601,8,91847,51462,49924,1538,19058,28845,167,155.0,0.0,0.0,0.0,1699.0,공주시,충청남도,0.3817402451726625,0.5777782228988062,0.003345084528483295,0.0031047191731431775,0.0,0.0,0.0,0.034031728226904895,2022,34020,공주시,106038,52554,53484,5470,9838,13683,9081,12289,16973,19406,11196,7567,1212,8352,68986,28700,0.1290386465229446,0.0856391105075538,0.115892415926366,0.1600652596239084,0.1830098643882381,0.1883758652558516,0.2706576887530885,0.6505780946453158,0.5043852203926894,2022
8회지방선거_광역의원비례,충청남도,금산군,20220601,8,44747,28673,27409,1264,10620,15574,125,71.0,0.0,0.0,0.0,1019.0,금산군,충청남도,0.3874639716881316,0.5682075230763618,0.004560545806122076,0.0025903900178773395,0.0,0.0,0.0,0.03717756941150717,2022,34510,금산군,52399,26168,26231,2386,4479,6039,3929,5806,8422,10118,6550,4377,615,3961,32184,16254,0.1152502910360884,0.0749823469913548,0.1108036412908643,0.1607282581728659,0.1930952880780167,0.2202713792247943,0.3101967594801427,0.6142101948510468,0.5006011565106204,2022
