election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_우리공화당,party_민중당,party_가자!평화인권당,party_공화당,party_국가혁명배당금당,party_국민새정당,party_민중민주당,party_한나라당,party_미래당,party_한국복지당,party_기본소득당,party_통일민주당,party_친박신당,party_기독자유통일당,party_노동당,party_충청의미래당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_우리공화당,ratio_민중당,ratio_가자!평화인권당,ratio_공화당,ratio_국가혁명배당금당,ratio_국민새정당,ratio_민중민주당,ratio_한나라당,ratio_미래당,ratio_한국복지당,ratio_기본소득당,ratio_통일민주당,ratio_친박신당,ratio_기독자유통일당,ratio_노동당,ratio_충청의미래당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
21대국회의원선거_지역구,경기도,용인시수지구,20200415,2,225216,165398,163872,1526,84492,0.0,0.0,0.0,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78562.0,0.0,용인시수지구,용인시병,0.515597539543058,0.0,0.0,0.0,0.0,0.00499170083967975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47941075961726226,0.0,2017,31193,용인시 수지구,338993,165644,173349,41244,42469,39446,49070,68713,45567,28838,20119,6837,942,57727,240395,40871,0.116362284766942,0.1447522515214178,0.2026974008312856,0.1344187048110137,0.0850696032071458,0.0822966845923072,0.1205659113905006,0.7091444366107855,0.5113645414507084,2017
21대국회의원선거_지역구,경기도,용인시처인구,20200415,2,212846,133134,131392,1742,60357,0.0,0.0,0.0,0.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69826.0,0.0,용인시처인구,용인시갑,0.4593658670238675,0.0,0.0,0.0,0.0,0.009201473453482708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314326595226497,0.0,2017,31191,용인시 처인구,240521,125322,115199,22627,27948,37372,34610,40525,37241,22605,13246,5810,815,31137,180261,29123,0.1553793639640613,0.1438959591885947,0.1684884064177348,0.1548347129772452,0.0939834775341862,0.0826164867101001,0.1210829823591287,0.7494605460645848,0.4789560994674062,2017
21대국회의원선거_지역구,경기도,의왕시,20200415,2,139682,99587,98693,894,43798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34239.0,20656.0,의왕시,의왕시과천시,0.44378020730953566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34692430060895907,0.20929549208150527,2017,31170,의왕시,151852,75667,76185,14665,15882,20923,21026,25645,27494,15741,7857,3480,506,19851,114225,17776,0.1377854753312435,0.1384637673524221,0.1688815425545926,0.1810578721386613,0.1036601427705924,0.0779904117166715,0.1170613492084398,0.7522126807681163,0.5017056080920896,2017
21대국회의원선거_지역구,경기도,의정부시,40400830,4,385557,234111,231181,2930,126379,0.0,5536.0,0.0,0.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88284.0,8844.0,의정부시,의정부시갑,0.546666897366133,0.0,0.023946604608510214,0.0,0.0,0.009248164857838663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818825941578244,0.0382557390096937,2017,31030,의정부시,426530,210519,216011,40048,44618,56423,58459,74969,73014,44290,27492,10152,1182,55629,314085,56816,0.132283778397768,0.1370571823787306,0.1757648934424308,0.1711813940402785,0.1038379480927484,0.0910275947764518,0.1332051672801444,0.736372588094624,0.5064379996717698,2017
21대국회의원선거_지역구,경기도,이천시,20200415,2,179016,110100,108749,1351,49682,0.0,0.0,0.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56544.0,1677.0,이천시,이천시,0.45685017793267063,0.0,0.0,0.0,0.0,0.007779381879373604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199496087320343,0.015420831455921434,2017,31210,이천시,218798,112606,106192,23879,24549,31431,34151,35584,33301,19867,12054,5511,715,32365,160017,26416,0.1436530498450625,0.156084607720363,0.1626340277333431,0.1521997458843316,0.0908006471722776,0.0835473816031225,0.1207323650124772,0.7313458075485151,0.4853426448139379,2017
21대국회의원선거_지역구,경기도,파주시,40400830,4,371051,231721,228978,2743,133627,0.0,0.0,0.0,0.0,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,0.0,0.0,91710.0,0.0,파주시,파주시갑,0.5835800819292684,0.0,0.0,0.0,0.0,0.010345972102123348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555511883237691,0.0,0.0,0.40051882713623144,0.0,2017,31200,파주시,430650,220786,209864,50972,46901,54278,69711,76326,62370,37400,25540,10635,1391,68545,309148,52957,0.1260373853477301,0.1618739115290839,0.177234413096482,0.1448275862068965,0.0868454661558109,0.0872309299895506,0.1229699291768257,0.7178636944154185,0.487319168698479,2017
21대국회의원선거_지역구,경기도,평택시,40400830,4,428660,252601,249359,3242,120104,0.0,1862.0,0.0,0.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118554.0,5577.0,평택시,평택시갑,0.4844544119782507,0.0,0.00751060843188822,0.0,0.0,0.007337162587327966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782022943254973,0.02249552267703577,2017,31070,평택시,486077,252448,233629,52896,51668,65844,79943,87628,75215,40989,25050,10600,1226,71600,360991,53486,0.1354600197088115,0.1644657122225491,0.1802759645076808,0.1547388582467387,0.0843261458575493,0.0758645235219934,0.1100360642449653,0.7426621708083287,0.4806419559041057,2017
21대국회의원선거_지역구,경기도,포천시,20200415,2,128897,75631,74427,1204,36251,0.0,1525.0,0.0,0.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35803.0,0.0,포천시,포천시가평군,0.48706786515646205,0.0,0.020489875985865345,0.0,0.0,0.011393714646566435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810485442111062,0.0,2017,31270,포천시,161239,87185,74054,12223,14818,24746,21261,24814,29133,17925,11584,5202,773,17214,119528,24497,0.1534740354380764,0.1318601579022445,0.1538957696338975,0.1806820930420059,0.1111703744131382,0.1089004521238658,0.1519297440445549,0.7413094846780246,0.459280943196125,2017
21대국회의원선거_지역구,경기도,하남시,20200415,2,227800,152136,150811,1325,76572,0.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50141.0,23326.0,하남시,하남시,0.5077348469276114,0.0,0.0,0.0,0.0,0.005118989994098573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33247574779028055,0.15467041528800948,2017,31180,하남시,218994,110017,108977,27206,19524,24590,37967,37149,34714,24476,11035,3922,680,34570,158948,25476,0.1122861813565668,0.1733700466679452,0.1696347845146442,0.1585157584226051,0.111765619149383,0.0714037827520388,0.1163319543001178,0.7258098395389828,0.4976255057216179,2017
21대국회의원선거_지역구,경기도,화성시,60601245,6,643377,413090,408772,4318,246094,0.0,1915.0,0.0,0.0,3790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152470.0,4503.0,화성시,화성시갑,0.6020324288356346,0.0,0.004684763144246671,0.0,0.0,0.009271672228039103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3729952149364438,0.011015920855635904,2017,31240,화성시,707928,374208,333720,103211,78761,88179,142548,132759,87215,47092,25327,10670,1388,134759,516835,56334,0.124559277214632,0.2013594602840966,0.1875317828931755,0.1231975568136872,0.066520889129968,0.052809042727509,0.079575889073465,0.730067181973308,0.4714038715801606,2017
21대국회의원선거_지역구,경상남도,거제시,20200415,2,197349,130531,129183,1348,49136,429.0,0.0,0.0,0.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65746.0,10952.0,거제시,거제시,0.3859252277725416,0.003369462770970782,0.0,0.0,0.0,0.0083019164310399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163839145460257,0.08601947847942193,2017,38090,거제시,257847,139356,118491,35666,27564,26850,50796,48727,37033,20475,9075,4183,486,46171,190074,21602,0.1041315198547976,0.1970005468359143,0.1889764084903062,0.1436239320217028,0.0794075556434629,0.0533029277051895,0.0837783646891373,0.7371580821184656,0.4595399597435688,2017
21대국회의원선거_지역구,경상남도,거창군,20200415,2,53599,38976,38307,669,6373,243.0,228.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13147.0,17926.0,거창군,산청군함양군거창군합천군,0.16636646043804004,0.006343488135327747,0.005951914793640849,0.0,0.0,0.010180906883859347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34320098154384315,0.46795624820528886,2017,38590,거창군,60083,29491,30592,4845,6157,5445,5608,8308,10184,8588,7011,3960,488,6863,37866,15354,0.0906246359203102,0.0933375497228833,0.1382753857164256,0.1694988599104572,0.1429356057453855,0.1907195046851855,0.2555464940166103,0.6302281843449894,0.5091623254497945,2017
21대국회의원선거_지역구,경상남도,고성군,20200415,2,45880,31352,30732,620,10296,374.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19753.0,0.0,고성군,통영시고성군,0.3350253807106599,0.01216972536769491,0.0,0.0,0.0,0.010054666146036704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427502277756085,0.0,2017,38540,고성군,52439,26681,25758,3800,4473,4196,5690,7042,8947,8283,6373,3585,405,5262,32980,14197,0.0800167814031541,0.1085070272125708,0.134289364785751,0.170617288659204,0.1579549571883521,0.1976200919163218,0.2707336142947043,0.628921222754057,0.4911992982322317,2017
21대국회의원선거_지역구,경상남도,김해시,40400830,4,443030,284752,281466,3286,141728,0.0,0.0,0.0,0.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121893.0,15710.0,김해시,김해시갑,0.5035350628495093,0.0,0.0,0.0,0.0,0.0075852856117612786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4330647396133103,0.055814911925419056,2017,38070,김해시,536456,275718,260738,61287,63926,68778,82258,103604,85813,44223,22536,9382,990,84904,401080,50472,0.1282080916235441,0.1533359679078992,0.1931267429202022,0.1599627928478756,0.0824354653503735,0.061343334774893,0.0940841373756654,0.7476475237484528,0.4860379975244941,2017
21대국회의원선거_지역구,경상남도,남해군,20200415,2,39430,28232,27649,583,8222,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18921.0,273.0,남해군,사천시남해군하동군,0.29737061014864913,0.0,0.0,0.0,0.0,0.008427067886722848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843285471445621,0.009873774820065824,2017,38550,남해군,42986,20813,22173,2110,3374,3348,3009,5031,7416,7395,6743,4212,587,3132,24708,15146,0.0778858232913041,0.0699995347322384,0.1170381054296747,0.172521286000093,0.1720327548504164,0.2685060252175126,0.3523472758572558,0.5747917926766855,0.5158191038942912,2017
21대국회의원선거_지역구,경상남도,밀양시,20200415,2,93329,61581,60635,946,18813,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40844.0,0.0,밀양시,밀양시의령군함안군창녕군,0.3102663478189165,0.0,0.0,0.0,0.0,0.01612929826008081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736043539210027,0.0,2017,38080,밀양시,103894,50665,53229,7321,8315,10405,10672,13590,19240,17362,11436,5740,578,10265,68204,25425,0.100150153040599,0.1027200800816216,0.1308063988295763,0.1851887500721889,0.1671126340308391,0.1708857104356363,0.2447205805917569,0.6564767936550715,0.5123394998748725,2017
21대국회의원선거_지역구,경상남도,사천시,20200415,2,94821,63497,62472,1025,25530,0.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34981.0,1447.0,사천시,사천시남해군하동군,0.408663081060315,0.0,0.0,0.0,0.0,0.008227686003329491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599468561915738,0.023162376744781662,2017,38060,사천시,111655,57102,54553,11236,10196,10630,15256,18131,17673,14275,9817,4852,648,15108,74846,21701,0.0952039765348618,0.1366351708387443,0.162384129685191,0.158282208588957,0.1278491782723568,0.1371814965742689,0.1943576194527786,0.670332721329094,0.4885853745913752,2017
21대국회의원선거_지역구,경상남도,산청군,20200415,2,32103,23297,22815,482,4602,118.0,160.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411.0,9294.0,산청군,산청군함양군거창군합천군,0.20170940170940171,0.005172035941266711,0.007012930089853167,0.0,0.0,0.010081087004163927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36866096866096865,0.4073635765943458,2017,38570,산청군,34033,16459,17574,1991,2378,2468,2649,3928,6164,5925,5359,3028,359,2791,19823,11419,0.0725178503217465,0.0778362177886169,0.1154173890047894,0.1811183263303264,0.1740957306144036,0.2569858666588311,0.3355272823436077,0.5824640789821643,0.5163811594628742,2017
21대국회의원선거_지역구,경상남도,양산시,40400830,4,288940,192735,190864,1871,86478,0.0,0.0,0.0,0.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99996.0,2666.0,양산시,양산시갑,0.45308701483779024,0.0,0.0,0.0,0.0,0.009032609606840472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239123145276218,0.013968061027747506,2017,38100,양산시,332600,167518,165082,39822,34193,39232,54171,58407,52906,32540,17341,6611,778,52108,242399,38093,0.1179555021046301,0.1628713168971738,0.1756073361395069,0.1590679494888755,0.0978352375225496,0.0743535778713169,0.1145309681298857,0.7288003607937462,0.4963379434756464,2017
21대국회의원선거_지역구,경상남도,의령군,20200415,2,24740,17376,16876,500,4710,0.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11747.0,0.0,의령군,밀양시의령군함안군창녕군,0.2790945721735008,0.0,0.0,0.0,0.0,0.024828158331358142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696077269495141,0.0,2017,38510,의령군,26292,12747,13545,1430,1676,2084,2213,3022,4505,4447,4075,2695,282,2012,15129,9151,0.0792636543435265,0.084170089761144,0.1149399056747299,0.1713448957857903,0.1691389015670165,0.2682184694964247,0.3480526395861859,0.5754221816522136,0.5151757188498403,2017
21대국회의원선거_지역구,경상남도,진주시,40400830,4,290608,197720,194855,2865,71020,670.0,1503.0,0.0,0.0,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110329.0,7533.0,진주시,진주시갑,0.36920549597367425,0.0034830707167327756,0.007813515354103524,0.0,0.0,0.00677899136510379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735577747856871,0.03916115180469851,2017,38030,진주시,353209,176672,176537,34246,40357,49463,46036,57482,56243,38470,23141,10037,1201,47653,254884,50672,0.1400389004810183,0.1303364297059248,0.1627421724814486,0.1592343343459538,0.108915684481426,0.0973333069089406,0.1434618030684382,0.7216237411843979,0.4998088950168314,2017
21대국회의원선거_지역구,경상남도,창녕군,20200415,2,55177,37340,36685,655,9415,0.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26688.0,0.0,창녕군,밀양시의령군함안군창녕군,0.25664440507019215,0.0,0.0,0.0,0.0,0.015864794875289627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7274908000545182,0.0,2017,38530,창녕군,62544,31527,31017,4187,4675,6029,6638,7725,11152,10069,7936,4147,377,5617,39932,16995,0.0963961371194679,0.1061332821693527,0.1235130468150422,0.1783064722435405,0.1609906625735482,0.1992197492964952,0.2717287029930929,0.6384625223842415,0.4959228702993092,2017
21대국회의원선거_지역구,경상남도,창원시마산합포구,20200415,2,152336,104034,102761,1273,35124,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64706.0,1939.0,창원시마산합포구,창원시마산합포구,0.34180282402857115,0.0,0.0,0.0,0.0,0.009653467755276807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296746820291745,0.01886902618697755,2017,38113,창원시 마산합포구,178850,89474,89376,15420,15969,21023,24433,26366,30651,25781,14137,5812,646,20606,126701,31543,0.1175454291305563,0.1366116857701985,0.1474196253844003,0.171378249930109,0.1441487279843444,0.1151523623147889,0.1763656695554934,0.7084204640760414,0.4997260273972603,2017
21대국회의원선거_지역구,경상남도,창원시마산회원구,20200415,2,164936,115805,114454,1351,48018,851.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64581.0,0.0,창원시마산회원구,창원시마산회원구,0.4195397277508868,0.007435301518513988,0.0,0.0,0.0,0.008772083107624024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642528876229752,0.0,2017,38114,창원시 마산회원구,202765,101853,100912,18443,20794,24800,27087,33787,36044,26373,12589,4339,443,25954,148426,28385,0.1223090770103321,0.1335881439104382,0.1666313219737134,0.1777624343451779,0.1300668261287697,0.0856706039010677,0.1399896431829951,0.7320099622715952,0.4976795798091387,2017
21대국회의원선거_지역구,경상남도,창원시성산구,20200415,2,182830,131968,130600,1368,20662,0.0,1330.0,0.0,0.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61782.0,46103.0,창원시성산구,창원시성산구,0.15820826952526798,0.0,0.010183767228177642,0.0,0.0,0.005535987748851455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473062787136294,0.3530091883614089,2017,38112,창원시 성산구,267595,139059,128536,25404,31197,40471,39858,49744,52321,20757,7180,2989,316,36179,213781,17635,0.1512397466320372,0.1489489713933369,0.1858928604794558,0.1955230852594405,0.0775687139146845,0.0391823464563986,0.0659018292568994,0.7988975877725667,0.4803378239503728,2017
21대국회의원선거_지역구,경상남도,창원시의창구,20200415,2,221849,152046,150248,1798,55153,0.0,3570.0,0.0,0.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88718.0,1563.0,창원시의창구,창원시의창구,0.36707976146105104,0.0,0.023760715616846815,0.0,0.0,0.008279644321388637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5904770778978755,0.010402800702837974,2017,38111,창원시 의창구,209691,107361,102330,20168,20991,29830,30355,35192,38608,21971,9563,4293,501,27076,159732,22883,0.1422569399735801,0.14476062396574,0.1678278991468398,0.1841185363224936,0.104777982841419,0.0684674115722658,0.1091272396049425,0.7617494313060647,0.4880037769861367,2017
21대국회의원선거_지역구,경상남도,창원시진해구,20200415,2,155692,105737,103542,2195,50595,0.0,0.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000.0,0.0,창원시진해구,창원시진해구,0.48864229008518284,0.0,0.0,0.0,0.0,0.00914604701473798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022116629000792,0.0,2017,38115,창원시 진해구,186658,95782,90876,24592,19473,18672,32265,32988,26955,19106,10236,4191,444,32563,131414,22681,0.1000332158278777,0.1728562397539886,0.1767296338758585,0.1444084903941968,0.1023583237793183,0.0796697703821963,0.1215109987249408,0.7040362588263026,0.4868583184219267,2017
21대국회의원선거_지역구,경상남도,통영시,20200415,2,109768,73732,72638,1094,29939,1329.0,0.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40561.0,0.0,통영시,통영시고성군,0.4121671852198574,0.018296208596051654,0.0,0.0,0.0,0.011137421184503978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558399184999587,0.0,2017,38050,통영시,132962,68376,64586,14274,12614,12055,19517,22477,22448,17062,9543,3920,418,19077,92575,21310,0.0906650020306553,0.1467862998450685,0.1690482995141469,0.1688301920849566,0.1283223778222349,0.1043982491238098,0.160271355725696,0.6962515605962606,0.4857478076442893,2017
21대국회의원선거_지역구,경상남도,하동군,20200415,2,41667,30787,30062,725,11460,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17718.0,456.0,하동군,사천시남해군하동군,0.38121216153283216,0.0,0.0,0.0,0.0,0.014237243031069123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893819439824363,0.01516865145366243,2017,38560,하동군,43441,21214,22227,2582,3014,3383,3304,5578,8087,7354,6262,3665,469,3737,25918,13786,0.077875739508759,0.0760571810041205,0.1284040422642204,0.1861605395824221,0.1692870790267259,0.2393130913192606,0.3173499689233673,0.5966253078888607,0.5116594921848023,2017
21대국회의원선거_지역구,경상남도,함안군,20200415,2,55881,36770,36109,661,12560,0.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22931.0,0.0,함안군,밀양시의령군함안군창녕군,0.34783571962668586,0.0,0.0,0.0,0.0,0.017114846714115596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350494336591985,0.0,2017,38520,함안군,67906,35444,32462,6172,6025,6972,8788,10404,11201,9101,6228,3308,321,8407,45733,13766,0.1026713397932436,0.1294141902041057,0.1532117927723618,0.1649486054251465,0.134023503077784,0.1451565399228345,0.2027214090065679,0.6734750979294908,0.4780431773333726,2017
21대국회의원선거_지역구,경상남도,함양군,20200415,2,35175,25500,25019,481,5660,154.0,310.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7843.0,10778.0,함양군,산청군함양군거창군합천군,0.22622806666933132,0.006155321955313962,0.012390583156800831,0.0,0.0,0.010951676725688477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313481753867061,0.4307925976258044,2017,38580,함양군,37942,18185,19757,2470,3144,2533,3086,4933,6625,6238,5668,3105,417,3584,22278,12080,0.0667597912603447,0.0813346687048653,0.1300142322492225,0.1746086131463813,0.1644088345369247,0.2422117969532444,0.3183806863106847,0.5871593484792578,0.5207158294238574,2017
21대국회의원선거_지역구,경상남도,합천군,20200415,2,41197,29891,29198,693,4063,204.0,170.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12660.0,11764.0,합천군,산청군함양군거창군합천군,0.13915336666894992,0.006986779916432632,0.005822316597027193,0.0,0.0,0.011541886430577436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433591341872731,0.4029043085142818,2017,38600,합천군,43449,20657,22792,2191,2733,2905,3150,4862,7715,7712,7579,4405,447,3130,24141,16178,0.0668599967778314,0.0724987916868052,0.1119013095813482,0.1775645009091118,0.1774954544408387,0.2861055490345002,0.3723445879076618,0.5556169301940206,0.5245690349605284,2017
21대국회의원선거_지역구,경상북도,경산시,20200415,2,224371,141092,139095,1997,37810,0.0,2673.0,0.0,0.0,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88684.0,8704.0,경산시,경산시,0.2718286063481793,0.0,0.019217081850533807,0.0,0.0,0.008799741184082822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375786333081707,0.0625759373090334,2017,37100,경산시,282626,142697,139929,25074,31354,49149,38817,43339,42444,29166,17245,7405,859,33346,211044,38236,0.1739011980497194,0.1373440518565171,0.1533439952445988,0.1501772660689391,0.1031964504327273,0.0902570888736351,0.135288331576005,0.7467253543552256,0.4951030690736167,2017
21대국회의원선거_지역구,경상북도,경주시,20200415,2,221512,148761,146373,2388,21560,0.0,0.0,0.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77102.0,46883.0,경주시,경주시,0.14729492461041313,0.0,0.0,0.0,0.0,0.005656780963702322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267501520089087,0.3202981424169758,2017,37020,경주시,262264,133171,129093,20375,24410,33020,31378,41002,45483,34481,22276,10629,1216,28435,184543,49286,0.1259036695848458,0.1196428026721166,0.1563386511301589,0.1734244883018637,0.1314743922154775,0.1301017295549522,0.1879251441295793,0.7036535704480981,0.4922253912088583,2017
21대국회의원선거_지역구,경상북도,고령군,20200415,2,28891,19452,19073,379,3282,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13112.0,2467.0,고령군,고령군성주군칠곡군,0.17207570911760078,0.0,0.0,0.0,0.0,0.011115189010643317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874639542809207,0.1293451475908352,2017,37570,고령군,33094,17236,15858,2196,2219,3154,3626,4549,5930,5224,3988,2183,244,2993,21214,8887,0.0953042847646098,0.109566688825769,0.1374569408351967,0.1791865594971898,0.1578533873209645,0.1938417840091859,0.2685381035837312,0.6410225418504865,0.4791805161056385,2017
21대국회의원선거_지역구,경상북도,구미시,40400830,4,340105,211799,208329,3470,69766,2075.0,0.0,0.0,0.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127796.0,6768.0,구미시,구미시갑,0.33488376558232413,0.009960207172309185,0.0,0.0,0.0,0.0092353920961556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134335594180359,0.03248707573117521,2017,37050,구미시,423003,218610,204393,50977,50190,61857,74055,75685,63335,29646,14315,6721,908,68475,321282,33246,0.1462330054396777,0.1750696803568769,0.1789230809237759,0.1497270704935898,0.0700846093290118,0.0518767006380569,0.0785951872681754,0.7595265281806513,0.4831951546442933,2017
