election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_녹색당,party_통일한국당,party_미래당,party_시대전환,party_우리공화당,party_혁명21,party_독도당,party_신한반도평화체제당,party_기독당,party_노동당,party_깨어있는시민연대당,party_한류연합당,party_자유통일당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_녹색당,ratio_통일한국당,ratio_미래당,ratio_시대전환,ratio_우리공화당,ratio_혁명21,ratio_독도당,ratio_신한반도평화체제당,ratio_기독당,ratio_노동당,ratio_깨어있는시민연대당,ratio_한류연합당,ratio_자유통일당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
8회지방선거_기초의원지역구,강원도,정선군,40441202,12,32001,22084,20944,1140,2811.0,2887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.0,정선군,정선군가선거구,0.3579523748885776,0.3676302050171909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744174200942315,2022,32550,정선군,33354,17386,15968,1690,2164,2036,2564,4324,6268,7627,4261,2357,288,2635,20396,10323,0.0610421538646039,0.0768723391497271,0.1296396234334712,0.1879234874377885,0.2286682257000659,0.2070516279906458,0.3094981111710739,0.6115008694609342,0.4787431792288781,2022
8회지방선거_기초의원지역구,강원도,철원군,40441202,12,37099,22455,21110,1345,2463.0,3082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,철원군,철원군가선거구,0.4159770309069414,0.5205201824016213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350278669143726,2022,32560,철원군,41145,21372,19773,3285,3161,4559,4690,5139,6485,7110,4263,2434,323,4588,26348,10209,0.1108032567748207,0.1139871187264552,0.124899744804958,0.1576133187507595,0.1728034998177178,0.1706161137440758,0.2481224936201239,0.6403694252035484,0.4805687203791469,2022
8회지방선거_기초의원지역구,강원도,춘천시,121323606,36,218272,122892,116432,6460,19497.0,16751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,10971.0,춘천시,춘천시가선거구,0.41060146575688655,0.35277145986016345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005580827226012973,0.23104624715693708,2022,32010,춘천시,293124,144265,148859,22681,28368,43522,35008,41053,46234,42287,21174,13380,2030,32978,204990,55156,0.1484764127127086,0.1194306846249368,0.1400533562587846,0.1577284698625837,0.1442631787229977,0.1248072488093776,0.188166100353434,0.6993286117820444,0.5078362740683123,2022
8회지방선거_기초의원지역구,강원도,태백시,40441202,12,35236,22538,21475,1063,2799.0,3890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,태백시,태백시가선거구,0.3267188047157698,0.4540679350998016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21921326018442863,2022,32050,태백시,39113,19680,19433,2388,3289,2867,3058,5866,6969,7759,4819,2251,205,3774,24426,10913,0.0733004371947945,0.0781837240815074,0.1499757114003017,0.1781760539973921,0.1983739421675657,0.1859995397949531,0.279012093165955,0.6244982486641271,0.4968424820392197,2022
8회지방선거_기초의원지역구,강원도,평창군,40441202,12,37372,25363,24290,1073,3847.0,4164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,평창군,평창군가선거구,0.4802147047809262,0.5197852952190738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,32540,평창군,38699,19891,18808,1805,2347,2628,2806,4631,7306,9288,4981,2781,360,2777,23663,12259,0.0679087314917698,0.0725083335486705,0.1196671748623995,0.1887904080208791,0.2400062017106385,0.2098762241918395,0.31677821132329,0.6114628284968604,0.4860073903718442,2022
8회지방선거_기초의원지역구,강원도,홍천군,60661803,18,60743,36935,35092,1843,5432.0,7189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.0,홍천군,홍천군가선거구,0.30387111210561646,0.4021593197583352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29396956813604835,2022,32510,홍천군,65215,33446,31769,3762,4442,5543,5705,7459,11245,14752,7346,4725,671,5529,40287,19399,0.0849957831787165,0.0874798742620562,0.1143755271026604,0.1724296557540443,0.2262056275396764,0.1953844974315725,0.2974622402821437,0.6177566510772061,0.4871425285593805,2022
8회지방선거_기초의원지역구,강원도,화천군,40441202,12,21055,13834,13218,616,2687.0,2273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,화천군,화천군가선거구,0.541733870967742,0.45826612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,32570,화천군,22545,12130,10415,1760,1503,2935,2674,2479,3465,4073,2128,1499,195,2396,14502,5647,0.1301840762918607,0.1186072299844755,0.1099578620536704,0.1536926147704591,0.1806609004213794,0.1695276114437791,0.2504768241295187,0.6432468396540253,0.4619649589709469,2022
8회지방선거_기초의원지역구,강원도,횡성군,40441202,12,41777,27744,25736,2008,4559.0,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,횡성군,횡성군가선거구,0.44634814959859015,0.5536518504014099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,32520,횡성군,44864,22926,21938,2198,3253,3510,3459,4617,7807,10748,5617,3396,515,3302,27225,14337,0.0782364479315263,0.0770996790299572,0.1029110199714693,0.1740148002853067,0.2395684736091298,0.2123751783166904,0.3195657988587732,0.6068339871611983,0.4889889443651926,2022
8회지방선거_기초의원지역구,경기도,가평군,60661803,18,55791,33159,31827,1332,9631.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,1466.0,가평군,가평군가선거구,0.5548769948723857,0.3566860632597799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003975341360834246,0.0,0.08446160050700005,2022,31570,가평군,59755,30570,29185,3300,4626,5542,5313,7236,10550,12676,6681,3730,506,4923,38100,16732,0.0927453769559032,0.0889130616684796,0.1210944690820851,0.1765542632415697,0.2121328759099656,0.1826960087022006,0.280010041000753,0.6376035478202661,0.4884110116308259,2022
8회지방선거_기초의원지역구,경기도,고양시덕양구,121323606,36,461775,240994,229411,11583,48156.0,61580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21844.0,고양시덕양구,고양시가선거구,0.3659826721386229,0.4680042559659523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16601307189542483,2022,31101,고양시 덕양구,473370,232645,240725,39853,38763,56982,69048,76091,82714,63936,30802,17141,2335,55882,340752,76736,0.1203751822041954,0.1458647569554471,0.1607431818661934,0.1747343515643154,0.1350655935103618,0.1062128990007816,0.1621057523712951,0.7198428290766208,0.5085345501404821,2022
8회지방선거_기초의원지역구,경기도,고양시일산동구,40441202,12,161494,81233,75429,5804,13174.0,14428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.0,고양시일산동구,고양시사선거구,0.43569137149849524,0.47716373978900023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08714488871250455,2022,31103,고양시 일산동구,290321,140807,149514,21113,26672,37824,37603,47121,56018,38098,16044,10613,1817,31642,215318,43361,0.1302833759872692,0.1295221496205923,0.1623065503356629,0.1929519394050034,0.1312271589034207,0.098077645089401,0.149355368712563,0.7416549267879348,0.5149954705308951,2022
8회지방선거_기초의원지역구,경기도,고양시일산서구,60661803,18,168031,91551,88115,3436,23561.0,30745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,고양시일산서구,고양시카선거구,0.4338562958052517,0.5661437041947482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,31104,고양시 일산서구,280551,135901,144650,21650,29113,34538,33381,45803,55238,36243,15721,10215,1483,33392,205596,41563,0.1231077415514469,0.1189837141910027,0.1632608687903447,0.1968911178359728,0.1291850679555588,0.0977326760553339,0.1481477521021133,0.7328293251494381,0.5155925304133652,2022
8회지방선거_기초의원지역구,경기도,과천시,40441202,12,65220,42657,40385,2272,5603.0,9758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4604.0,과천시,과천시가선거구,0.280641121963436,0.48875532181317305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23060355622339093,2022,31110,과천시,73406,36168,37238,7681,6839,8597,10898,11212,12643,9672,4142,2141,365,10568,52191,10647,0.1171157671035065,0.1484619785848568,0.1527395580742718,0.172233877339727,0.1317603465656758,0.0905648039669781,0.145042639566248,0.7109909271721657,0.5072882325695447,2022
8회지방선거_기초의원지역구,경기도,광명시,80882404,24,247233,139561,131133,8428,26228.0,38072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.0,광명시,광명시가선거구,0.3940149625935162,0.5719436348886819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03404140251780188,2022,31060,광명시,284031,139684,144347,23082,27819,32959,38239,48121,48851,40156,18230,8247,1113,34184,205013,44834,0.1160401505469473,0.1346296707049582,0.1694216476370537,0.1719917896285968,0.1413789339895997,0.0971372843105154,0.157848967190201,0.7217979727564949,0.5082086110318944,2022
8회지방선거_기초의원지역구,경기도,광주시,60661803,18,259824,119839,112584,7255,30443.0,28989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,광주시,광주시가선거구,0.5122324673576525,0.48776753264234757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,31250,광주시,392926,202013,190913,35808,33513,44813,57867,68734,66002,54298,24302,10079,1363,49540,284712,58674,0.1140494647847177,0.147272005415778,0.1749286125122796,0.1679756493589123,0.1381888701689376,0.0909687829260471,0.1493258272550047,0.7245944528995282,0.4858752029644259,2022
8회지방선거_기초의원지역구,경기도,구리시,40441202,12,164045,88158,81126,7032,14768.0,7109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,구리시,구리시가선거구,0.6526715870420294,0.31418217174172447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033146241216246076,2022,31120,구리시,184114,90974,93140,14401,16038,23160,23997,29944,33701,26278,11896,5674,706,20839,134398,28877,0.1257916290993623,0.1303377255396113,0.1626383653605918,0.1830442008755445,0.1427267888373507,0.0992645860716729,0.1568430428973353,0.7299716480006953,0.5058822251431179,2022
8회지방선거_기초의원지역구,경기도,군포시,60661803,18,169354,98273,89748,8525,25359.0,9502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.0,군포시,군포시나선거구,0.7039669100297032,0.26377592093939983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032257169030896926,2022,31160,군포시,267750,132765,134985,19749,23806,34240,38030,41780,47901,38619,15830,8656,1408,29210,197360,41180,0.1278804855275443,0.1420354808590102,0.1560410830999066,0.1789019607843137,0.144235294117647,0.0967096171802054,0.1538001867413632,0.7371055088702148,0.5041456582633054,2022
8회지방선거_기초의원지역구,경기도,김포시,80882404,24,392604,195776,181555,14221,30706.0,27784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,김포시,김포시가선거구,0.5082933289190531,0.4599238536666115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031782817414335376,2022,31230,김포시,491249,251461,239788,56161,49043,51365,78562,94252,70940,55646,27730,12288,1676,78148,347415,65686,0.1045600092824616,0.1599229718533778,0.1918619681668563,0.1444074186410557,0.1132745308387396,0.0848734552131403,0.1337122314752803,0.7072075464784661,0.4881190597843456,2022
8회지방선거_기초의원지역구,경기도,남양주시,121323606,36,531018,264281,248181,16100,67223.0,47621.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10938.0,남양주시,남양주시가선거구,0.5333042443474811,0.3777945259817533,0.0,0.0,0.0,0.0,0.0021261404204680682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867750892502975,2022,31130,남양주시,719886,357413,362473,67543,75295,80080,88703,128812,121640,92056,47893,22808,3343,99268,506832,113786,0.1112398351961282,0.1232181206468802,0.1789338867542916,0.1689711982174955,0.1278758025576271,0.102855174291485,0.1580611374578752,0.7040448070944566,0.5035144453427348,2022
8회지방선거_기초의원지역구,경기도,동두천시,40441202,12,81074,39741,36282,3459,7869.0,7097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,동두천시,동두천시가선거구,0.49631031220435196,0.44761904761904764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05607064017660044,2022,31080,동두천시,94142,47054,47088,6313,8441,10904,10518,13563,16247,14401,8527,5276,722,9557,63817,20768,0.1158250302734167,0.1117248411973401,0.1440695969917783,0.1725797199974506,0.1529710437424316,0.1542882029274925,0.2206029189947101,0.6778802234921714,0.5001805782753712,2022
8회지방선거_기초의원지역구,경기도,부천시,202206010,60,702974,347400,325980,21420,95949.0,49774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7637.0,부천시,부천시가선거구,0.6256455399061033,0.3245565988523735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04979786124152321,6066.0,93156.0,부천시,810142.0,400250.0,409892.0,57519.0,65128.0,104664.0,115219.0,124281.0,145590.0,126840.0,50845.0,22983.0,3554.0,82943.0,598167.0,129032.0,0.1291921663115849,0.14222074648641844,0.15340643985869143,0.17970923615859935,0.1565651453695772,0.09551658844992607,0.15927084387675247,0.7383483389331746,0.5059508086236734,2022
8회지방선거_기초의원지역구,경기도,성남시분당구,101103005,30,307761,191320,185106,6214,59086.0,38805.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,0.0,5521.0,성남시분당구,성남시아선거구,0.5657681811653181,0.37157083353281944,0.0,0.0014937520946042993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008301814525781586,0.0,0.0,0.05286541868147652,2022,31023,성남시 분당구,459088,222850,236238,40454,48574,54208,65386,80560,77687,54582,26339,13907,2342,60502,332914,65672,0.1180775798975359,0.1424258529955041,0.1754783396647266,0.1692202802077161,0.1188922385250758,0.0927665284215662,0.1430488272400934,0.7251638030181577,0.514581082493988,2022
8회지방선거_기초의원지역구,경기도,성남시수정구,60661803,18,154107,80221,76518,3703,36493.0,10293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5225.0,성남시수정구,성남시나선거구,0.701640037684336,0.1979004441368172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10045951817884678,2022,31021,성남시 수정구,242193,122391,119802,15751,17069,35261,35172,35845,41776,36897,17846,7268,877,21983,178290,41920,0.1455905001383194,0.1452230246126023,0.1480018002171821,0.1724905344085089,0.152345443509928,0.1073152403248648,0.1730851015512421,0.7361484435966358,0.4946550891231373,2022
8회지방선거_기초의원지역구,경기도,성남시중원구,40441202,12,114286,56720,53042,3678,8069.0,15685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938.0,성남시중원구,성남시마선거구,0.302300314701034,0.5876292522104001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11007043308856586,2022,31022,성남시 중원구,203409,102340,101069,12819,14547,27437,30140,29986,35261,32044,15418,6364,783,18358,149053,35998,0.1348858703400537,0.1481743678991588,0.1474172725887251,0.1733502450727352,0.1575348190099749,0.1109341277917889,0.1769734869155249,0.7327748526368056,0.4968757527936325,2022
8회지방선거_기초의원지역구,경기도,수원시권선구,80882404,24,352407,173765,164036,9729,33525.0,43892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11026.0,수원시권선구,수원시라선거구,0.37905769817848783,0.4962744366428095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12466786517870267,2022,31012,수원시 권선구,371343,187584,183759,32301,31760,50132,58765,61838,64315,47343,19113,8269,1115,45251,279052,47040,0.1350018715850305,0.1582499198853889,0.1665252879413372,0.173195670848784,0.1274912951099118,0.076740372108805,0.1266753378951535,0.751466972583299,0.4948497750058571,2022
8회지방선거_기초의원지역구,경기도,수원시영통구,40441202,12,170946,90085,85432,4653,14142.0,16961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5855.0,수원시영통구,수원시아선거구,0.38265057632988797,0.45892634882839983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15842307484171222,2022,31014,수원시 영통구,363819,182734,181085,35579,41002,58900,60471,65535,55927,31802,12189,5795,811,51812,281436,30571,0.1618936888947526,0.1662117701384479,0.1801307793160885,0.1537220431038511,0.0874115975251429,0.0516603036125106,0.0840280469134377,0.773560479249297,0.4977337632174241,2022
8회지방선거_기초의원지역구,경기도,수원시장안구,40441202,12,145818,77065,73681,3384,18553.0,21060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4187.0,수원시장안구,수원시가선거구,0.4235844748858448,0.4808219178082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09559360730593608,2022,31011,수원시 장안구,276081,139587,136494,18683,27473,43962,33981,42927,49752,35370,16495,8496,1294,28822,206828,40431,0.1592358764275701,0.1230834429026264,0.1554869766481576,0.1802079824399361,0.1281145750703597,0.0952075658955161,0.1464461516728786,0.749156950315306,0.4943983830832256,2022
8회지방선거_기초의원지역구,경기도,수원시팔달구,40441202,12,164086,79244,75114,4130,23279.0,12483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0,수원시팔달구,수원시바선거구,0.6257963923761392,0.33557353692303554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03863007070082529,2022,31013,수원시 팔달구,205106,103974,101132,13436,13580,30585,33343,30836,36177,28494,13236,5952,726,18584,154777,31745,0.149118017025343,0.1625647226312248,0.1503417744970893,0.1763819683480736,0.1389232884459742,0.0970912601289089,0.1547736292453658,0.754619562567648,0.493071875030472,2022
8회지방선거_기초의원지역구,경기도,시흥시,80882404,24,375728,167543,155282,12261,38010.0,17457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.0,시흥시,시흥시가선거구,0.6555482736021524,0.30107619606084646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04337553033700114,2022,31150,시흥시,557663,294555,263108,53768,51268,71380,90807,101731,98259,61420,22240,10904,1616,74747,425094,57822,0.1279984506772011,0.1628349020824404,0.1824237935814282,0.176197811222907,0.1101382017454986,0.062331551492568,0.1036862764788053,0.7622775762422825,0.471804656217106,2022
8회지방선거_기초의원지역구,경기도,안산시단원구,60661803,18,202896,96004,89173,6831,15520.0,12807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3735.0,안산시단원구,안산시바선거구,0.4840621296238538,0.39944482565030254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11649304472584368,2022,31092,안산시 단원구,352941,185123,167818,24977,29036,50368,55071,57901,69012,45184,15341,7538,1171,36063,276117,40761,0.1427094046880356,0.156034578017289,0.164052915359791,0.1955340977670489,0.128021397344032,0.068141700737517,0.1154895577447788,0.7823318911659456,0.4754845710756188,2022
8회지방선거_기초의원지역구,경기도,안산시상록구,80882404,24,305390,138919,132646,6273,40676.0,34883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,4653.0,안산시상록구,안산시가선거구,0.5033660033660033,0.4316775566775567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007375507375507375,0.0,0.0,0.0,0.05758093258093258,2022,31091,안산시 상록구,362147,184512,177635,24916,32449,58127,47897,55745,70751,46496,17801,9469,1395,36942,279302,45903,0.160506645091634,0.1322584475364976,0.1539292055436052,0.1953654179104065,0.1283898527393572,0.0791529406566946,0.1267523961264348,0.7712393033768056,0.4905052368237207,2022
8회지방선거_기초의원지역구,경기도,안성시,60661803,18,163518,81751,76522,5229,13568.0,21661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4634.0,안성시,안성시가선거구,0.3403657527030078,0.5433860973835386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11624814991345357,2022,31220,안성시,208619,109080,99539,14878,19558,29558,27616,32581,33432,28631,14503,8356,1281,22113,150182,36324,0.1416841227309113,0.1323752870064567,0.1561746533153739,0.1602538599072951,0.1372406156677963,0.1157133338765884,0.1741164515216735,0.7198864916426596,0.477132955291704,2022
8회지방선거_기초의원지역구,경기도,안양시동안구,60661803,18,203206,119502,112066,7436,23073.0,32507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,안양시동안구,안양시마선거구,0.39860755994748115,0.5615886946306405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03980374542187824,2022,31042,안양시 동안구,304493,149215,155278,25558,30639,37694,44792,50090,52974,40703,16194,7672,1167,38048,225050,41395,0.1237926651844213,0.1471035458943227,0.1645029606591941,0.1739744427622309,0.133674665755863,0.0822120705566302,0.1359472959969523,0.7390974505161039,0.5099558938957546,2022
8회지방선거_기초의원지역구,경기도,안양시만안구,60661803,18,153490,79831,74516,5315,15054.0,19186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,안양시만안구,안양시가선거구,0.4299545882957759,0.5479678976380201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022077514066203983,2022,31041,안양시 만안구,236296,117602,118694,15767,16965,31628,33427,33340,42097,38051,17395,8036,1167,22038,171798,42460,0.1338490706571418,0.1414624030876528,0.1410942208078003,0.1781536716660459,0.1610310796627958,0.1125622101093543,0.1796898804888783,0.7270457392423063,0.5023106612045909,2022
8회지방선거_기초의원지역구,경기도,양주시,60661803,18,197751,95143,87456,7687,13608.0,14123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.0,양주시,양주시가선거구,0.4579967689822294,0.47532983306408183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667339795368875,2022,31260,양주시,242995,124291,118704,21544,23952,28130,30734,40173,40217,32457,17261,9566,1593,31326,169060,42609,0.1157636988415399,0.1264799687236363,0.1653243893907282,0.1655054630753719,0.1335706496018436,0.1169571390357826,0.1753492870223667,0.695734480133336,0.4885038786806313,2022
8회지방선거_기초의원지역구,경기도,양평군,40441202,12,107165,63413,58409,5004,8581.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425.0,양평군,양평군가선거구,0.38127610415000446,0.46654225539856037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15218164045143517,2022,31580,양평군,116950,58451,58499,7348,9514,9596,10221,15275,20082,24263,13456,7065,1064,11101,73193,32656,0.0820521590423257,0.0873963232150491,0.1306113723813595,0.1717144078666096,0.20746472851646,0.1845660538691748,0.2792304403591278,0.6258486532706284,0.5002052159042326,2022
8회지방선거_기초의원지역구,경기도,여주시,40441202,12,98333,50651,45980,4671,7616.0,6232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,여주시,여주시가선거구,0.5499711149624494,0.45002888503755056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,31280,여주시,113831,58240,55591,7380,9354,12674,12366,15763,19545,20038,10546,6071,966,10983,76327,26521,0.1113404959984538,0.1086347304337131,0.1384772162240514,0.1717019089703156,0.1760328908645272,0.154465830924792,0.2329857420210663,0.670529117727157,0.4883643295763017,2022
8회지방선거_기초의원지역구,경기도,연천군,40441202,12,37898,22793,20979,1814,2624.0,3842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,연천군,연천군가선거구,0.3545945945945946,0.5191891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262162162162162,2022,31550,연천군,41288,21840,19448,2573,2710,4772,4290,4577,6589,7940,4719,2987,385,3704,25787,11797,0.1155783762836659,0.103904282115869,0.1108554543693082,0.159586320480527,0.1923076923076923,0.1959649292772718,0.2857246657624491,0.6245640379771362,0.4710327455919395,2022
8회지방선거_기초의원지역구,경기도,오산시,40441202,12,190375,83160,76681,6479,13297.0,10234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,오산시,오산시가선거구,0.537665278395536,0.413812623832437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04852209777202701,2022,31140,오산시,242596,126049,116547,23845,25241,30437,39849,46917,37552,25031,10917,5072,677,34411,181548,26637,0.1254637339445003,0.1642607462612738,0.1933956042144141,0.154792329634454,0.1031797721314448,0.0686985770581543,0.1097998318191561,0.7483552902768389,0.4804160002638131,2022
