election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_가락특권폐지당,party_대한국민당,party_민중민주당,party_한국국민당,party_녹색정의당,party_기후민생당,party_내일로미래로,party_자유통일당,party_새진보연합,party_우리공화당,party_자유민주당,party_소나무당,party_기독당,party_노동당,party_한국농어민당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_가락특권폐지당,ratio_대한국민당,ratio_민중민주당,ratio_한국국민당,ratio_녹색정의당,ratio_기후민생당,ratio_내일로미래로,ratio_자유통일당,ratio_새진보연합,ratio_우리공화당,ratio_자유민주당,ratio_소나무당,ratio_기독당,ratio_노동당,ratio_한국농어민당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
22대국회의원선거_지역구,경기도,가평군,20240410,2,56055,37243,36781,462,15280.0,20982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,가평군,포천시가평군,0.4154318805905223,0.5704575732035562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014110546205921535,2024,31570,가평군,60384,30865,29519,2916,4066,5158,5571,6913,10503,13499,7539,3964,564,4468,37174,18742,0.0854199788023317,0.0922595389507154,0.114483969263381,0.1739368044515103,0.2235525967143614,0.1998377053524112,0.3103802331743508,0.6156266560678325,0.4888546634870164,2024
22대국회의원선거_지역구,경기도,고양시덕양구,40480820,4,458715,315596,312683,2913,167019.0,113683,0.0,0.0,0.0,0.0,28293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.0,고양시덕양구,고양시갑,0.5341480029294845,0.36357269183166335,0.0,0.0,0.0,0.0,0.09048461221108918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011794693027762941,2024,31101,고양시 덕양구,482446,236705,245741,37304,38989,52582,71842,75249,84204,70895,33638,18812,2911,53592,342252,86602,0.1089904362353507,0.148912002586818,0.1559739328339337,0.1745355956936113,0.1469490886026622,0.1147506663958246,0.179506100164578,0.7094099650530836,0.5093647786488021,2024
22대국회의원선거_지역구,경기도,고양시일산동구,20240410,2,236926,159334,157466,1868,85134.0,72332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,고양시일산동구,고양시병,0.5406500450890986,0.4593499549109014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31103,고양시 일산동구,288578,139911,148667,18907,25140,34385,38816,43587,55408,42856,17671,11631,2411,29138,209519,49921,0.1191532272037369,0.1345078280395595,0.1510406198670723,0.1920035484340455,0.1485075092349382,0.1098940321161003,0.1729896249887378,0.7260394070234044,0.5151709416518238,2024
22대국회의원선거_지역구,경기도,고양시일산서구,20240410,2,227947,157917,156047,1870,85660.0,70387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,고양시일산서구,고양시정,0.5489371791831948,0.4510628208168052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31104,고양시 일산서구,273944,132397,141547,17939,27284,31359,32241,41297,55256,41168,17109,10889,1683,29091,197763,47090,0.1144723009082148,0.1176919370382268,0.1507497882778962,0.2017054580498204,0.1502788891160237,0.1083469614227725,0.1718964459889612,0.7219103174371404,0.5167004935315247,2024
22대국회의원선거_지역구,경기도,과천시,20240410,2,67624,52845,52306,539,25322.0,26984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,과천시,의왕시과천시,0.48411272129392424,0.5158872787060758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31110,과천시,81213,39761,41452,9455,7639,8245,12645,12704,12966,10977,4732,2326,407,12758,56198,12257,0.1015231551598881,0.1557016733774149,0.1564281580535136,0.1596542425473754,0.1351630896531343,0.091918781475872,0.1509241131345966,0.6919828106337655,0.5104108948074816,2024
22대국회의원선거_지역구,경기도,광명시,40480820,4,238768,171690,169298,2392,100171.0,69127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,광명시,광명시갑,0.5916844853453673,0.40831551465463267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31060,광명시,272371,133393,138978,19493,26298,29901,36168,44012,48129,40831,19988,8633,1269,30080,193396,48895,0.10978040980868,0.1327894673074593,0.1615884216748479,0.1767038341086239,0.149909498441464,0.1097400237176498,0.1795161746294576,0.7100462237169155,0.5102525599274519,2024
22대국회의원선거_지역구,경기도,광주시,40480820,4,333796,211569,209284,2285,116566.0,92718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,광주시,광주시갑,0.5569752107184496,0.4430247892815504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31250,광주시,402335,207712,194623,32662,35022,42841,56837,68890,69080,59246,27901,11772,1766,47237,286641,68457,0.1064809176432574,0.1412678489318602,0.1712254713112207,0.1716977145910746,0.1472553966222178,0.1029962593361253,0.1701492537313433,0.712443610424149,0.4837337044999814,2024
22대국회의원선거_지역구,경기도,구리시,20240410,2,161475,111029,109918,1111,59331.0,47620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.0,구리시,구리시,0.5397751050783312,0.43323204570679963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026992849214869268,2024,31120,구리시,182102,89902,92200,12416,15683,21038,24033,28322,33473,28583,13071,6201,817,18869,130692,32541,0.1155286597621113,0.1319754862659388,0.1555282204478808,0.1838145654633117,0.1569614831248421,0.1103172947029686,0.1786965546781474,0.7176856926337987,0.5063096506353582,2024
22대국회의원선거_지역구,경기도,군포시,20240410,2,226042,159244,157333,1911,89561.0,67772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,군포시,군포시,0.5692448500950213,0.4307551499049786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31160,군포시,258110,127967,130143,15822,22216,30679,35739,37803,47492,41611,17713,9202,1788,24647,186457,47006,0.1188601758939986,0.1384642206811049,0.1464608112820115,0.1839990701638836,0.161214210995312,0.111204525202433,0.182116152028205,0.7223935531362597,0.5042152570609431,2024
22대국회의원선거_지역구,경기도,김포시,40480820,4,395817,265481,262950,2531,144392.0,118558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김포시,김포시갑,0.5491234074919186,0.4508765925080814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31230,김포시,499536,257239,242297,48265,52072,51098,74769,95187,75553,60609,31598,14165,2149,71785,352017,75734,0.1022909259793088,0.1496769001633515,0.1905508311713269,0.1512463566189423,0.1213305947919669,0.0959130072707472,0.1516086928669805,0.7046879504179879,0.4850441209442362,2024
22대국회의원선거_지역구,경기도,남양주시,60721230,6,614322,401957,398324,3633,216553.0,158983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22788.0,남양주시,남양주시갑,0.5436604372320021,0.3991298540886314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05720970867936655,2024,31130,남양주시,718385,355844,362541,57218,75394,76401,85015,122173,126781,99448,53109,25976,4057,88912,500852,128621,0.1063510513164946,0.1183418362020365,0.1700661901348163,0.1764805779630699,0.138432734536495,0.115734599135561,0.1790418786583795,0.6971916173082678,0.5046611496620893,2024
22대국회의원선거_지역구,경기도,동두천시,20240410,2,88271,54901,54229,672,25935.0,28294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동두천시,동두천시양주시연천군을,0.47824964502388023,0.5217503549761198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31080,동두천시,89466,44744,44722,4694,7697,9744,9505,12002,15954,15027,8945,5656,863,7625,59290,22551,0.1089128831064314,0.1062414772092191,0.1341515212482954,0.1783247267118234,0.1679632486084099,0.1728477857510115,0.2520622359332036,0.6627098562582433,0.499877048264145,2024
22대국회의원선거_지역구,경기도,부천시,60721230,6,681051,449915,443826,6089,253176.0,169843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20807.0,부천시오정구,부천시갑,0.570439766935691,0.38267924817383386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468809848904751,6072.0,93156.0,부천시,794082.0,391262.0,402820.0,49796.0,62950.0,92521.0,111648.0,117793.0,141651.0,136409.0,57997.0,25049.0,4128.0,74551.0,571393.0,148138.0,0.11651315607204293,0.14060008915955782,0.14833858468017158,0.17838334076329648,0.17178200739973956,0.10977959455068872,0.18655252228359287,0.7195642263645317,0.507277585942006,2024
22대국회의원선거_지역구,경기도,성남시분당구,40480820,4,396609,302068,299348,2720,142774.0,156574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성남시분당구,성남시분당구갑,0.4769499044590243,0.5230500955409757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31023,성남시 분당구,447920,217422,230498,35391,47059,49741,63420,75635,77592,57518,28628,14884,2685,55162,320546,72212,0.1110488480085729,0.1415877835327737,0.1688582782639757,0.1732273620289337,0.1284113234506161,0.1031367208430076,0.1612162886229683,0.7156322557599571,0.5145963564922308,2024
22대국회의원선거_지역구,경기도,성남시수정구,20240410,2,209986,140337,138374,1963,80835.0,57539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성남시수정구,성남시수정구,0.5841776634338821,0.4158223365661179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31021,성남시 수정구,246990,124373,122617,15127,17070,34027,37393,35517,41132,39088,19893,8191,1056,21409,178562,47019,0.1377667112028827,0.1513947933114701,0.1437993441030001,0.1665330580185432,0.1582574193287177,0.1179804850398801,0.1903680310943762,0.722952346248836,0.4964452002105348,2024
22대국회의원선거_지역구,경기도,성남시중원구,20240410,2,186583,124326,122529,1797,73661.0,48868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성남시중원구,성남시중원구,0.601171967452603,0.39882803254739696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31022,성남시 중원구,205957,103516,102441,12353,13871,25550,31713,29804,34830,33950,17020,7160,933,17746,147493,40718,0.1240550211937443,0.1539787431357031,0.1447098180688202,0.1691129701830964,0.1648402336410027,0.12193321907,0.1977014619556509,0.7161349213670815,0.4973902319416188,2024
22대국회의원선거_지역구,경기도,수원시권선구,40480820,4,440763,292715,288967,3748,174342.0,114625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,수원시권선구,수원시을,0.6033284077420605,0.39667159225793946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31012,수원시 권선구,370600,186916,183684,26831,31091,47460,59021,59265,64487,52914,21898,9411,1396,39763,275683,55154,0.1280626011872639,0.1592579600647598,0.1599163518618456,0.1740070156502968,0.142779276848354,0.0882487857528332,0.1488235294117647,0.7438828926065839,0.4956395035078251,2024
22대국회의원선거_지역구,경기도,수원시영통구,20240410,2,201075,142081,137385,4696,69881.0,67504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,수원시영통구,수원시정,0.5086508716380973,0.4913491283619027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31014,수원시 영통구,364750,182691,182059,32014,40291,56691,61778,63666,57372,35860,13492,6375,984,48332,281271,35147,0.1554242631939684,0.1693708019191226,0.1745469499657299,0.1572912954078135,0.0983139136394791,0.0571651816312542,0.0963591501028101,0.7711336531871145,0.4991336531871144,2024
22대국회의원선거_지역구,경기도,수원시장안구,20240410,2,200396,137505,136037,1468,75562.0,57366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3109.0,수원시장안구,수원시갑,0.5554518256062689,0.42169409792923984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02285407646449128,2024,31011,수원시 장안구,280812,141278,139534,17284,26242,42491,36470,40662,50962,39618,18207,9498,1471,26986,207750,46076,0.1513147586285486,0.1298733672350184,0.1448015042092218,0.1814808483967921,0.1410837143711807,0.1038986937880147,0.1640813070666495,0.7398188111619162,0.4968947195988775,2024
22대국회의원선거_지역구,경기도,수원시팔달구,20240410,2,182482,117975,116402,1573,64505.0,51897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,수원시팔달구,수원시병,0.5541571450662359,0.445842854933764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31013,수원시 팔달구,208817,105434,103383,12890,13405,29428,34853,30224,36302,30939,14516,6577,849,17971,155422,35424,0.1409272233582514,0.1669069089202507,0.1447391735347218,0.1738459991284234,0.1481632242585613,0.1050776517237581,0.1696413606171911,0.7442976386022211,0.4950890013744092,2024
22대국회의원선거_지역구,경기도,시흥시,40480820,4,433812,274770,271757,3013,159883.0,105645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4909.0,시흥시,시흥시갑,0.58833075136979,0.3887480359291573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004857280585228716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018063932115824063,2024,31150,시흥시,571982,302144,269838,49424,52558,66790,91138,103061,102014,71799,26082,12308,2101,71234,431090,69658,0.1167694088275505,0.1593371819392918,0.180182243497173,0.1783517663143246,0.1255266774129255,0.0707906892174928,0.1217835526292785,0.7536775632799634,0.4717596008265994,2024
22대국회의원선거_지역구,경기도,안산시단원구,20240410,2,181427,110841,109474,1367,59317.0,47175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982.0,안산시단원구,안산시병,0.5418364177795642,0.43092423771854504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02723934450189086,2024,31092,안산시 단원구,353223,185720,167503,22542,27499,46683,56362,55173,68625,51525,17697,8095,1409,33145,272083,47995,0.1321629678701557,0.1595649207441191,0.1561987752779405,0.1942823655311234,0.1458710219889418,0.0770080091047298,0.1358773352811113,0.7702867593559876,0.4742131741138035,2024
22대국회의원선거_지역구,경기도,안산시상록구,40480820,4,367695,226826,222729,4097,124597.0,91162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6970.0,안산시상록구,안산시갑,0.5594107637532607,0.40929560138105053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312936348656888,2024,31091,안산시 상록구,348328,177856,170472,20222,30047,51754,45659,50432,69222,52236,19502,10155,1645,31505,264351,52472,0.1485783514388737,0.1310804758733148,0.1447830780184194,0.1987264876782802,0.1499621046829425,0.089863576858593,0.1506396270182127,0.7589140120805677,0.4894007946533152,2024
22대국회의원선거_지역구,경기도,안성시,20240410,2,165008,104616,103548,1068,52517.0,49049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,안성시,안성시,0.5071754162320856,0.4736837022443698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019140881523544637,2024,31220,안성시,215739,113407,102332,13392,19205,29759,29282,32553,35293,31334,16122,8723,1627,20583,154382,40774,0.1379398254372181,0.1357288204728862,0.1508906595469525,0.1635911912078947,0.1452403135269932,0.1227038226746207,0.1889968897603122,0.7155961601750263,0.4743324109224572,2024
22대국회의원선거_지역구,경기도,안양시동안구,40480820,4,268521,198715,196225,2490,109139.0,87086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안양시동안구,안양시동안구갑,0.5561931456236463,0.4438068543763537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31042,안양시 동안구,315820,154552,161268,25321,30897,35945,48105,50241,54652,44962,18906,8324,1413,38074,229131,48615,0.1138148312329808,0.152317775948325,0.1590811221581913,0.173047938699259,0.1423659046292191,0.0906940662402634,0.1539326198467481,0.7255113672345007,0.5106326388449116,2024
22대국회의원선거_지역구,경기도,안양시만안구,20240410,2,203664,140494,138808,1686,78924.0,59884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안양시만안구,안양시만안구,0.5685839432885713,0.43141605671142874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31041,안양시 만안구,229980,114139,115841,13652,15868,28443,32942,31111,40205,39849,19225,8707,1337,19526,163144,47310,0.1236759718236368,0.1432385424819549,0.1352769806070093,0.1748195495260457,0.1732715888338116,0.1272675884859553,0.2057135403078528,0.7093834246456213,0.5037003217671102,2024
22대국회의원선거_지역구,경기도,양주시,20240410,2,218378,137841,136369,1472,82186.0,54183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,양주시,동두천시양주시연천군갑,0.6026736281706253,0.3973263718293747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31260,양주시,293000,149367,143633,25803,27760,32506,41814,46882,48203,39083,20418,11182,1987,37455,203978,51567,0.1109419795221843,0.1427098976109215,0.1600068259385665,0.1645153583617747,0.1333890784982935,0.1146313993174061,0.1759965870307167,0.6961706484641639,0.4902150170648464,2024
22대국회의원선거_지역구,경기도,양평군,20240410,2,111052,77160,76174,986,33975.0,42199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,양평군,여주시양평군,0.44601832646309764,0.5539816735369023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31580,양평군,121622,60847,60775,6661,9405,9012,10646,15118,20758,26425,15368,7686,1358,10436,73698,37488,0.0740984361381986,0.0875335054513163,0.1243031688345858,0.1706763578957754,0.2172715462663005,0.200720264425844,0.3082337077173537,0.6059594481261614,0.499704000920886,2024
22대국회의원선거_지역구,경기도,여주시,20240410,2,100723,64397,63635,762,30918.0,32717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,여주시,여주시양평군,0.48586469710065217,0.5141353028993478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31280,여주시,117477,60416,57061,6578,9009,12414,13369,15494,20165,21857,11865,6376,1113,10157,77565,29755,0.1056717485124747,0.1138009993445525,0.1318896464839926,0.1716506209726159,0.1860534402478783,0.1647471419937519,0.2532836214748419,0.6602569013509028,0.4857206091405126,2024
22대국회의원선거_지역구,경기도,연천군,20240410,2,37007,25113,24704,409,10605.0,14099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,연천군,동두천시양주시연천군을,0.429282707253886,0.5707172927461139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31550,연천군,40386,21430,18956,2160,2518,4216,4308,4189,6214,8458,5009,3107,441,3225,24315,12846,0.1043926113009458,0.1066706284355964,0.1037240627940375,0.1538652008121626,0.2094290100529886,0.2118803545783192,0.3180805229534987,0.6020650720546724,0.4693705739612737,2024
22대국회의원선거_지역구,경기도,오산시,20240410,2,193088,116246,114574,1672,67619.0,46955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,오산시,오산시,0.5901775271876691,0.4098224728123309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31140,오산시,254071,132356,121715,21684,26252,29610,41355,48373,41575,28610,12381,5967,854,32883,189735,31453,0.1165422263855379,0.1627694620794974,0.190391662173172,0.1636353617689543,0.1126063187061884,0.0755772992588685,0.1237961042385789,0.7467794435413723,0.4790590031920211,2024
22대국회의원선거_지역구,경기도,용인시기흥구,40480820,4,453645,321583,318405,3178,169895.0,141112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7398.0,용인시기흥구,용인시을,0.5335814450149966,0.4431839952262056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02323455975879776,2024,31192,용인시 기흥구,429488,211645,217843,33623,47339,53878,51249,72575,76788,49993,29615,16058,2651,52825,306047,70616,0.1254470439220653,0.1193258018850352,0.1689802741869388,0.178789628581008,0.1164013895615244,0.1125153671348209,0.1644190291696159,0.7125856834183959,0.5072155683045859,2024
22대국회의원선거_지역구,경기도,용인시수지구,20240410,2,220492,163843,162225,1618,81538.0,80687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,용인시수지구,용인시병,0.5026229002928032,0.4973770997071968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31193,용인시 수지구,361720,176256,185464,32499,42656,41190,46289,64710,60918,38557,24749,12771,1646,50120,255221,56379,0.1138726086475727,0.127969147406834,0.1788952781156695,0.168412031405507,0.1065934977330532,0.1082771204246378,0.1558636514431051,0.7055761362379741,0.5127280769656087,2024
22대국회의원선거_지역구,경기도,용인시처인구,20240410,2,225977,143131,141432,1699,71030.0,61995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8407.0,용인시처인구,용인시갑,0.5022201481984275,0.43833785847615814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05944199332541433,2024,31191,용인시 처인구,286273,148694,137579,20048,27217,40022,38963,44467,47938,39656,19355,9359,1554,30079,208297,47897,0.1398036140327589,0.1361043479475885,0.1553307507169729,0.1674555406901803,0.1385251141393006,0.1057312425551833,0.1673123207567601,0.7276166456494325,0.4805867126833477,2024
22대국회의원선거_지역구,경기도,의왕시,20240410,2,135337,98807,97842,965,56318.0,41524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,의왕시,의왕시과천시,0.5756014799370414,0.42439852006295864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31170,의왕시,151306,74874,76432,11895,12469,17449,22003,21028,26432,24748,10626,4948,928,16774,106858,27674,0.1153225913050374,0.145420538511361,0.138976643358492,0.1746923453134707,0.1635625817879,0.1090637516027123,0.1829008763697407,0.7062376905079772,0.5051485069990616,2024
22대국회의원선거_지역구,경기도,의정부시,40480820,4,400575,255751,252861,2890,139357.0,111699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.0,의정부시,의정부시갑,0.5511209716009982,0.44174071920936797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00713830918963383,2024,31030,의정부시,456516,223735,232781,31834,39083,55851,59728,68162,81289,68622,34938,18042,2579,47489,322604,86423,0.1223418237257839,0.1308344066801601,0.1493091151241139,0.1780638575646855,0.1503167468391031,0.1217021966371386,0.1893099037054561,0.7066652647442806,0.5099076483628175,2024
22대국회의원선거_지역구,경기도,이천시,20240410,2,188859,118732,117261,1471,57070.0,60191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,이천시,이천시,0.48669208006071923,0.5133079199392807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31210,이천시,230189,121327,108862,16530,22112,30345,34901,34907,37089,32229,15087,7722,1230,25147,166648,38394,0.1318264556516601,0.151618887088436,0.1516449526258856,0.161124119745079,0.1400110344108537,0.1044315757920665,0.1667933741403802,0.7239616141518491,0.4729244229741647,2024
22대국회의원선거_지역구,경기도,파주시,40480820,4,419423,267075,264040,3035,157352.0,106688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,파주시,파주시갑,0.5959400090895319,0.4040599909104681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,31200,파주시,510689,262068,248621,44547,50937,55628,76631,85644,84599,64253,32234,18541,2925,66327,362032,82330,0.1089273510884315,0.1500541425407635,0.1677028485046672,0.1656565933474189,0.1258162991566295,0.1051520592767809,0.1612135761686662,0.7089089445827108,0.4868344530624313,2024
