election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_녹색당,party_한국국민당,party_대한애국당,party_민중당,party_한반도미래연합,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_녹색당,ratio_한국국민당,ratio_대한애국당,ratio_민중당,ratio_한반도미래연합,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
7회지방선거_기초단체장,경기도,연천군,20180613,4,38497,24792,24229,563,11574.0,0.0,0.0,0.0,0.0,0.0,12655.0,0.0,연천군,연천군,0.47769202195715876,0.0,0.0,0.0,0.0,0.0,0.5223079780428412,0.0,2017,31550,연천군,43990,23259,20731,3655,3484,5645,4924,5490,7441,6223,4941,2175,302,4856,29094,10040,0.1283246192316435,0.1119345305751307,0.1248010911570811,0.1691520800181859,0.1414639690838827,0.1686292339167992,0.2282336894748806,0.661377585814958,0.4712661968629233,2017
7회지방선거_기초단체장,경기도,오산시,20180613,4,169638,90091,89001,1090,64340.0,0.0,0.0,0.0,0.0,0.0,19028.0,5633.0,오산시,오산시,0.7229132256940933,0.0,0.0,0.0,0.0,0.0,0.21379535061403804,0.06329142369186863,2017,31140,오산시,219877,112936,106941,29741,24132,28127,42758,41179,29577,15501,8252,2964,371,38917,163266,17694,0.1279215197587742,0.1944632680998922,0.1872819803799397,0.1345161158283949,0.0704985059828904,0.0526976445922038,0.0804722640385306,0.7425333254501381,0.4863673781250426,2017
7회지방선거_기초단체장,경기도,용인시기흥구,20180613,4,387109,245501,242950,2551,131082.0,0.0,0.0,0.0,0.0,0.0,100325.0,11543.0,용인시기흥구,용인시,0.5395431158674624,0.0,0.0,0.0,0.0,0.0,0.4129450504218975,0.04751183371064005,2017,31192,용인시 기흥구,415720,205754,209966,54105,50023,51764,63773,82146,54169,33625,22290,8081,1293,73323,296014,46383,0.1245165014913884,0.1534037332820167,0.197599345713461,0.1303016453382084,0.0808837679207158,0.0761666506302318,0.1115726931588569,0.7120513807370346,0.5050659097469451,2017
7회지방선거_기초단체장,경기도,용인시수지구,20180613,4,215189,139114,137584,1530,76123.0,0.0,0.0,0.0,0.0,0.0,52932.0,8529.0,용인시수지구,용인시,0.553283812071171,0.0,0.0,0.0,0.0,0.0,0.38472496801953715,0.06199121990929178,2017,31193,용인시 수지구,338993,165644,173349,41244,42469,39446,49070,68713,45567,28838,20119,6837,942,57727,240395,40871,0.116362284766942,0.1447522515214178,0.2026974008312856,0.1344187048110137,0.0850696032071458,0.0822966845923072,0.1205659113905006,0.7091444366107855,0.5113645414507084,2017
7회지방선거_기초단체장,경기도,용인시처인구,20180613,4,192573,106685,105127,1558,53711.0,0.0,0.0,0.0,0.0,0.0,46646.0,4770.0,용인시처인구,용인시,0.5109153690298401,0.0,0.0,0.0,0.0,0.0,0.4437109401010207,0.045373690869139234,2017,31191,용인시 처인구,240521,125322,115199,22627,27948,37372,34610,40525,37241,22605,13246,5810,815,31137,180261,29123,0.1553793639640613,0.1438959591885947,0.1684884064177348,0.1548347129772452,0.0939834775341862,0.0826164867101001,0.1210829823591287,0.7494605460645848,0.4789560994674062,2017
7회지방선거_기초단체장,경기도,의왕시,20180613,4,127960,82380,81309,1071,36654.0,0.0,0.0,0.0,0.0,0.0,17118.0,27537.0,의왕시,의왕시,0.4507988045603808,0.0,0.0,0.0,0.0,0.0,0.21053019960889938,0.33867099583071986,2017,31170,의왕시,151852,75667,76185,14665,15882,20923,21026,25645,27494,15741,7857,3480,506,19851,114225,17776,0.1377854753312435,0.1384637673524221,0.1688815425545926,0.1810578721386613,0.1036601427705924,0.0779904117166715,0.1170613492084398,0.7522126807681163,0.5017056080920896,2017
7회지방선거_기초단체장,경기도,의정부시,20180613,4,366459,198526,195343,3183,127676.0,0.0,0.0,0.0,0.0,0.0,58293.0,9374.0,의정부시,의정부시,0.6535990539717318,0.0,0.0,0.0,0.0,0.0,0.29841355973851125,0.04798738628975699,2017,31030,의정부시,426530,210519,216011,40048,44618,56423,58459,74969,73014,44290,27492,10152,1182,55629,314085,56816,0.132283778397768,0.1370571823787306,0.1757648934424308,0.1711813940402785,0.1038379480927484,0.0910275947764518,0.1332051672801444,0.736372588094624,0.5064379996717698,2017
7회지방선거_기초단체장,경기도,이천시,20180613,4,171518,93704,92147,1557,52991.0,0.0,0.0,0.0,0.0,0.0,39156.0,0.0,이천시,이천시,0.5750702681584859,0.0,0.0,0.0,0.0,0.0,0.4249297318415141,0.0,2017,31210,이천시,218798,112606,106192,23879,24549,31431,34151,35584,33301,19867,12054,5511,715,32365,160017,26416,0.1436530498450625,0.156084607720363,0.1626340277333431,0.1521997458843316,0.0908006471722776,0.0835473816031225,0.1207323650124772,0.7313458075485151,0.4853426448139379,2017
7회지방선거_기초단체장,경기도,파주시,20180613,4,352518,193804,190717,3087,116023.0,0.0,0.0,0.0,0.0,0.0,55958.0,18736.0,파주시,파주시,0.6083516414373129,0.0,0.0,0.0,0.0,0.0,0.2934085582302574,0.09823980033242972,2017,31200,파주시,430650,220786,209864,50972,46901,54278,69711,76326,62370,37400,25540,10635,1391,68545,309148,52957,0.1260373853477301,0.1618739115290839,0.177234413096482,0.1448275862068965,0.0868454661558109,0.0872309299895506,0.1229699291768257,0.7178636944154185,0.487319168698479,2017
7회지방선거_기초단체장,경기도,평택시,20180613,4,394222,209725,206732,2993,127675.0,0.0,0.0,0.0,0.0,0.0,79057.0,0.0,평택시,평택시,0.617587020877271,0.0,0.0,0.0,0.0,0.0,0.3824129791227289,0.0,2017,31070,평택시,486077,252448,233629,52896,51668,65844,79943,87628,75215,40989,25050,10600,1226,71600,360991,53486,0.1354600197088115,0.1644657122225491,0.1802759645076808,0.1547388582467387,0.0843261458575493,0.0758645235219934,0.1100360642449653,0.7426621708083287,0.4806419559041057,2017
7회지방선거_기초단체장,경기도,포천시,20180613,4,129049,70752,69121,1631,35993.0,0.0,0.0,0.0,0.0,0.0,26007.0,7121.0,포천시,포천시,0.520724526554882,0.0,0.0,0.0,0.0,0.0,0.37625323707700986,0.1030222363681081,2017,31270,포천시,161239,87185,74054,12223,14818,24746,21261,24814,29133,17925,11584,5202,773,17214,119528,24497,0.1534740354380764,0.1318601579022445,0.1538957696338975,0.1806820930420059,0.1111703744131382,0.1089004521238658,0.1519297440445549,0.7413094846780246,0.459280943196125,2017
7회지방선거_기초단체장,경기도,하남시,20180613,4,194181,115419,113955,1464,75119.0,0.0,0.0,0.0,0.0,0.0,38836.0,0.0,하남시,하남시,0.6591988065464438,0.0,0.0,0.0,0.0,0.0,0.34080119345355625,0.0,2017,31180,하남시,218994,110017,108977,27206,19524,24590,37967,37149,34714,24476,11035,3922,680,34570,158948,25476,0.1122861813565668,0.1733700466679452,0.1696347845146442,0.1585157584226051,0.111765619149383,0.0714037827520388,0.1163319543001178,0.7258098395389828,0.4976255057216179,2017
7회지방선거_기초단체장,경기도,화성시,20180613,4,551721,313779,309076,4703,182608.0,0.0,0.0,0.0,0.0,0.0,60622.0,65846.0,화성시,화성시,0.590819086567705,0.0,0.0,0.0,0.0,0.0,0.19613946084458192,0.21304145258771306,2017,31240,화성시,707928,374208,333720,103211,78761,88179,142548,132759,87215,47092,25327,10670,1388,134759,516835,56334,0.124559277214632,0.2013594602840966,0.1875317828931755,0.1231975568136872,0.066520889129968,0.052809042727509,0.079575889073465,0.730067181973308,0.4714038715801606,2017
7회지방선거_기초단체장,경상남도,거제시,20180613,4,194485,122592,119966,2626,62949.0,0.0,0.0,2253.0,0.0,0.0,54764.0,0.0,거제시,거제시,0.5247236717069836,0.0,0.0,0.018780321090975778,0.0,0.0,0.4564960072020406,0.0,2017,38090,거제시,257847,139356,118491,35666,27564,26850,50796,48727,37033,20475,9075,4183,486,46171,190074,21602,0.1041315198547976,0.1970005468359143,0.1889764084903062,0.1436239320217028,0.0794075556434629,0.0533029277051895,0.0837783646891373,0.7371580821184656,0.4595399597435688,2017
7회지방선거_기초단체장,경상남도,거창군,20180613,4,53061,39556,38298,1258,11619.0,0.0,0.0,0.0,0.0,0.0,16652.0,8723.0,거창군,거창군,0.3140779585878791,0.0,0.0,0.0,0.0,0.0,0.4501270476293453,0.23579499378277557,2017,38590,거창군,60083,29491,30592,4845,6157,5445,5608,8308,10184,8588,7011,3960,488,6863,37866,15354,0.0906246359203102,0.0933375497228833,0.1382753857164256,0.1694988599104572,0.1429356057453855,0.1907195046851855,0.2555464940166103,0.6302281843449894,0.5091623254497945,2017
7회지방선거_기초단체장,경상남도,고성군,20180613,4,46588,34070,32891,1179,18518.0,0.0,0.0,0.0,0.0,0.0,14373.0,0.0,고성군,고성군,0.5630111580675565,0.0,0.0,0.0,0.0,0.0,0.43698884193244353,0.0,2017,38540,고성군,52439,26681,25758,3800,4473,4196,5690,7042,8947,8283,6373,3585,405,5262,32980,14197,0.0800167814031541,0.1085070272125708,0.134289364785751,0.170617288659204,0.1579549571883521,0.1976200919163218,0.2707336142947043,0.628921222754057,0.4911992982322317,2017
7회지방선거_기초단체장,경상남도,김해시,20180613,4,420296,252034,247973,4061,155361.0,0.0,0.0,0.0,0.0,0.0,70239.0,13311.0,김해시,김해시,0.6502881826286776,0.0,0.0,0.0,0.0,0.0,0.29399650916031494,0.055715308211007446,2017,38070,김해시,536456,275718,260738,61287,63926,68778,82258,103604,85813,44223,22536,9382,990,84904,401080,50472,0.1282080916235441,0.1533359679078992,0.1931267429202022,0.1599627928478756,0.0824354653503735,0.061343334774893,0.0940841373756654,0.7476475237484528,0.4860379975244941,2017
7회지방선거_기초단체장,경상남도,남해군,20180613,4,39731,30727,29573,1154,13653.0,0.0,0.0,0.0,0.0,0.0,11872.0,4048.0,남해군,남해군,0.4616711189260474,0.0,0.0,0.0,0.0,0.0,0.40144726608730935,0.13688161498664322,2017,38550,남해군,42986,20813,22173,2110,3374,3348,3009,5031,7416,7395,6743,4212,587,3132,24708,15146,0.0778858232913041,0.0699995347322384,0.1170381054296747,0.172521286000093,0.1720327548504164,0.2685060252175126,0.3523472758572558,0.5747917926766855,0.5158191038942912,2017
7회지방선거_기초단체장,경상남도,밀양시,20180613,4,93081,62114,60309,1805,21611.0,0.0,0.0,0.0,0.0,0.0,38698.0,0.0,밀양시,밀양시,0.3583378931834386,0.0,0.0,0.0,0.0,0.0,0.6416621068165613,0.0,2017,38080,밀양시,103894,50665,53229,7321,8315,10405,10672,13590,19240,17362,11436,5740,578,10265,68204,25425,0.100150153040599,0.1027200800816216,0.1308063988295763,0.1851887500721889,0.1671126340308391,0.1708857104356363,0.2447205805917569,0.6564767936550715,0.5123394998748725,2017
7회지방선거_기초단체장,경상남도,사천시,20180613,4,94449,65483,63646,1837,28301.0,0.0,0.0,0.0,0.0,0.0,31634.0,3711.0,사천시,사천시,0.44466266536781573,0.0,0.0,0.0,0.0,0.0,0.4970304496747635,0.058306884957420736,2017,38060,사천시,111655,57102,54553,11236,10196,10630,15256,18131,17673,14275,9817,4852,648,15108,74846,21701,0.0952039765348618,0.1366351708387443,0.162384129685191,0.158282208588957,0.1278491782723568,0.1371814965742689,0.1943576194527786,0.670332721329094,0.4885853745913752,2017
7회지방선거_기초단체장,경상남도,산청군,20180613,4,32408,24647,23607,1040,7814.0,0.0,0.0,0.0,0.0,0.0,8898.0,645.0,산청군,산청군,0.45019300570375065,0.0,0.0,0.0,0.0,0.0,0.5126461946188857,0.0371607996773636,2017,38570,산청군,34033,16459,17574,1991,2378,2468,2649,3928,6164,5925,5359,3028,359,2791,19823,11419,0.0725178503217465,0.0778362177886169,0.1154173890047894,0.1811183263303264,0.1740957306144036,0.2569858666588311,0.3355272823436077,0.5824640789821643,0.5163811594628742,2017
7회지방선거_기초단체장,경상남도,양산시,20180613,4,275507,167518,163926,3592,92238.0,0.0,0.0,0.0,0.0,0.0,71688.0,0.0,양산시,양산시,0.5626807217891,0.0,0.0,0.0,0.0,0.0,0.43731927821090005,0.0,2017,38100,양산시,332600,167518,165082,39822,34193,39232,54171,58407,52906,32540,17341,6611,778,52108,242399,38093,0.1179555021046301,0.1628713168971738,0.1756073361395069,0.1590679494888755,0.0978352375225496,0.0743535778713169,0.1145309681298857,0.7288003607937462,0.4963379434756464,2017
7회지방선거_기초단체장,경상남도,의령군,20180613,4,24972,19908,19117,791,3999.0,0.0,0.0,0.0,0.0,0.0,9154.0,5964.0,의령군,의령군,0.2091855416644871,0.0,0.0,0.0,0.0,0.0,0.47884082230475494,0.31197363603075795,2017,38510,의령군,26292,12747,13545,1430,1676,2084,2213,3022,4505,4447,4075,2695,282,2012,15129,9151,0.0792636543435265,0.084170089761144,0.1149399056747299,0.1713448957857903,0.1691389015670165,0.2682184694964247,0.3480526395861859,0.5754221816522136,0.5151757188498403,2017
7회지방선거_기초단체장,경상남도,진주시,20180613,4,282049,190838,186055,4783,85040.0,0.0,0.0,3994.0,0.0,0.0,97021.0,0.0,진주시,진주시,0.4570691462202037,0.0,0.0,0.02146677057859235,0.0,0.0,0.521464083201204,0.0,2017,38030,진주시,353209,176672,176537,34246,40357,49463,46036,57482,56243,38470,23141,10037,1201,47653,254884,50672,0.1400389004810183,0.1303364297059248,0.1627421724814486,0.1592343343459538,0.108915684481426,0.0973333069089406,0.1434618030684382,0.7216237411843979,0.4998088950168314,2017
7회지방선거_기초단체장,경상남도,창녕군,20180613,4,55922,39405,38165,1240,15816.0,0.0,0.0,0.0,0.0,0.0,19860.0,1353.0,창녕군,창녕군,0.4271246860568743,0.0,0.0,0.0,0.0,0.0,0.536336384995544,0.03653892894758162,2017,38530,창녕군,62544,31527,31017,4187,4675,6029,6638,7725,11152,10069,7936,4147,377,5617,39932,16995,0.0963961371194679,0.1061332821693527,0.1235130468150422,0.1783064722435405,0.1609906625735482,0.1992197492964952,0.2717287029930929,0.6384625223842415,0.4959228702993092,2017
7회지방선거_기초단체장,경상남도,창원시마산합포구,20180613,4,154311,99282,97422,1860,40386.0,0.0,0.0,0.0,923.0,0.0,33633.0,4600.0,창원시마산합포구,창원시,0.5077317643509089,0.0,0.0,0.0,0.011603932513640593,0.0,0.42283322018556235,0.05783108294988811,2017,38113,창원시 마산합포구,178850,89474,89376,15420,15969,21023,24433,26366,30651,25781,14137,5812,646,20606,126701,31543,0.1175454291305563,0.1366116857701985,0.1474196253844003,0.171378249930109,0.1441487279843444,0.1151523623147889,0.1763656695554934,0.7084204640760414,0.4997260273972603,2017
7회지방선거_기초단체장,경상남도,창원시마산회원구,20180613,4,166500,109604,107619,1985,46911.0,0.0,0.0,0.0,1009.0,0.0,36392.0,4343.0,창원시마산회원구,창원시,0.529141052394112,0.0,0.0,0.0,0.011381196774011618,0.0,0.41049010208110087,0.04898764875077548,2017,38114,창원시 마산회원구,202765,101853,100912,18443,20794,24800,27087,33787,36044,26373,12589,4339,443,25954,148426,28385,0.1223090770103321,0.1335881439104382,0.1666313219737134,0.1777624343451779,0.1300668261287697,0.0856706039010677,0.1399896431829951,0.7320099622715952,0.4976795798091387,2017
7회지방선거_기초단체장,경상남도,창원시성산구,20180613,4,184600,125801,124097,1704,68023.0,0.0,0.0,0.0,4139.0,0.0,29669.0,5984.0,창원시성산구,창원시,0.6309233409080369,0.0,0.0,0.0,0.03838983443862171,0.0,0.2751843435514539,0.05550248110188749,2017,38112,창원시 성산구,267595,139059,128536,25404,31197,40471,39858,49744,52321,20757,7180,2989,316,36179,213781,17635,0.1512397466320372,0.1489489713933369,0.1858928604794558,0.1955230852594405,0.0775687139146845,0.0391823464563986,0.0659018292568994,0.7988975877725667,0.4803378239503728,2017
7회지방선거_기초단체장,경상남도,창원시의창구,20180613,4,210327,135138,133067,2071,65297.0,0.0,0.0,0.0,2239.0,0.0,38962.0,7318.0,창원시의창구,창원시,0.5737066844731847,0.0,0.0,0.0,0.01967210234061995,0.0,0.34232445350390106,0.06429675968229423,2017,38111,창원시 의창구,209691,107361,102330,20168,20991,29830,30355,35192,38608,21971,9563,4293,501,27076,159732,22883,0.1422569399735801,0.14476062396574,0.1678278991468398,0.1841185363224936,0.104777982841419,0.0684674115722658,0.1091272396049425,0.7617494313060647,0.4880037769861367,2017
7회지방선거_기초단체장,경상남도,창원시진해구,20180613,4,150396,93904,92122,1782,45616.0,0.0,0.0,0.0,1303.0,0.0,27742.0,4854.0,창원시진해구,창원시,0.5736779224045777,0.0,0.0,0.0,0.016386845249324027,0.0,0.3488901465132365,0.06104508583286172,2017,38115,창원시 진해구,186658,95782,90876,24592,19473,18672,32265,32988,26955,19106,10236,4191,444,32563,131414,22681,0.1000332158278777,0.1728562397539886,0.1767296338758585,0.1444084903941968,0.1023583237793183,0.0796697703821963,0.1215109987249408,0.7040362588263026,0.4868583184219267,2017
7회지방선거_기초단체장,경상남도,통영시,20180613,4,110317,72818,71294,1524,28158.0,0.0,0.0,904.0,0.0,0.0,27228.0,2144.0,통영시,통영시,0.4818769894239655,0.0,0.0,0.015470445288701784,0.0,0.0,0.4659615976999692,0.036690967587363524,2017,38050,통영시,132962,68376,64586,14274,12614,12055,19517,22477,22448,17062,9543,3920,418,19077,92575,21310,0.0906650020306553,0.1467862998450685,0.1690482995141469,0.1688301920849566,0.1283223778222349,0.1043982491238098,0.160271355725696,0.6962515605962606,0.4857478076442893,2017
7회지방선거_기초단체장,경상남도,하동군,20180613,4,42568,33773,32328,1445,15552.0,0.0,0.0,0.0,0.0,0.0,16776.0,0.0,하동군,하동군,0.48106904231625836,0.0,0.0,0.0,0.0,0.0,0.5189309576837416,0.0,2017,38560,하동군,43441,21214,22227,2582,3014,3383,3304,5578,8087,7354,6262,3665,469,3737,25918,13786,0.077875739508759,0.0760571810041205,0.1284040422642204,0.1861605395824221,0.1692870790267259,0.2393130913192606,0.3173499689233673,0.5966253078888607,0.5116594921848023,2017
7회지방선거_기초단체장,경상남도,함안군,20180613,4,56780,40450,39135,1315,16482.0,0.0,0.0,0.0,0.0,0.0,20001.0,2652.0,함안군,함안군,0.42115753162131087,0.0,0.0,0.0,0.0,0.0,0.5110770410118819,0.06776542736680721,2017,38520,함안군,67906,35444,32462,6172,6025,6972,8788,10404,11201,9101,6228,3308,321,8407,45733,13766,0.1026713397932436,0.1294141902041057,0.1532117927723618,0.1649486054251465,0.134023503077784,0.1451565399228345,0.2027214090065679,0.6734750979294908,0.4780431773333726,2017
7회지방선거_기초단체장,경상남도,함양군,20180613,4,34972,27233,26377,856,5776.0,0.0,0.0,0.0,0.0,0.0,10086.0,10515.0,함양군,함양군,0.21897865564696517,0.0,0.0,0.0,0.0,0.0,0.38237858740569436,0.39864275694734047,2017,38580,함양군,37942,18185,19757,2470,3144,2533,3086,4933,6625,6238,5668,3105,417,3584,22278,12080,0.0667597912603447,0.0813346687048653,0.1300142322492225,0.1746086131463813,0.1644088345369247,0.2422117969532444,0.3183806863106847,0.5871593484792578,0.5207158294238574,2017
7회지방선거_기초단체장,경상남도,합천군,20180613,4,42165,32500,31063,1437,9274.0,0.0,0.0,0.0,0.0,0.0,18237.0,3552.0,합천군,합천군,0.29855455042977175,0.0,0.0,0.0,0.0,0.0,0.5870971895824615,0.11434825998776679,2017,38600,합천군,43449,20657,22792,2191,2733,2905,3150,4862,7715,7712,7579,4405,447,3130,24141,16178,0.0668599967778314,0.0724987916868052,0.1119013095813482,0.1775645009091118,0.1774954544408387,0.2861055490345002,0.3723445879076618,0.5556169301940206,0.5245690349605284,2017
7회지방선거_기초단체장,경상북도,경산시,20180613,4,215139,118511,115744,2767,40180.0,0.0,0.0,0.0,0.0,0.0,64496.0,11068.0,경산시,경산시,0.3471454243848493,0.0,0.0,0.0,0.0,0.0,0.5572297484102847,0.09562482720486591,2017,37100,경산시,282626,142697,139929,25074,31354,49149,38817,43339,42444,29166,17245,7405,859,33346,211044,38236,0.1739011980497194,0.1373440518565171,0.1533439952445988,0.1501772660689391,0.1031964504327273,0.0902570888736351,0.135288331576005,0.7467253543552256,0.4951030690736167,2017
7회지방선거_기초단체장,경상북도,경주시,20180613,4,218273,139158,136197,2961,30494.0,0.0,0.0,1559.0,0.0,0.0,47656.0,28068.0,경주시,경주시,0.28293606242519276,0.0,0.0,0.01446505284058751,0.0,0.0,0.44217226309880586,0.26042662163541386,2017,37020,경주시,262264,133171,129093,20375,24410,33020,31378,41002,45483,34481,22276,10629,1216,28435,184543,49286,0.1259036695848458,0.1196428026721166,0.1563386511301589,0.1734244883018637,0.1314743922154775,0.1301017295549522,0.1879251441295793,0.7036535704480981,0.4922253912088583,2017
7회지방선거_기초단체장,경상북도,고령군,20180613,4,29462,20298,19610,688,0.0,0.0,0.0,0.0,0.0,0.0,11434.0,8176.0,고령군,고령군,0.0,0.0,0.0,0.0,0.0,0.0,0.5830698623151453,0.41693013768485465,2017,37570,고령군,33094,17236,15858,2196,2219,3154,3626,4549,5930,5224,3988,2183,244,2993,21214,8887,0.0953042847646098,0.109566688825769,0.1374569408351967,0.1791865594971898,0.1578533873209645,0.1938417840091859,0.2685381035837312,0.6410225418504865,0.4791805161056385,2017
7회지방선거_기초단체장,경상북도,구미시,20180613,4,332873,187244,183640,3604,74917.0,0.0,0.0,0.0,0.0,0.0,71055.0,31186.0,구미시,구미시,0.4228823987626864,0.0,0.0,0.0,0.0,0.0,0.4010826493864234,0.17603495185089016,2017,37050,구미시,423003,218610,204393,50977,50190,61857,74055,75685,63335,29646,14315,6721,908,68475,321282,33246,0.1462330054396777,0.1750696803568769,0.1789230809237759,0.1497270704935898,0.0700846093290118,0.0518767006380569,0.0785951872681754,0.7595265281806513,0.4831951546442933,2017
7회지방선거_기초단체장,경상북도,군위군,20180613,4,22753,18642,18216,426,0.0,0.0,0.0,0.0,0.0,0.0,8781.0,6785.0,군위군,군위군,0.0,0.0,0.0,0.0,0.0,0.0,0.5641140948220481,0.43588590517795195,2017,22520,군위군,22230,11309,10921,954,1080,1645,1737,2214,4047,4456,3911,2089,186,1290,12617,8323,0.0739991003148897,0.0781376518218623,0.0995951417004048,0.182051282051282,0.2004498425551057,0.278272604588394,0.3744039586144849,0.5675663517768781,0.4912730544309491,2017
7회지방선거_기초단체장,경상북도,김천시,20180613,4,119511,83572,80278,3294,0.0,0.0,0.0,0.0,0.0,0.0,27098.0,40775.0,김천시,김천시,0.0,0.0,0.0,0.0,0.0,0.0,0.39924564996390316,0.6007543500360968,2017,37030,김천시,140765,70240,70525,12491,13104,16650,17058,20138,23204,18662,12836,6855,843,16732,95213,28820,0.1182822434554044,0.1211806912229602,0.1430611302525485,0.1648421127410933,0.1325755692110965,0.1458743295563528,0.2047383937768621,0.6763968315987638,0.5010123255070508,2017
7회지방선거_기초단체장,경상북도,문경시,20180613,4,62685,46219,44680,1539,3931.0,0.0,0.0,0.0,0.0,0.0,21512.0,514.0,문경시,문경시,0.1514427707362176,0.0,0.0,0.0,0.0,0.0,0.8287552490657626,0.019801980198019802,2017,37090,문경시,70016,34275,35741,5102,6254,5511,6683,9196,12233,11615,8865,4429,613,7169,43678,19169,0.0787105804387568,0.0954496115173674,0.1313414076782449,0.1747172074954296,0.1658906535648994,0.1986260283363802,0.2737802787934186,0.6238288391224863,0.5104690356489945,2017
7회지방선거_기초단체장,경상북도,봉화군,20180613,4,29582,23342,21734,1608,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10934.0,봉화군,봉화군,0.0,0.0,0.0,0.0,0.0,0.0,0.4969172724763044,0.5030827275236955,2017,37610,봉화군,31082,15350,15732,1918,1876,1866,2408,3557,5976,5741,4812,2729,369,2619,17895,10568,0.0600347467987903,0.0774724921176243,0.1144392252750788,0.1922656199729747,0.1847049739399009,0.25448812817708,0.3400038607554211,0.5757351521781096,0.5061450357119877,2017
7회지방선거_기초단체장,경상북도,상주시,20180613,4,87109,61997,60013,1984,10895.0,0.0,0.0,750.0,0.0,0.0,15394.0,13625.0,상주시,상주시,0.2679274050757427,0.0,0.0,0.018443832382451307,0.0,0.0,0.3785658075939406,0.3350629549478654,2017,37080,상주시,98193,48298,49895,6634,8663,9204,8480,12474,17353,15846,12460,6851,940,9423,61212,27558,0.0937337692096177,0.0863605348650107,0.1270355320644037,0.1767233916877985,0.1613760655036509,0.2062366971169024,0.2806513702606092,0.6233845589807827,0.5081319442322773,2017
7회지방선거_기초단체장,경상북도,성주군,20180613,4,40239,28870,27668,1202,4340.0,0.0,0.0,0.0,0.0,0.0,11299.0,10612.0,성주군,성주군,0.16532703516056532,0.0,0.0,0.0,0.0,0.0,0.43042169822102017,0.40425126661841454,2017,37580,성주군,41225,21271,19954,2367,2266,4065,3966,4987,8096,7321,5113,2858,369,3159,26211,11855,0.098605215281989,0.0962037598544572,0.1209702850212249,0.1963856882959369,0.1775864160097028,0.2023044269254093,0.2875682231655548,0.635803517283202,0.4840266828380837,2017
7회지방선거_기초단체장,경상북도,안동시,20180613,4,137423,94454,91907,2547,29173.0,0.0,0.0,0.0,0.0,0.0,27806.0,3538.0,안동시,안동시,0.48206289141894015,0.0,0.0,0.0,0.0,0.0,0.45947419733298084,0.05846291124807905,2017,37040,안동시,165704,81894,83810,14182,16867,19029,18137,24551,27046,22186,16039,7918,1070,19557,111237,34910,0.1148373002462221,0.1094542075025346,0.1481617824554627,0.1632187515087143,0.1338893448558876,0.1510343745473857,0.2106768695988027,0.6712994254815816,0.5057813933278618,2017
7회지방선거_기초단체장,경상북도,영덕군,20180613,4,34366,26338,25579,759,10724.0,0.0,0.0,0.0,0.0,0.0,13845.0,1010.0,영덕군,영덕군,0.4192501661519215,0.0,0.0,0.0,0.0,0.0,0.5412643183861762,0.03948551546190234,2017,37550,영덕군,36148,17427,18721,2093,2157,2535,3096,4268,6274,6603,6058,2940,344,2940,20715,12493,0.0701283611818081,0.0856478919995573,0.1180701560252296,0.1735642359189996,0.1826657076463428,0.2584375345800597,0.3456069492088082,0.5730607502489764,0.517898638928848,2017
7회지방선거_기초단체장,경상북도,영양군,20180613,4,15686,12903,12534,369,997.0,0.0,0.0,0.0,0.0,0.0,5798.0,5739.0,영양군,영양군,0.07954364129567576,0.0,0.0,0.0,0.0,0.0,0.4625817775650231,0.4578745811393011,2017,37540,영양군,16579,7980,8599,985,1207,1016,1204,1935,2997,3027,2763,1388,162,1337,9514,5728,0.0612823451354122,0.0726219916762169,0.11671391519392,0.1807708546956993,0.1825803727607214,0.2601483804813318,0.3454973158815368,0.5738584956873153,0.5186681947041438,2017
7회지방선거_기초단체장,경상북도,영주시,20180613,4,91447,63738,61503,2235,12131.0,0.0,0.0,0.0,0.0,0.0,29719.0,19653.0,영주시,영주시,0.19724241093930378,0.0,0.0,0.0,0.0,0.0,0.483212201030844,0.3195453880298522,2017,37060,영주시,108443,54415,54028,8232,11132,11605,10271,15415,18395,16290,11527,5626,771,11762,71507,25174,0.1070147450734487,0.0947133517147257,0.1421484097636546,0.1696282839832907,0.1502171647778095,0.1652849884270999,0.232140387115812,0.6593971026253423,0.498215652462584,2017
7회지방선거_기초단체장,경상북도,영천시,20180613,4,88000,60071,58170,1901,9974.0,0.0,0.0,0.0,0.0,0.0,20145.0,26504.0,영천시,영천시,0.1761475018985218,0.0,0.0,0.0,0.0,0.0,0.3557741553785564,0.46807834272292176,2017,37070,영천시,97675,49918,47757,6702,6984,9998,11012,13390,17113,15639,11440,5570,479,9156,63702,24817,0.1023598669055541,0.1127412336831328,0.1370872792423854,0.1752034809316611,0.1601126183772715,0.1790529818274891,0.2540772971589455,0.6521832608139237,0.4889378039416432,2017
