sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_무소속,party_진보당,party_민생당,party_노동당,party_한국당,party_정의당,party_남북통일당,party_우리공화당,party_녹색당
20220601,5,8회지방선거_광역의원지역구,서울특별시,서초구,서초구제2선거구,63764,36640,36071,569,11120.0,24951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,서초구,서초구제3선거구,78716,44159,43601,558,13507.0,30094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,서초구,서초구제4선거구,116551,65067,64209,858,20628.0,43581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강남구,강남구제1선거구,78313,39201,37903,1298,0.0,30706.0,7197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강남구,강남구제2선거구,81332,35545,34878,667,11316.0,23562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강남구,강남구제3선거구,49192,29499,29125,374,8310.0,20815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강남구,강남구제4선거구,96008,54978,53828,1150,20434.0,33394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,송파구,송파구제1선거구,63592,37079,36498,581,13937.0,22561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,송파구,송파구제2선거구,90621,49058,48160,898,18771.0,29389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,송파구,송파구제3선거구,77280,41621,40936,685,15692.0,25244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
