sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_자유한국당,party_바른미래당,party_대한애국당,party_민주평화당,party_무소속,party_민중당,party_정의당,party_우리미래,party_녹색당,party_한국국민당,party_노동당,party_대한당,party_새누리당
20180613,6,7회지방선거_기초의원지역구,대구광역시,북구,북구라선거구,37555,21523,20769,754,8700.0,7558.0,0.0,0.0,0.0,4511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,북구,북구마선거구,64387,37311,36383,928,12245.0,1552.0,3867.0,0.0,0.0,941.0,0.0,3703.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,북구,북구바선거구,43828,24362,23474,888,9519.0,4208.0,0.0,0.0,0.0,0.0,0.0,1574.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,북구,북구사선거구,51270,28871,27503,1368,5380.0,3573.0,0.0,0.0,0.0,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,북구,북구아선거구,38017,21006,20422,584,7258.0,4560.0,1158.0,0.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,수성구,수성구가선거구,44181,26915,26100,815,12411.0,4705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,수성구,수성구나선거구,54551,33287,31403,1884,5854.0,5150.0,2437.0,0.0,0.0,0.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,수성구,수성구다선거구,25909,15890,15342,548,5469.0,2169.0,0.0,0.0,0.0,2387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,수성구,수성구라선거구,74935,47853,46424,1429,15928.0,4479.0,3026.0,0.0,0.0,3502.0,0.0,5611.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,수성구,수성구마선거구,39053,24171,23572,599,8100.0,3450.0,1711.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,수성구,수성구바선거구,37244,19290,18646,644,7136.0,3889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,수성구,수성구사선거구,37614,22532,22082,450,7502.0,9403.0,1365.0,390.0,0.0,3422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,수성구,수성구아선거구,38367,21853,21269,584,6320.0,10488.0,0.0,0.0,0.0,4461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구가선거구,40252,22698,21828,870,9659.0,4111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구나선거구,39546,22701,22127,574,8452.0,3103.0,2349.0,0.0,0.0,1614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구다선거구,63617,35059,34096,963,12182.0,4937.0,3472.0,0.0,0.0,2621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구라선거구,46974,27719,26611,1108,11602.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구마선거구,53021,30547,29344,1203,14866.0,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구바선거구,44420,27018,26111,907,8994.0,5261.0,2252.0,0.0,0.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구사선거구,50134,29005,28146,859,8317.0,4207.0,3438.0,0.0,0.0,1948.0,0.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구아선거구,68493,36751,35504,1247,11705.0,4027.0,3619.0,0.0,0.0,3052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달서구,달서구자선거구,66212,34433,33305,1128,10824.0,3143.0,3632.0,0.0,0.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달성군,달성군가선거구,49253,29896,29046,850,9225.0,4413.0,0.0,0.0,0.0,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달성군,달성군나선거구,69040,40250,39126,1124,14449.0,3391.0,0.0,0.0,0.0,3062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달성군,달성군다선거구,34092,19678,19127,551,5069.0,4219.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대구광역시,달성군,달성군라선거구,44452,25383,24671,712,8050.0,3500.0,0.0,0.0,0.0,1615.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,중구,중구가선거구,43864,23386,22271,1115,2911.0,2758.0,1423.0,0.0,0.0,2709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,중구,중구나선거구,54744,30263,29570,693,5850.0,6691.0,1813.0,0.0,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,동구,동구가선거구,19527,11781,11053,728,2661.0,3538.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,동구,동구나선거구,18702,11587,11115,472,4473.0,3420.0,0.0,0.0,0.0,808.0,0.0,2414.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,동구,동구다선거구,19330,11379,10748,631,6226.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남구,남구가선거구,96608,47542,45576,1966,7278.0,3589.0,2268.0,0.0,0.0,0.0,0.0,3410.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남구,남구나선거구,74024,37789,35991,1798,7663.0,2535.0,1819.0,0.0,0.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남구,남구다선거구,75349,37682,36483,1199,5922.0,10418.0,2152.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남구,남구라선거구,66556,37486,36157,1329,21055.0,10164.0,2724.0,0.0,0.0,2214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남구,남구마선거구,43971,23289,22381,908,12002.0,7542.0,2837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,연수구,연수구가선거구,92500,58260,57165,1095,9640.0,16886.0,2705.0,378.0,0.0,0.0,0.0,6251.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,연수구,연수구나선거구,48090,28989,27250,1739,6055.0,2149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,연수구,연수구다선거구,62245,33128,31875,1253,5993.0,8451.0,3908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,연수구,연수구라선거구,66791,40132,38312,1820,7421.0,2198.0,2234.0,256.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남동구,남동구가선거구,82869,47961,46880,1081,10697.0,9715.0,5265.0,0.0,0.0,0.0,3759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남동구,남동구나선거구,60566,32773,31179,1594,17950.0,8284.0,1905.0,0.0,0.0,0.0,0.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남동구,남동구다선거구,70915,35869,34305,1564,20996.0,9608.0,3701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남동구,남동구라선거구,75103,42841,40905,1936,11618.0,3316.0,2747.0,306.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남동구,남동구마선거구,71349,39938,38328,1610,20421.0,9741.0,2163.0,0.0,0.0,0.0,0.0,6003.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,남동구,남동구바선거구,80330,47098,45136,1962,7228.0,5551.0,2384.0,0.0,0.0,0.0,0.0,6444.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,부평구,부평구가선거구,64349,32717,31483,1234,19773.0,7635.0,3165.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,부평구,부평구나선거구,84350,45949,43790,2159,7726.0,4427.0,3027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,부평구,부평구다선거구,90222,43557,42194,1363,6686.0,10316.0,2649.0,0.0,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,부평구,부평구라선거구,77410,43420,42208,1212,9811.0,8261.0,2725.0,0.0,0.0,0.0,0.0,5802.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,부평구,부평구마선거구,63886,35267,34136,1131,22044.0,8138.0,2972.0,0.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,부평구,부평구바선거구,68401,40872,39820,1052,8751.0,7810.0,2335.0,0.0,0.0,0.0,0.0,7735.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,계양구,계양구가선거구,50031,27470,26401,1069,5839.0,5590.0,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,계양구,계양구나선거구,72554,39060,37343,1717,7012.0,7699.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,계양구,계양구다선거구,52192,27029,26026,1003,15950.0,6364.0,1932.0,0.0,0.0,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,계양구,계양구라선거구,91439,50264,48951,1313,9343.0,9678.0,3205.0,0.0,0.0,0.0,0.0,6954.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,서구,서구가선거구,43637,22265,21437,828,4050.0,6088.0,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,서구,서구나선거구,57959,32489,31597,892,9397.0,6140.0,3029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,서구,서구다선거구,94058,48848,47481,1367,9962.0,9489.0,4491.0,0.0,0.0,0.0,0.0,0.0,1507.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,서구,서구라선거구,66591,40588,39819,769,8943.0,6101.0,3842.0,0.0,0.0,7140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,서구,서구마선거구,51109,27487,26546,941,5553.0,5689.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,서구,서구바선거구,55484,28345,27184,1161,6454.0,6908.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,서구,서구사선거구,53981,30082,29018,1064,4311.0,5549.0,5474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,강화군,강화군가선거구,30381,19930,18977,953,3482.0,2281.0,0.0,0.0,0.0,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,강화군,강화군나선거구,30374,20003,19034,969,3107.0,2271.0,0.0,200.0,0.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,옹진군,옹진군가선거구,5858,4466,4240,226,655.0,681.0,0.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,옹진군,옹진군나선거구,6825,4656,4391,265,603.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,인천광역시,옹진군,옹진군다선거구,6255,4784,4536,248,1327.0,1054.0,0.0,0.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,동구,동구가선거구,36571,22312,21614,698,2248.0,0.0,1591.0,0.0,3672.0,1062.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,동구,동구나선거구,45694,29236,28130,1106,4616.0,0.0,1080.0,0.0,3134.0,1843.0,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,서구,서구가선거구,51654,30161,29268,893,3732.0,0.0,0.0,0.0,3789.0,0.0,2588.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,서구,서구나선거구,74378,44237,42914,1323,2502.0,0.0,2707.0,0.0,4921.0,1220.0,6002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,서구,서구다선거구,53695,32997,31598,1399,10298.0,0.0,0.0,0.0,5813.0,0.0,3283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,서구,서구라선거구,67548,40365,39115,1250,6042.0,0.0,0.0,0.0,6959.0,1957.0,3038.0,3702.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,남구,남구가선거구,60208,33707,32460,1247,5797.0,0.0,2096.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,남구,남구나선거구,43257,25938,24485,1453,4078.0,0.0,0.0,0.0,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,남구,남구다선거구,73499,46633,44966,1667,6860.0,0.0,0.0,0.0,7592.0,0.0,3811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,북구,북구가선거구,36254,19899,18996,903,4243.0,0.0,0.0,0.0,3902.0,0.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,북구,북구나선거구,61620,35658,33878,1780,7337.0,0.0,0.0,0.0,7829.0,0.0,3735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,북구,북구다선거구,58301,33815,32482,1333,6321.0,0.0,0.0,0.0,2755.0,0.0,1419.0,2605.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,북구,북구라선거구,79737,48163,46668,1495,4368.0,0.0,0.0,0.0,4334.0,0.0,6831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,북구,북구마선거구,58624,35846,34777,1069,9685.0,0.0,0.0,0.0,2317.0,0.0,3652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,북구,북구바선거구,64378,37144,35972,1172,10546.0,0.0,0.0,0.0,1726.0,2749.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,광산구,광산구가선거구,61825,36583,35196,1387,3038.0,2634.0,2689.0,0.0,0.0,2094.0,6221.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,광산구,광산구나선거구,73271,41048,40000,1048,6092.0,0.0,1723.0,0.0,2405.0,0.0,4412.0,4029.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,광산구,광산구다선거구,74194,43071,41944,1127,5986.0,0.0,2568.0,0.0,0.0,3788.0,4385.0,4451.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,광산구,광산구라선거구,42853,24909,24394,515,5990.0,0.0,1642.0,0.0,2993.0,0.0,2026.0,2201.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,광주광역시,광산구,광산구마선거구,54868,32382,31196,1186,8295.0,0.0,3433.0,0.0,0.0,0.0,0.0,4815.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,동구,동구가선거구,28972,15887,15382,505,2582.0,4684.0,1576.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,동구,동구나선거구,48886,28482,27662,820,5794.0,5902.0,4827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,동구,동구다선거구,54566,30609,28616,1993,5983.0,3092.0,1115.0,0.0,0.0,0.0,0.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,동구,동구라선거구,58938,31323,30315,1008,17137.0,8587.0,4591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,중구,중구가선거구,58368,30364,28755,1609,7432.0,1886.0,2152.0,0.0,0.0,759.0,0.0,1388.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,중구,중구나선거구,32193,19348,18772,576,3650.0,4241.0,2793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,중구,중구다선거구,41924,26041,25310,731,6015.0,6692.0,2646.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,중구,중구라선거구,73557,41175,39269,1906,6898.0,4345.0,3401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,서구,서구가선거구,62364,33106,31079,2027,6308.0,8185.0,2508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,서구,서구나선거구,62419,34233,32053,2180,8681.0,2055.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,서구,서구다선거구,81919,49022,46519,2503,10476.0,3101.0,4143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,서구,서구라선거구,76537,39200,37251,1949,8485.0,3316.0,2063.0,0.0,0.0,0.0,0.0,3862.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,서구,서구마선거구,58970,38083,36230,1853,7944.0,8314.0,3789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,서구,서구바선거구,53158,32804,30790,2014,7041.0,7613.0,2866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,유성구,유성구가선거구,63379,37979,36704,1275,7008.0,8356.0,3622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,유성구,유성구나선거구,79775,46327,43738,2589,11437.0,5568.0,1734.0,353.0,0.0,703.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,유성구,유성구다선거구,64921,42447,41445,1002,7486.0,8998.0,3030.0,0.0,0.0,0.0,0.0,5279.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,유성구,유성구라선거구,64588,41481,40602,879,25281.0,9957.0,5364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,대덕구,대덕구나선거구,56123,32076,30982,1094,6679.0,8406.0,2002.0,0.0,0.0,0.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,대전광역시,대덕구,대덕구다선거구,52914,30448,28657,1791,5114.0,2492.0,3074.0,0.0,0.0,1632.0,0.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,중구,중구가선거구,55657,35062,33356,1706,11788.0,13871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7697.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,중구,중구나선거구,37886,25241,24118,1123,8465.0,3620.0,0.0,0.0,0.0,0.0,0.0,4818.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,중구,중구다선거구,68388,46074,43931,2143,7965.0,7411.0,1832.0,0.0,0.0,0.0,3337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,중구,중구라선거구,32977,21932,20934,998,9821.0,3652.0,0.0,0.0,0.0,0.0,0.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,남구,남구가선거구,60582,38555,37361,1194,15753.0,4723.0,0.0,0.0,0.0,3093.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,남구,남구나선거구,40248,27744,26438,1306,13051.0,10639.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,남구,남구다선거구,48192,31697,30352,1345,14682.0,11295.0,1883.0,0.0,0.0,0.0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,남구,남구라선거구,52505,30906,30153,753,11967.0,10500.0,1106.0,0.0,0.0,2789.0,3791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,남구,남구마선거구,37420,23943,22858,1085,10153.0,8750.0,0.0,0.0,0.0,0.0,3955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,남구,남구바선거구,35983,23797,22859,938,10407.0,2697.0,0.0,0.0,0.0,0.0,3161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,동구,동구가선거구,61464,37290,36098,1192,13631.0,2848.0,0.0,0.0,0.0,0.0,7602.0,2477.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,동구,동구나선거구,35856,24338,23348,990,9359.0,7431.0,0.0,0.0,0.0,0.0,5275.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,동구,동구다선거구,36996,25121,24549,572,9874.0,8301.0,1070.0,0.0,0.0,1799.0,0.0,0.0,0.0,0.0,0.0,3505.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,북구,북구가선거구,57571,37966,37146,820,16958.0,10520.0,0.0,0.0,0.0,2699.0,4542.0,2427.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,북구,북구나선거구,57156,37163,36450,713,17607.0,9105.0,2673.0,326.0,0.0,0.0,4328.0,2411.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,북구,북구다선거구,44303,28977,27693,1284,14036.0,8512.0,0.0,0.0,0.0,0.0,5145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,울주군,울주군가선거구,55646,32655,31329,1326,3758.0,4368.0,0.0,0.0,0.0,4519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,울산광역시,울주군,울주군나선거구,70110,48017,46040,1977,8319.0,6368.0,1365.0,0.0,0.0,1379.0,4177.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0
